date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/23,2308,美商高盛,1480,2240,1429,811,3.94,1,buy
1/23,2308,中國信託,6160,126,377,-251,1.22,1,sell
1/23,2308,摩根大通,8440,912,201,711,3.46,2,buy
1/23,2308,永豐金-匯立,0039004100380031,18,212,-194,0.94,2,sell
1/23,2308,元大證券,9800,1562,887,675,3.28,3,buy
1/23,2308,國泰-敦南,8888,136,311,-175,0.85,3,sell
1/23,2308,台灣摩根士丹利,1470,1061,605,456,2.22,4,buy
1/23,2308,港商麥格理,1360,225,377,-152,0.74,4,sell
1/23,2308,永豐金證券,0039004100300030,434,132,302,1.47,5,buy
1/23,2308,新加坡商瑞銀,1650,1541,1677,-136,0.66,5,sell
1/23,2308,國泰證券,8880,385,100,285,1.39,6,buy
1/23,2308,土銀,1030,1,105,-104,0.51,6,sell
1/23,2308,港商野村,1560,404,147,257,1.25,7,buy
1/23,2308,富邦-台北,9623,22,121,-99,0.48,7,sell
1/23,2308,大和國泰,8890,243,0,243,1.18,8,buy
1/23,2308,臺銀,1040,25,121,-96,0.47,8,sell
1/23,2308,富邦證券,9600,1275,1035,240,1.17,9,buy
1/23,2308,富邦-仁愛,9676,26,108,-82,0.4,9,sell
1/23,2308,花旗環球,1590,333,101,232,1.13,10,buy
1/23,2308,元大-大同,0039003800390047,7,88,-81,0.39,10,sell
1/23,2308,元大-士林,003900380031006a,769,554,215,1.05,11,buy
1/23,2308,群益金鼎-內湖,0039003100380064,7,70,-63,0.31,11,sell
1/23,2308,康和,8450,207,10,197,0.96,12,buy
1/23,2308,富邦-和美,0039003600310050,2,65,-63,0.31,12,sell
1/23,2308,統一,5850,316,131,185,0.9,13,buy
1/23,2308,台新證券,8150,197,256,-59,0.29,13,sell
1/23,2308,國票-敦北法人,0037003700390063,191,30,161,0.78,14,buy
1/23,2308,美好,5260,0,56,-56,0.27,14,sell
1/23,2308,美林,1440,417,268,149,0.72,15,buy
1/23,2308,新光,8560,81,136,-55,0.27,15,sell
1/23,2382,新加坡商瑞銀,1650,3451,884,2567,15.99,1,buy
1/23,2382,美商高盛,1480,1070,1989,-919,5.73,1,sell
1/23,2382,港商麥格理,1360,2248,148,2100,13.08,2,buy
1/23,2382,凱基-台北,9268,417,1149,-732,4.56,2,sell
1/23,2382,美林,1440,2718,1280,1438,8.96,3,buy
1/23,2382,元大-復北,9872,4,319,-315,1.96,3,sell
1/23,2382,台灣摩根士丹利,1470,780,193,587,3.66,4,buy
1/23,2382,大和國泰,8890,0,300,-300,1.87,4,sell
1/23,2382,花旗環球,1590,716,156,560,3.49,5,buy
1/23,2382,(牛牛牛)亞證券,6010,0,300,-300,1.87,5,sell
1/23,2382,元大-館前,003900380034004b,476,27,449,2.8,6,buy
1/23,2382,台新證券,8150,74,320,-246,1.53,6,sell
1/23,2382,中國信託,6160,508,168,340,2.12,7,buy
1/23,2382,國泰-敦南,8888,46,239,-193,1.2,7,sell
1/23,2382,永豐金-匯立,0039004100380031,218,0,218,1.36,8,buy
1/23,2382,元大-蘆洲,9857,7,189,-182,1.13,8,sell
1/23,2382,統一-士林,003500380035004d,74,7,67,0.42,9,buy
1/23,2382,臺銀,1040,74,216,-142,0.88,9,sell
1/23,2382,元大證券,9800,556,495,61,0.38,10,buy
1/23,2382,摩根大通,8440,350,487,-137,0.85,10,sell
1/23,2382,法銀巴黎,8900,58,7,51,0.32,11,buy
1/23,2382,宏遠-館前,0031003200360055,0,136,-136,0.85,11,sell
1/23,2382,統一-新台中,0035003800350044,37,4,33,0.21,12,buy
1/23,2382,凱基-站前,0039003200300046,1,110,-109,0.68,12,sell
1/23,2382,中國信託-高雄,003600310036004b,33,4,29,0.18,13,buy
1/23,2382,凱基,9200,1,82,-81,0.5,13,sell
1/23,2382,華南永昌-嘉義,9314,40,19,21,0.13,14,buy
1/23,2382,新光,8560,71,138,-67,0.42,14,sell
1/23,2382,群益金鼎-開元,9134,19,1,18,0.11,15,buy
1/23,2382,元大-敦南,0039003800390050,2,66,-64,0.4,15,sell
1/23,2891,花旗環球,1590,3502,368,3134,12.52,1,buy
1/23,2891,美商高盛,1480,1224,4259,-3035,12.12,1,sell
1/23,2891,永豐金證券,0039004100300030,3531,949,2582,10.32,2,buy
1/23,2891,華南永昌-中正,9359,1,2095,-2094,8.37,2,sell
1/23,2891,元富,5920,2110,0,2110,8.43,3,buy
1/23,2891,新加坡商瑞銀,1650,3177,4862,-1685,6.73,3,sell
1/23,2891,港商麥格理,1360,1588,8,1580,6.31,4,buy
1/23,2891,台灣摩根士丹利,1470,75,1524,-1449,5.79,4,sell
1/23,2891,元大證券,9800,1490,500,990,3.96,5,buy
1/23,2891,摩根大通,8440,998,2083,-1085,4.33,5,sell
1/23,2891,台新證券,8150,1062,113,949,3.79,6,buy
1/23,2891,亞東,2180,18,855,-837,3.34,6,sell
1/23,2891,臺銀,1040,410,8,402,1.61,7,buy
1/23,2891,富邦證券,9600,131,703,-572,2.29,7,sell
1/23,2891,中國信託,6160,447,229,218,0.87,8,buy
1/23,2891,美林,1440,1297,1792,-495,1.98,8,sell
1/23,2891,永豐金-新竹,0039004100390037,200,4,196,0.78,9,buy
1/23,2891,凱基,9200,3,332,-329,1.31,9,sell
1/23,2891,富邦-台北,9623,206,23,183,0.73,10,buy
1/23,2891,凱基-台北,9268,362,610,-248,0.99,10,sell
1/23,2891,港商野村,1560,160,2,158,0.63,11,buy
1/23,2891,兆豐-高雄,003700300030005a,0,201,-201,0.8,11,sell
1/23,2891,永豐金-匯立,0039004100380031,174,35,139,0.56,12,buy
1/23,2891,華南永昌,9300,60,237,-177,0.71,12,sell
1/23,2891,臺銀-金山,0031003000340044,55,0,55,0.22,13,buy
1/23,2891,兆豐-員林,003700300030006b,0,100,-100,0.4,13,sell
1/23,2891,中國信託-文心,6164,63,14,49,0.2,14,buy
1/23,2891,土銀,1030,3,87,-84,0.34,14,sell
1/23,2891,國泰-桃園,8885,69,23,46,0.18,15,buy
1/23,2891,新光-新竹,8563,7,84,-77,0.31,15,sell
1/23,2881,花旗環球,1590,1627,431,1196,6.31,1,buy
1/23,2881,美商高盛,1480,557,3012,-2455,12.95,1,sell
1/23,2881,新加坡商瑞銀,1650,2476,1564,912,4.81,2,buy
1/23,2881,元富,5920,3,1000,-997,5.26,2,sell
1/23,2881,港商麥格理,1360,576,0,576,3.04,3,buy
1/23,2881,台新證券,8150,255,1250,-995,5.25,3,sell
1/23,2881,美林,1440,1422,967,455,2.4,4,buy
1/23,2881,元大證券,9800,783,1588,-805,4.25,4,sell
1/23,2881,富邦-虎尾,9697,305,1,304,1.6,5,buy
1/23,2881,台灣摩根士丹利,1470,1162,1894,-732,3.86,5,sell
1/23,2881,永豐金-內湖,0039004100390067,265,0,265,1.4,6,buy
1/23,2881,臺銀,1040,26,730,-704,3.71,6,sell
1/23,2881,凱基-台北,9268,355,114,241,1.27,7,buy
1/23,2881,凱基,9200,1,696,-695,3.67,7,sell
1/23,2881,富邦-台北,9623,281,47,234,1.23,8,buy
1/23,2881,華南永昌,9300,218,800,-582,3.07,8,sell
1/23,2881,第一金-台南,5384,214,1,213,1.12,9,buy
1/23,2881,摩根大通,8440,775,1288,-513,2.71,9,sell
1/23,2881,富邦-建國,9658,281,87,194,1.02,10,buy
1/23,2881,元大-天母,0039003800310049,7,304,-297,1.57,10,sell
1/23,2881,玉山-大里,003800380034004a,184,1,183,0.97,11,buy
1/23,2881,國票-安和,003700370039005a,0,251,-251,1.32,11,sell
1/23,2881,凱基-高雄,9206,151,41,110,0.58,12,buy
1/23,2881,國票-長城,0037003700390075,1,140,-139,0.73,12,sell
1/23,2881,元大-和平,9863,107,2,105,0.55,13,buy
1/23,2881,元大-南屯,9853,6,100,-94,0.5,13,sell
1/23,2881,兆豐-埔墘,003700300030004e,104,0,104,0.55,14,buy
1/23,2881,玉山-桃園,0038003800340046,11,72,-61,0.32,14,sell
1/23,2881,第一金-路竹,0035003300380050,105,4,101,0.53,15,buy
1/23,2881,元富-板橋,0035003900320062,3,52,-49,0.26,15,sell
1/23,2882,花旗環球,1590,5105,181,4924,21.23,1,buy
1/23,2882,美商高盛,1480,755,3336,-2581,11.13,1,sell
1/23,2882,元大證券,9800,2553,1126,1427,6.15,2,buy
1/23,2882,新加坡商瑞銀,1650,1188,2752,-1564,6.74,2,sell
1/23,2882,元大-大同,0039003800390047,437,100,337,1.45,3,buy
1/23,2882,凱基,9200,1,1040,-1039,4.48,3,sell
1/23,2882,永豐金證券,0039004100300030,522,191,331,1.43,4,buy
1/23,2882,台灣摩根士丹利,1470,1120,1662,-542,2.34,4,sell
1/23,2882,永豐金-匯立,0039004100380031,718,453,265,1.14,5,buy
1/23,2882,港商野村,1560,9,500,-491,2.12,5,sell
1/23,2882,元富-信義,0035003900320048,134,2,132,0.57,6,buy
1/23,2882,凱基-台北,9268,803,1290,-487,2.1,6,sell
1/23,2882,兆豐-三民,0037003000300068,102,2,100,0.43,7,buy
1/23,2882,摩根大通,8440,1351,1761,-410,1.77,7,sell
1/23,2882,新光,8560,203,106,97,0.42,8,buy
1/23,2882,港商麥格理,1360,3,390,-387,1.67,8,sell
1/23,2882,法銀巴黎,8900,84,1,83,0.36,9,buy
1/23,2882,國票-安和,003700370039005a,1,235,-234,1.01,9,sell
1/23,2882,兆豐-台中港,7005,75,0,75,0.32,10,buy
1/23,2882,美林,1440,4358,4517,-159,0.69,10,sell
1/23,2882,統一-屏東,5859,50,0,50,0.22,11,buy
1/23,2882,元富-城中,0035003900320045,5,120,-115,0.5,11,sell
1/23,2882,華南永昌-台南,9306,50,0,50,0.22,12,buy
1/23,2882,統一,5850,14,103,-89,0.38,12,sell
1/23,2882,群益金鼎-古亭,0039003100380043,49,6,43,0.19,13,buy
1/23,2882,香港上海匯豐,8960,0,71,-71,0.31,13,sell
1/23,2882,元大-三重,0039003800380043,160,123,37,0.16,14,buy
1/23,2882,德信-新營,6913,0,50,-50,0.22,14,sell
1/23,2882,台新-台中,0038003100350042,42,10,32,0.14,15,buy
1/23,2882,元大-新莊,9898,0,44,-44,0.19,15,sell
1/23,2303,國泰證券,8880,12886,393,12493,4.64,1,buy
1/23,2303,台灣摩根士丹利,1470,6646,22404,-15758,5.85,1,sell
1/23,2303,大和國泰,8890,7045,0,7045,2.61,2,buy
1/23,2303,新加坡商瑞銀,1650,6775,13223,-6448,2.39,2,sell
1/23,2303,港商野村,1560,4740,364,4376,1.62,3,buy
1/23,2303,美商高盛,1480,15030,19645,-4615,1.71,3,sell
1/23,2303,群益金鼎-大安,0039003100380065,9291,5260,4031,1.5,4,buy
1/23,2303,國票-安和,003700370039005a,227,3309,-3082,1.14,4,sell
1/23,2303,花旗環球,1590,3363,386,2977,1.1,5,buy
1/23,2303,凱基-台北,9268,10857,13519,-2662,0.99,5,sell
1/23,2303,元大證券,9800,21122,19088,2034,0.75,6,buy
1/23,2303,富邦證券,9600,6135,8140,-2005,0.74,6,sell
1/23,2303,合庫-高雄,1023,1776,182,1594,0.59,7,buy
1/23,2303,群益金鼎,9100,677,2177,-1500,0.56,7,sell
1/23,2303,美林,1440,4815,3373,1442,0.54,8,buy
1/23,2303,元富-大裕,003500390032006c,148,1586,-1438,0.53,8,sell
1/23,2303,臺銀-臺南,1042,1291,126,1165,0.43,9,buy
1/23,2303,港商麥格理,1360,2165,3500,-1335,0.5,9,sell
1/23,2303,兆豐證券,7000,1229,135,1094,0.41,10,buy
1/23,2303,永豐金證券,0039004100300030,1801,3047,-1246,0.46,10,sell
1/23,2303,宏遠證券,1260,1052,63,989,0.37,11,buy
1/23,2303,中國信託,6160,480,1640,-1160,0.43,11,sell
1/23,2303,兆豐-新竹,0037003000300056,1060,127,933,0.35,12,buy
1/23,2303,永豐金-市政,0039004100390057,351,1257,-906,0.34,12,sell
1/23,2303,元大-館前,003900380034004b,1759,842,917,0.34,13,buy
1/23,2303,元富,5920,174,950,-776,0.29,13,sell
1/23,2303,兆豐-復興,0037003000300070,751,36,715,0.27,14,buy
1/23,2303,永豐金-桃盛,003900410039004e,178,900,-722,0.27,14,sell
1/23,2303,富邦-新竹,9647,937,395,542,0.2,15,buy
1/23,2303,國票證券,7790,98,774,-676,0.25,15,sell
1/23,3711,富邦證券,9600,1545,15,1530,7.53,1,buy
1/23,3711,新加坡商瑞銀,1650,544,1990,-1446,7.12,1,sell
1/23,3711,香港上海匯豐,8960,1218,4,1214,5.97,2,buy
1/23,3711,元大證券,9800,1029,2031,-1002,4.93,2,sell
1/23,3711,凱基,9200,938,42,896,4.41,3,buy
1/23,3711,台新證券,8150,49,1051,-1002,4.93,3,sell
1/23,3711,港商麥格理,1360,892,50,842,4.14,4,buy
1/23,3711,元富,5920,16,628,-612,3.01,4,sell
1/23,3711,港商野村,1560,696,8,688,3.39,5,buy
1/23,3711,花旗環球,1590,1864,2365,-501,2.47,5,sell
1/23,3711,摩根大通,8440,1228,597,631,3.11,6,buy
1/23,3711,臺銀,1040,7,506,-499,2.46,6,sell
1/23,3711,凱基-台北,9268,1178,658,520,2.56,7,buy
1/23,3711,美商高盛,1480,1290,1632,-342,1.68,7,sell
1/23,3711,台灣摩根士丹利,1470,1645,1138,507,2.5,8,buy
1/23,3711,永豐金證券,0039004100300030,82,384,-302,1.49,8,sell
1/23,3711,美林,1440,1313,980,333,1.64,9,buy
1/23,3711,永豐金-匯立,0039004100380031,887,1153,-266,1.31,9,sell
1/23,3711,國泰證券,8880,205,3,202,0.99,10,buy
1/23,3711,凱基-竹科,9272,3,103,-100,0.49,10,sell
1/23,3711,彰銀-台中,1233,216,104,112,0.55,11,buy
1/23,3711,國泰-敦南,8888,154,233,-79,0.39,11,sell
1/23,3711,兆豐證券,7000,98,4,94,0.46,12,buy
1/23,3711,國泰-台中,8882,32,85,-53,0.26,12,sell
1/23,3711,法銀巴黎,8900,83,0,83,0.41,13,buy
1/23,3711,國泰-館前,0038003800380041,6,57,-51,0.25,13,sell
1/23,3711,第一金-高雄,5383,80,0,80,0.39,14,buy
1/23,3711,華南永昌-嘉義,9314,0,44,-44,0.22,14,sell
1/23,3711,群益金鼎,9100,93,26,67,0.33,15,buy
1/23,3711,永豐金-高雄,0039004100390065,0,42,-42,0.21,15,sell
1/23,2603,摩根大通,8440,1457,384,1073,12.39,1,buy
1/23,2603,元大證券,9800,475,977,-502,5.8,1,sell
1/23,2603,美商高盛,1480,1099,202,897,10.36,2,buy
1/23,2603,富邦證券,9600,58,559,-501,5.78,2,sell
1/23,2603,新加坡商瑞銀,1650,1569,676,893,10.31,3,buy
1/23,2603,華南永昌,9300,2,274,-272,3.14,3,sell
1/23,2603,港商野村,1560,473,10,463,5.35,4,buy
1/23,2603,凱基,9200,0,201,-201,2.32,4,sell
1/23,2603,美林,1440,428,130,298,3.44,5,buy
1/23,2603,台新證券,8150,31,228,-197,2.27,5,sell
1/23,2603,凱基-台北,9268,368,142,226,2.61,6,buy
1/23,2603,元大-北投,0039003800390041,0,124,-124,1.43,6,sell
1/23,2603,永豐金-匯立,0039004100380031,194,0,194,2.24,7,buy
1/23,2603,國泰-敦南,8888,54,161,-107,1.24,7,sell
1/23,2603,花旗環球,1590,198,26,172,1.99,8,buy
1/23,2603,統一-新竹,5857,3,68,-65,0.75,8,sell
1/23,2603,台灣摩根士丹利,1470,348,207,141,1.63,9,buy
1/23,2603,元大-福營,0039003800310046,1,65,-64,0.74,9,sell
1/23,2603,玉山-景美,8849,41,6,35,0.4,10,buy
1/23,2603,元大-員林中山,9835,0,62,-62,0.72,10,sell
1/23,2603,統一,5850,52,20,32,0.37,11,buy
1/23,2603,新光,8560,39,89,-50,0.58,11,sell
1/23,2603,元大-北屯,0039003800390064,30,3,27,0.31,12,buy
1/23,2603,亞東,2180,0,50,-50,0.58,12,sell
1/23,2603,華南永昌-世貿,9334,25,1,24,0.28,13,buy
1/23,2603,陽信,8710,2,51,-49,0.57,13,sell
1/23,2603,華南永昌-內壢,9337,23,0,23,0.27,14,buy
1/23,2603,國泰-館前,0038003800380041,15,61,-46,0.53,14,sell
1/23,2603,元大-府城,0039003800300075,20,0,20,0.23,15,buy
1/23,2603,永豐金-信義,0039004100390052,1,45,-44,0.51,15,sell
1/23,2609,新加坡商瑞銀,1650,1523,377,1146,9.07,1,buy
1/23,2609,美林,1440,400,864,-464,3.67,1,sell
1/23,2609,花旗環球,1590,1012,12,1000,7.92,2,buy
1/23,2609,台灣摩根士丹利,1470,260,640,-380,3.01,2,sell
1/23,2609,摩根大通,8440,1292,371,921,7.29,3,buy
1/23,2609,群益金鼎-竹南,0039003100380069,0,195,-195,1.54,3,sell
1/23,2609,港商野村,1560,717,0,717,5.68,4,buy
1/23,2609,美商高盛,1480,964,1145,-181,1.43,4,sell
1/23,2609,永豐金-匯立,0039004100380031,530,0,530,4.2,5,buy
1/23,2609,凱基-竹科,9272,6,159,-153,1.21,5,sell
1/23,2609,凱基-台北,9268,664,204,460,3.64,6,buy
1/23,2609,台新證券,8150,32,163,-131,1.04,6,sell
1/23,2609,香港上海匯豐,8960,117,0,117,0.93,7,buy
1/23,2609,兆豐-南京,0037003000300050,1,127,-126,1.0,7,sell
1/23,2609,富邦-陽明,9604,86,11,75,0.59,8,buy
1/23,2609,元大-頭份,0039003800330055,0,111,-111,0.88,8,sell
1/23,2609,元富-板橋,0035003900320062,106,33,73,0.58,9,buy
1/23,2609,國泰-敦南,8888,97,207,-110,0.87,9,sell
1/23,2609,統一,5850,88,24,64,0.51,10,buy
1/23,2609,凱基-五股,0039003200310047,4,91,-87,0.69,10,sell
1/23,2609,兆豐-來福,0037003000300043,51,4,47,0.37,11,buy
1/23,2609,元大-路竹,0039003800310043,2,86,-84,0.67,11,sell
1/23,2609,凱基-埔墘,9288,30,1,29,0.23,12,buy
1/23,2609,國泰-館前,0038003800380041,13,91,-78,0.62,12,sell
1/23,2609,凱基-台東,003900320030005a,48,21,27,0.21,13,buy
1/23,2609,第一金-大稻埕,0035003300380046,3,81,-78,0.62,13,sell
1/23,2609,國票-北高雄,003700370039004a,108,90,18,0.14,14,buy
1/23,2609,元大-大里,0039003800310067,4,79,-75,0.59,14,sell
1/23,2609,臺銀,1040,23,6,17,0.13,15,buy
1/23,2609,凱基-士林,9238,2,77,-75,0.59,15,sell
1/23,2615,中國信託,6160,509,16,493,10.99,1,buy
1/23,2615,永豐金證券,0039004100300030,49,398,-349,7.78,1,sell
1/23,2615,美林,1440,356,16,340,7.58,2,buy
1/23,2615,元富-文心,003500390032007a,11,120,-109,2.43,2,sell
1/23,2615,新加坡商瑞銀,1650,358,192,166,3.7,3,buy
1/23,2615,富邦-中壢,9636,2,103,-101,2.25,3,sell
1/23,2615,元大證券,9800,221,104,117,2.61,4,buy
1/23,2615,福勝,6950,2,102,-100,2.23,4,sell
1/23,2615,花旗環球,1590,105,0,105,2.34,5,buy
1/23,2615,美商高盛,1480,545,633,-88,1.96,5,sell
1/23,2615,群益金鼎-台中,9184,51,4,47,1.05,6,buy
1/23,2615,台新證券,8150,11,83,-72,1.61,6,sell
1/23,2615,摩根大通,8440,119,74,45,1.0,7,buy
1/23,2615,台灣摩根士丹利,1470,96,164,-68,1.52,7,sell
1/23,2615,法銀巴黎,8900,32,0,32,0.71,8,buy
1/23,2615,凱基-台北,9268,411,478,-67,1.49,8,sell
1/23,2615,統一,5850,31,13,18,0.4,9,buy
1/23,2615,凱基-中港,9202,0,37,-37,0.82,9,sell
1/23,2615,群益金鼎-建成,003900310038004c,18,1,17,0.38,10,buy
1/23,2615,臺銀-民權,1043,0,34,-34,0.76,10,sell
1/23,2615,凱基-中壢,9285,22,5,17,0.38,11,buy
1/23,2615,宏遠-光隆,0031003200360069,0,31,-31,0.69,11,sell
1/23,2615,台新-三民,8156,22,6,16,0.36,12,buy
1/23,2615,中國信託-松江,6167,0,30,-30,0.67,12,sell
1/23,2615,康和-台北,0038003400350055,12,0,12,0.27,13,buy
1/23,2615,凱基-內埔,9225,2,31,-29,0.65,13,sell
1/23,2615,台灣企銀-岡山,1119,12,0,12,0.27,14,buy
1/23,2615,土銀-玉里,1036,0,23,-23,0.51,14,sell
1/23,2615,元大-竹科,003900380030004b,11,0,11,0.25,15,buy
1/23,2615,新光,8560,27,49,-22,0.49,15,sell
1/23,2618,新加坡商瑞銀,1650,7848,725,7123,9.72,1,buy
1/23,2618,永豐金證券,0039004100300030,108,7026,-6918,9.44,1,sell
1/23,2618,美商高盛,1480,8551,1629,6922,9.45,2,buy
1/23,2618,凱基-台北,9268,3105,5547,-2442,3.33,2,sell
1/23,2618,台灣摩根士丹利,1470,6835,715,6120,8.35,3,buy
1/23,2618,元大-大同,0039003800390047,24,1257,-1233,1.68,3,sell
1/23,2618,台新證券,8150,5240,335,4905,6.69,4,buy
1/23,2618,大昌-安康,6462,400,1585,-1185,1.62,4,sell
1/23,2618,摩根大通,8440,5365,468,4897,6.68,5,buy
1/23,2618,凱基,9200,226,1190,-964,1.32,5,sell
1/23,2618,永豐金-匯立,0039004100380031,2713,4,2709,3.7,6,buy
1/23,2618,國泰-敦南,8888,236,1176,-940,1.28,6,sell
1/23,2618,美林,1440,2504,202,2302,3.14,7,buy
1/23,2618,永豐金-中正,0039004100390055,7,663,-656,0.9,7,sell
1/23,2618,富邦證券,9600,4303,2028,2275,3.1,8,buy
1/23,2618,臺銀-臺中,0031003000340041,27,654,-627,0.86,8,sell
1/23,2618,元大證券,9800,4539,3076,1463,2.0,9,buy
1/23,2618,新光,8560,699,1315,-616,0.84,9,sell
1/23,2618,港商野村,1560,1067,37,1030,1.41,10,buy
1/23,2618,香港上海匯豐,8960,2,470,-468,0.64,10,sell
1/23,2618,花旗環球,1590,774,65,709,0.97,11,buy
