date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/04,3006,富邦-竹北,9624,32,180,-148,0.43,8,sell
2/04,3006,富邦證券,9600,157,35,122,0.36,9,buy
2/04,3006,國泰-館前,0038003800380041,102,249,-147,0.43,9,sell
2/04,3006,國票證券,7790,132,11,121,0.35,10,buy
2/04,3006,港商野村,1560,159,299,-140,0.41,10,sell
2/04,3006,宏遠-高雄,0031003200360051,113,1,112,0.33,11,buy
2/04,3006,永豐金證券,0039004100300030,417,528,-111,0.32,11,sell
2/04,3006,華南永昌-大甲,9315,101,6,95,0.28,12,buy
2/04,3006,國泰-敦南,8888,745,843,-98,0.29,12,sell
2/04,3006,福邦證券,6480,163,76,87,0.25,13,buy
2/04,3006,台灣摩根士丹利,1470,638,730,-92,0.27,13,sell
2/04,3006,兆豐證券,7000,193,108,85,0.25,14,buy
2/04,3006,永豐金-松山,0039004100390031,25,110,-85,0.25,14,sell
2/04,3006,永豐金-忠孝,0039004100390044,107,39,68,0.2,15,buy
2/04,3006,群益金鼎-大安,0039003100380065,11,91,-80,0.23,15,sell
2/04,2379,新加坡商瑞銀,1650,559,58,501,11.55,1,buy
2/04,2379,元大證券,9800,198,1421,-1223,28.19,1,sell
2/04,2379,美商高盛,1480,627,430,197,4.54,2,buy
2/04,2379,港商麥格理,1360,39,720,-681,15.69,2,sell
2/04,2379,兆豐證券,7000,123,1,122,2.81,3,buy
2/04,2379,港商野村,1560,98,311,-213,4.91,3,sell
2/04,2379,凱基-台中,9204,113,0,113,2.6,4,buy
2/04,2379,統一,5850,10,36,-26,0.6,4,sell
2/04,2379,美林,1440,364,270,94,2.17,5,buy
2/04,2379,第一金-華江,0035003300380057,1,21,-20,0.46,5,sell
2/04,2379,臺銀,1040,58,5,53,1.22,6,buy
2/04,2379,凱基-台北,9268,186,202,-16,0.37,6,sell
2/04,2379,中國信託,6160,39,0,39,0.9,7,buy
2/04,2379,摩根大通,8440,199,214,-15,0.35,7,sell
2/04,2379,新光-新竹,8563,40,3,37,0.85,8,buy
2/04,2379,元大-南京,9862,25,34,-9,0.21,8,sell
2/04,2379,凱基-竹科,9272,28,0,28,0.65,9,buy
2/04,2379,群益金鼎,9100,5,14,-9,0.21,9,sell
2/04,2379,花旗環球,1590,61,33,28,0.65,10,buy
2/04,2379,法銀巴黎,8900,0,8,-8,0.18,10,sell
2/04,2379,國泰證券,8880,27,0,27,0.62,11,buy
2/04,2379,群益金鼎-潭子,0039003100330044,3,10,-7,0.16,11,sell
2/04,2379,永豐金證券,0039004100300030,31,4,27,0.62,12,buy
2/04,2379,元大-古亭,003900380039006b,3,10,-7,0.16,12,sell
2/04,2379,永豐金-竹科,0039004100390058,27,1,26,0.6,13,buy
2/04,2379,元富-松德,0039004200320061,0,6,-6,0.14,13,sell
2/04,2379,康和,8450,25,0,25,0.58,14,buy
2/04,2379,兆豐-新竹,0037003000300056,1,5,-4,0.09,14,sell
2/04,2379,國泰-敦南,8888,31,8,23,0.53,15,buy
2/04,2379,兆豐-公益,003700300030004a,2,6,-4,0.09,15,sell
2/04,3034,港商野村,1560,940,59,881,20.71,1,buy
2/04,3034,元大證券,9800,348,1488,-1140,26.79,1,sell
2/04,3034,永豐金證券,0039004100300030,108,5,103,2.42,2,buy
2/04,3034,台灣摩根士丹利,1470,4,698,-694,16.31,2,sell
2/04,3034,花旗環球,1590,88,5,83,1.95,3,buy
2/04,3034,富邦證券,9600,2,304,-302,7.1,3,sell
2/04,3034,臺銀,1040,77,0,77,1.81,4,buy
2/04,3034,美商高盛,1480,73,299,-226,5.31,4,sell
2/04,3034,國泰-敦南,8888,49,16,33,0.78,5,buy
2/04,3034,新加坡商瑞銀,1650,118,234,-116,2.73,5,sell
2/04,3034,統一-新竹,5857,31,0,31,0.73,6,buy
2/04,3034,凱基-湖口,003900320030004e,0,70,-70,1.65,6,sell
2/04,3034,新光-新竹,8563,35,3,32,0.75,7,buy
2/04,3034,港商麥格理,1360,75,119,-44,1.03,7,sell
2/04,3034,國泰證券,8880,34,4,30,0.71,8,buy
2/04,3034,香港上海匯豐,8960,0,39,-39,0.92,8,sell
2/04,3034,元大-龍潭,9858,30,2,28,0.66,9,buy
2/04,3034,元大-天母,0039003800310049,1,39,-38,0.89,9,sell
2/04,3034,華南永昌-中正,9359,27,0,27,0.63,10,buy
2/04,3034,美林,1440,7,40,-33,0.78,10,sell
2/04,3034,中國信託,6160,28,2,26,0.61,11,buy
2/04,3034,摩根大通,8440,173,203,-30,0.71,11,sell
2/04,3034,新光,8560,29,7,22,0.52,12,buy
2/04,3034,元富-林園,0039004200320037,1,24,-23,0.54,12,sell
2/04,3034,光和-高雄,0036003300380044,21,0,21,0.49,13,buy
2/04,3034,富邦-新莊,0039003600320044,0,10,-10,0.24,13,sell
2/04,3034,台新證券,8150,23,2,21,0.49,14,buy
2/04,3034,元大-復北,9872,1,10,-9,0.21,14,sell
2/04,3034,合庫-台中,1021,20,0,20,0.47,15,buy
2/04,3034,法銀巴黎,8900,0,8,-8,0.19,15,sell
2/04,2412,臺銀,1040,1396,0,1396,14.79,1,buy
2/04,2412,富邦-永和,9654,1,1499,-1498,15.87,1,sell
2/04,2412,國泰證券,8880,500,0,500,5.3,2,buy
2/04,2412,台灣摩根士丹利,1470,180,1139,-959,10.16,2,sell
2/04,2412,華南永昌,9300,800,305,495,5.24,3,buy
2/04,2412,大和國泰,8890,0,750,-750,7.94,3,sell
2/04,2412,凱基-台北,9268,504,181,323,3.42,4,buy
2/04,2412,兆豐證券,7000,1,750,-749,7.93,4,sell
2/04,2412,土銀,1030,303,0,303,3.21,5,buy
2/04,2412,新加坡商瑞銀,1650,222,892,-670,7.1,5,sell
2/04,2412,臺銀-臺南,1042,301,6,295,3.12,6,buy
2/04,2412,美林,1440,378,804,-426,4.51,6,sell
2/04,2412,國票-和平,003700370039006a,200,0,200,2.12,7,buy
2/04,2412,美商高盛,1480,259,463,-204,2.16,7,sell
2/04,2412,群益金鼎,9100,174,1,173,1.83,8,buy
2/04,2412,群益金鼎-東湖,003900310038004b,2,80,-78,0.83,8,sell
2/04,2412,元大-新盛,9869,160,0,160,1.69,9,buy
2/04,2412,元大-台北,0039003800300068,3,51,-48,0.51,9,sell
2/04,2412,群益金鼎-永和,003900310038004a,528,390,138,1.46,10,buy
2/04,2412,花旗環球,1590,70,113,-43,0.46,10,sell
2/04,2412,凱基-嘉義,9252,118,0,118,1.25,11,buy
2/04,2412,康和-台中,8455,0,38,-38,0.4,11,sell
2/04,2412,中國信託,6160,83,6,77,0.82,12,buy
2/04,2412,富邦證券,9600,7,37,-30,0.32,12,sell
2/04,2412,統一,5850,132,63,69,0.73,13,buy
2/04,2412,福邦證券,6480,2,20,-18,0.19,13,sell
2/04,2412,元大證券,9800,160,94,66,0.7,14,buy
2/04,2412,華南永昌-東勢,9358,0,15,-15,0.16,14,sell
2/04,2412,合庫-西台中,0031003000320046,60,0,60,0.64,15,buy
2/04,2412,元富-總公司營業部,0039004200320030,0,14,-14,0.15,15,sell
