date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/03,2317,凱基-台北,9268,2255,891,1364,3.29,2,buy
2/03,2317,港商野村,1560,1763,4221,-2458,5.92,2,sell
2/03,2317,凱基,9200,1049,42,1007,2.43,3,buy
2/03,2317,台灣摩根士丹利,1470,1421,2452,-1031,2.48,3,sell
2/03,2317,花旗環球,1590,1205,389,816,1.97,4,buy
2/03,2317,元大證券,9800,1661,2594,-933,2.25,4,sell
2/03,2317,元富,0039004200300030,624,0,624,1.5,5,buy
2/03,2317,富邦證券,9600,25,841,-816,1.97,5,sell
2/03,2317,永豐金-匯立,0039004100380031,840,356,484,1.17,6,buy
2/03,2317,第一金,5380,9,503,-494,1.19,6,sell
2/03,2317,中國信託-高雄,003600310036004b,453,30,423,1.02,7,buy
2/03,2317,永豐金證券,0039004100300030,294,602,-308,0.74,7,sell
2/03,2317,凱基-桃園,9208,350,32,318,0.77,8,buy
2/03,2317,高橋,5320,62,346,-284,0.68,8,sell
2/03,2317,新加坡商瑞銀,1650,2323,2158,165,0.4,9,buy
2/03,2317,富邦-北高雄,0039003600320051,25,261,-236,0.57,9,sell
2/03,2317,富邦-彰化,0039003600350055,150,21,129,0.31,10,buy
2/03,2317,凱基-三峽,0039003200310045,17,241,-224,0.54,10,sell
2/03,2317,元大-信義,003900380039006d,119,17,102,0.25,11,buy
2/03,2317,第一金-嘉義,003500330038004d,11,196,-185,0.45,11,sell
2/03,2317,華南永昌-中正,9359,102,16,86,0.21,12,buy
2/03,2317,香港上海匯豐,8960,40,191,-151,0.36,12,sell
2/03,2317,富邦-樹林,0039003600320045,97,15,82,0.2,13,buy
2/03,2317,新光,8560,207,346,-139,0.33,13,sell
2/03,2317,華南永昌-麻豆,9308,87,11,76,0.18,14,buy
2/03,2317,國泰-敦南,8888,508,644,-136,0.33,14,sell
2/03,2317,富邦-建國,9658,115,46,69,0.17,15,buy
2/03,2317,大和國泰,8890,0,130,-130,0.31,15,sell
2/03,2454,摩根大通,8440,1110,471,639,5.5,1,buy
2/03,2454,凱基,9200,269,1308,-1039,8.94,1,sell
2/03,2454,台灣摩根士丹利,1470,816,432,384,3.3,2,buy
2/03,2454,美商高盛,1480,618,1213,-595,5.12,2,sell
2/03,2454,富邦證券,9600,451,115,336,2.89,3,buy
2/03,2454,新加坡商瑞銀,1650,389,651,-262,2.25,3,sell
2/03,2454,港商野村,1560,421,100,321,2.76,4,buy
2/03,2454,大和國泰,8890,39,234,-195,1.68,4,sell
2/03,2454,統一,5850,350,89,261,2.24,5,buy
2/03,2454,國泰證券,8880,203,307,-104,0.89,5,sell
2/03,2454,永豐金證券,0039004100300030,287,40,247,2.12,6,buy
2/03,2454,國泰-敦南,8888,102,177,-75,0.65,6,sell
2/03,2454,花旗環球,1590,361,166,195,1.68,7,buy
2/03,2454,統一-永和,0035003800350042,11,85,-74,0.64,7,sell
2/03,2454,元大證券,9800,663,476,187,1.61,8,buy
2/03,2454,第一金-華江,0035003300380057,9,43,-34,0.29,8,sell
2/03,2454,美林,1440,429,266,163,1.4,9,buy
2/03,2454,華南永昌-中正,9359,3,34,-31,0.27,9,sell
2/03,2454,凱基-台北,9268,591,439,152,1.31,10,buy
2/03,2454,兆豐-桃鶯,0037003000300055,3,30,-27,0.23,10,sell
2/03,2454,凱基-市府,0039003200300044,149,3,146,1.26,11,buy
2/03,2454,永豐金-苓雅,0039004100390061,35,61,-26,0.22,11,sell
2/03,2454,中國信託,6160,159,18,141,1.21,12,buy
2/03,2454,凱基-和平,9255,3,26,-23,0.2,12,sell
2/03,2454,台新證券,8150,288,170,118,1.01,13,buy
2/03,2454,第一金-安和,003500330038006a,1,22,-21,0.18,13,sell
2/03,2454,群益金鼎,9100,153,39,114,0.98,14,buy
2/03,2454,凱基-市政,9239,22,44,-22,0.19,14,sell
2/03,2454,國票-安和,003700370039005a,106,7,99,0.85,15,buy
2/03,2454,華南永昌-敦南,9347,3,24,-21,0.18,15,sell
2/03,2308,永豐金-豐原,0039004100390051,900,1,899,7.9,1,buy
2/03,2308,永豐金-匯立,0039004100380031,134,1788,-1654,14.54,1,sell
2/03,2308,花旗環球,1590,541,138,403,3.54,2,buy
2/03,2308,凱基,9200,181,811,-630,5.54,2,sell
2/03,2308,美商高盛,1480,1618,1379,239,2.1,3,buy
2/03,2308,摩根大通,8440,688,916,-228,2.0,3,sell
2/03,2308,凱基-台北,9268,645,423,222,1.95,4,buy
2/03,2308,富邦證券,9600,74,269,-195,1.71,4,sell
2/03,2308,永豐金證券,0039004100300030,407,222,185,1.63,5,buy
2/03,2308,美好,5260,1,88,-87,0.76,5,sell
2/03,2308,新加坡商瑞銀,1650,693,508,185,1.63,6,buy
2/03,2308,法銀巴黎,8900,22,94,-72,0.63,6,sell
2/03,2308,台灣摩根士丹利,1470,456,326,130,1.14,7,buy
2/03,2308,宏遠證券,1260,1,55,-54,0.47,7,sell
2/03,2308,永豐金-板新,003900410039004a,131,4,127,1.12,8,buy
2/03,2308,統一-敦南,5852,4,46,-42,0.37,8,sell
2/03,2308,永豐金-信義,0039004100390052,103,1,102,0.9,9,buy
2/03,2308,凱基-文心,9297,1,43,-42,0.37,9,sell
2/03,2308,統一,5850,146,51,95,0.84,10,buy
2/03,2308,國票-安和,003700370039005a,17,51,-34,0.3,10,sell
2/03,2308,美林,1440,302,208,94,0.83,11,buy
2/03,2308,港商野村,1560,22,53,-31,0.27,11,sell
2/03,2308,國票-南科,0037003700390065,50,0,50,0.44,12,buy
2/03,2308,群益金鼎-內湖,0039003100380064,1,30,-29,0.25,12,sell
2/03,2308,國泰證券,8880,69,20,49,0.43,13,buy
2/03,2308,兆豐-桃鶯,0037003000300055,0,21,-21,0.18,13,sell
2/03,2308,宏遠-民生,1261,106,75,31,0.27,14,buy
2/03,2308,統一-仁愛,0035003800350063,5,23,-18,0.16,14,sell
2/03,2308,港商麥格理,1360,60,32,28,0.25,15,buy
2/03,2308,華南永昌-南京,9326,9,27,-18,0.16,15,sell
2/03,2382,台灣摩根士丹利,1470,2945,491,2454,17.68,1,buy
2/03,2382,元大證券,9800,384,3470,-3086,22.24,1,sell
2/03,2382,美林,1440,1623,422,1201,8.65,2,buy
2/03,2382,美商高盛,1480,938,2090,-1152,8.3,2,sell
2/03,2382,摩根大通,8440,1291,695,596,4.29,3,buy
2/03,2382,國泰證券,8880,24,455,-431,3.11,3,sell
2/03,2382,永豐金-匯立,0039004100380031,481,0,481,3.47,4,buy
2/03,2382,凱基-台北,9268,340,674,-334,2.41,4,sell
2/03,2382,中國信託,6160,207,16,191,1.38,5,buy
2/03,2382,法銀巴黎,8900,26,140,-114,0.82,5,sell
2/03,2382,凱基,9200,227,76,151,1.09,6,buy
2/03,2382,新加坡商瑞銀,1650,627,739,-112,0.81,6,sell
2/03,2382,元富-總公司營業部,0039004200320030,136,5,131,0.94,7,buy
2/03,2382,兆豐證券,7000,2,105,-103,0.74,7,sell
2/03,2382,臺銀,1040,102,8,94,0.68,8,buy
2/03,2382,統一,5850,2,67,-65,0.47,8,sell
2/03,2382,玉山證券,8840,88,15,73,0.53,9,buy
2/03,2382,高橋,5320,4,60,-56,0.4,9,sell
2/03,2382,中國信託-文心,6164,63,3,60,0.43,10,buy
2/03,2382,富邦證券,9600,20,68,-48,0.35,10,sell
2/03,2382,花旗環球,1590,337,281,56,0.4,11,buy
2/03,2382,新光-台南,8564,10,51,-41,0.3,11,sell
2/03,2382,群益金鼎-台中,9184,53,0,53,0.38,12,buy
2/03,2382,第一金,5380,2,42,-40,0.29,12,sell
2/03,2382,土銀,1030,53,3,50,0.36,13,buy
2/03,2382,康和,8450,0,40,-40,0.29,13,sell
2/03,2382,港商野村,1560,254,204,50,0.36,14,buy
2/03,2382,元大-敦南,0039003800390050,3,42,-39,0.28,14,sell
2/03,2382,富邦-台北,9623,68,21,47,0.34,15,buy
2/03,2382,華南永昌,9300,15,50,-35,0.25,15,sell
2/03,2891,富邦證券,9600,4250,866,3384,17.71,1,buy
2/03,2891,凱基-中山,9229,2,1277,-1275,6.67,1,sell
2/03,2891,摩根大通,8440,4392,2020,2372,12.42,2,buy
2/03,2891,美商高盛,1480,1348,2566,-1218,6.38,2,sell
2/03,2891,永豐金-匯立,0039004100380031,752,0,752,3.94,3,buy
2/03,2891,華南永昌-中正,9359,3,1115,-1112,5.82,3,sell
2/03,2891,華南永昌,9300,989,371,618,3.23,4,buy
2/03,2891,凱基,9200,221,930,-709,3.71,4,sell
2/03,2891,台灣摩根士丹利,1470,810,416,394,2.06,5,buy
2/03,2891,美林,1440,539,1134,-595,3.11,5,sell
2/03,2891,港商野村,1560,419,126,293,1.53,6,buy
2/03,2891,凱基-台北,9268,327,879,-552,2.89,6,sell
2/03,2891,新加坡商瑞銀,1650,1180,912,268,1.4,7,buy
2/03,2891,花旗環球,1590,419,877,-458,2.4,7,sell
2/03,2891,元大-龍潭,9858,101,3,98,0.51,8,buy
2/03,2891,元大證券,9800,902,1321,-419,2.19,8,sell
2/03,2891,兆豐-桃園,003700300030004d,81,0,81,0.42,9,buy
2/03,2891,永豐金-中正,0039004100390055,1,203,-202,1.06,9,sell
2/03,2891,法銀巴黎,8900,74,0,74,0.39,10,buy
2/03,2891,玉山證券,8840,1,102,-101,0.53,10,sell
2/03,2891,華南永昌-楠梓,9332,52,0,52,0.27,11,buy
2/03,2891,港商麥格理,1360,228,308,-80,0.42,11,sell
2/03,2891,凱基-八德,003900320031004d,40,0,40,0.21,12,buy
2/03,2891,元大-土城學府,9822,5,76,-71,0.37,12,sell
2/03,2891,國泰證券,8880,62,24,38,0.2,13,buy
2/03,2891,台中銀,6110,0,67,-67,0.35,13,sell
2/03,2891,永豐金-板新,003900410039004a,42,10,32,0.17,14,buy
2/03,2891,永豐金證券,0039004100300030,154,217,-63,0.33,14,sell
2/03,2891,中國信託-文心,6164,33,3,30,0.16,15,buy
2/03,2891,國泰-台中,8882,5,64,-59,0.31,15,sell
2/03,2881,美商高盛,1480,2849,1185,1664,12.06,1,buy
2/03,2881,永豐金證券,0039004100300030,80,3112,-3032,21.97,1,sell
2/03,2881,台灣摩根士丹利,1470,1407,25,1382,10.02,2,buy
2/03,2881,摩根大通,8440,301,1088,-787,5.7,2,sell
2/03,2881,新加坡商瑞銀,1650,1592,423,1169,8.47,3,buy
2/03,2881,花旗環球,1590,447,919,-472,3.42,3,sell
2/03,2881,元富-總公司營業部,0039004200320030,871,0,871,6.31,4,buy
2/03,2881,港商野村,1560,101,540,-439,3.18,4,sell
2/03,2881,永豐金-匯立,0039004100380031,733,0,733,5.31,5,buy
2/03,2881,永豐金-復興,003900410039005a,21,259,-238,1.72,5,sell
2/03,2881,凱基-台北,9268,835,138,697,5.05,6,buy
2/03,2881,宏遠證券,1260,0,216,-216,1.57,6,sell
2/03,2881,國票-敦北法人,0037003700390063,504,2,502,3.64,7,buy
2/03,2881,元大-中山北路,0039003800300061,5,174,-169,1.22,7,sell
2/03,2881,美林,1440,369,75,294,2.13,8,buy
2/03,2881,台新證券,8150,30,173,-143,1.04,8,sell
2/03,2881,第一金,5380,128,0,128,0.93,9,buy
2/03,2881,富邦-台北,9623,10,137,-127,0.92,9,sell
2/03,2881,永豐金-萬盛,0039004100390032,109,4,105,0.76,10,buy
2/03,2881,港商麥格理,1360,50,158,-108,0.78,10,sell
2/03,2881,康和-永和,0038003400350042,101,1,100,0.72,11,buy
2/03,2881,元富-城東,0039004200320072,4,104,-100,0.72,11,sell
2/03,2881,凱基,9200,149,62,87,0.63,12,buy
2/03,2881,元大-和平,9863,0,85,-85,0.62,12,sell
2/03,2881,新光-新竹,8563,107,20,87,0.63,13,buy
2/03,2881,康和-台南,8458,31,111,-80,0.58,13,sell
2/03,2881,台灣企銀-岡山,1119,74,1,73,0.53,14,buy
2/03,2881,群益金鼎-南京,0039003100380045,0,73,-73,0.53,14,sell
2/03,2881,群益金鼎,9100,83,14,69,0.5,15,buy
2/03,2881,(牛牛牛)亞-鑫豐,0036003000310064,7,77,-70,0.51,15,sell
2/03,2882,元大證券,9800,2378,313,2065,14.66,1,buy
2/03,2882,永豐金證券,0039004100300030,73,3224,-3151,22.37,1,sell
2/03,2882,美商高盛,1480,1818,408,1410,10.01,2,buy
2/03,2882,港商野村,1560,93,1236,-1143,8.12,2,sell
2/03,2882,台灣摩根士丹利,1470,1585,459,1126,8.0,3,buy
2/03,2882,花旗環球,1590,546,1583,-1037,7.36,3,sell
2/03,2882,凱基-台北,9268,932,165,767,5.45,4,buy
2/03,2882,摩根大通,8440,484,791,-307,2.18,4,sell
2/03,2882,美林,1440,589,31,558,3.96,5,buy
2/03,2882,福邦證券,6480,0,286,-286,2.03,5,sell
2/03,2882,臺銀,1040,543,1,542,3.85,6,buy
2/03,2882,永豐金-匯立,0039004100380031,295,506,-211,1.5,6,sell
2/03,2882,新加坡商瑞銀,1650,1327,866,461,3.27,7,buy
2/03,2882,華南永昌,9300,0,200,-200,1.42,7,sell
2/03,2882,富邦證券,9600,409,14,395,2.8,8,buy
2/03,2882,宏遠證券,1260,20,220,-200,1.42,8,sell
2/03,2882,凱基,9200,630,292,338,2.4,9,buy
2/03,2882,兆豐-永和,0037003000300058,5,110,-105,0.75,9,sell
2/03,2882,國泰證券,8880,259,39,220,1.56,10,buy
2/03,2882,國泰-敦南,8888,41,122,-81,0.58,10,sell
2/03,2882,法銀巴黎,8900,119,3,116,0.82,11,buy
2/03,2882,新光-桃園,8565,0,61,-61,0.43,11,sell
2/03,2882,陽信-石牌,8711,100,0,100,0.71,12,buy
2/03,2882,玉山證券,8840,0,53,-53,0.38,12,sell
2/03,2882,國票-敦北法人,0037003700390063,150,63,87,0.62,13,buy
2/03,2882,中國信託,6160,47,99,-52,0.37,13,sell
2/03,2882,港商麥格理,1360,484,452,32,0.23,14,buy
2/03,2882,華南永昌-長虹,9333,5,52,-47,0.33,14,sell
2/03,2882,第一金-新興,0035003300380041,24,2,22,0.16,15,buy
2/03,2882,新光,8560,39,85,-46,0.33,15,sell
2/03,2303,港商野村,1560,9068,707,8361,4.54,1,buy
2/03,2303,台灣摩根士丹利,1470,2160,14580,-12420,6.74,1,sell
2/03,2303,元大證券,9800,19535,12833,6702,3.64,2,buy
2/03,2303,新加坡商瑞銀,1650,1791,12701,-10910,5.92,2,sell
2/03,2303,永豐金-匯立,0039004100380031,4202,0,4202,2.28,3,buy
2/03,2303,摩根大通,8440,7786,12289,-4503,2.44,3,sell
2/03,2303,玉山證券,8840,3662,442,3220,1.75,4,buy
2/03,2303,凱基-台北,9268,9505,13779,-4274,2.32,4,sell
2/03,2303,中國信託,6160,2384,634,1750,0.95,5,buy
2/03,2303,凱基-三多,9275,46,4281,-4235,2.3,5,sell
2/03,2303,港商麥格理,1360,2239,527,1712,0.93,6,buy
2/03,2303,台灣企銀,1110,39,2153,-2114,1.15,6,sell
2/03,2303,花旗環球,1590,2854,1403,1451,0.79,7,buy
2/03,2303,亞東,2180,125,1923,-1798,0.98,7,sell
2/03,2303,統一,5850,2136,964,1172,0.64,8,buy
2/03,2303,第一金,5380,63,1468,-1405,0.76,8,sell
2/03,2303,國泰-敦南,8888,3289,2562,727,0.39,9,buy
2/03,2303,國泰證券,8880,71,1326,-1255,0.68,9,sell
2/03,2303,元大-新莊,9898,1291,734,557,0.3,10,buy
2/03,2303,美好,5260,21,632,-611,0.33,10,sell
2/03,2303,元大-敦化,9833,529,40,489,0.27,11,buy
2/03,2303,群益金鼎,9100,575,1083,-508,0.28,11,sell
2/03,2303,新光,8560,1516,1099,417,0.23,12,buy
2/03,2303,元富-虎尾,003900420032004e,32,523,-491,0.27,12,sell
2/03,2303,美林,1440,4203,3802,401,0.22,13,buy
2/03,2303,永豐金證券,0039004100300030,1310,1789,-479,0.26,13,sell
2/03,2303,富邦-新竹,9647,534,151,383,0.21,14,buy
2/03,2303,美商高盛,1480,11400,11854,-454,0.25,14,sell
2/03,2303,永豐金-台南,0039004100390068,419,84,335,0.18,15,buy
2/03,2303,富邦證券,9600,2546,2980,-434,0.24,15,sell
2/03,3711,美商高盛,1480,4308,2355,1953,9.62,1,buy
2/03,3711,永豐金-匯立,0039004100380031,357,3660,-3303,16.28,1,sell
2/03,3711,台灣摩根士丹利,1470,2753,924,1829,9.01,2,buy
2/03,3711,摩根大通,8440,806,1985,-1179,5.81,2,sell
2/03,3711,凱基-台北,9268,2156,377,1779,8.77,3,buy
2/03,3711,凱基,9200,89,703,-614,3.03,3,sell
2/03,3711,新加坡商瑞銀,1650,1344,436,908,4.47,4,buy
2/03,3711,統一,5850,64,523,-459,2.26,4,sell
2/03,3711,永豐金證券,0039004100300030,900,179,721,3.55,5,buy
2/03,3711,大和國泰,8890,0,453,-453,2.23,5,sell
2/03,3711,凱基-三重,9205,501,2,499,2.46,6,buy
2/03,3711,亞東,2180,0,401,-401,1.98,6,sell
2/03,3711,元大證券,9800,1832,1465,367,1.81,7,buy
2/03,3711,第一金,5380,1,367,-366,1.8,7,sell
2/03,3711,美林,1440,881,656,225,1.11,8,buy
2/03,3711,港商野村,1560,234,590,-356,1.75,8,sell
2/03,3711,花旗環球,1590,457,306,151,0.74,9,buy
2/03,3711,富邦證券,9600,162,468,-306,1.51,9,sell
2/03,3711,彰銀-台中,1233,127,1,126,0.62,10,buy
2/03,3711,華南永昌,9300,2,158,-156,0.77,10,sell
2/03,3711,元大-和平,9863,117,3,114,0.56,11,buy
2/03,3711,中國信託,6160,133,280,-147,0.72,11,sell
2/03,3711,華南永昌-大甲,9315,92,0,92,0.45,12,buy
2/03,3711,宏遠證券,1260,0,147,-147,0.72,12,sell
2/03,3711,香港上海匯豐,8960,89,0,89,0.44,13,buy
2/03,3711,台新證券,8150,29,110,-81,0.4,13,sell
2/03,3711,元富-總公司營業部,0039004200320030,100,37,63,0.31,14,buy
2/03,3711,國泰-板橋,003800380038004b,14,66,-52,0.26,14,sell
2/03,3711,中國信託-文心,6164,78,18,60,0.3,15,buy
2/03,3711,兆豐-北高雄,0037003000300049,21,71,-50,0.25,15,sell
2/03,2603,港商麥格理,1360,1046,131,915,11.7,1,buy
2/03,2603,摩根大通,8440,170,856,-686,8.77,1,sell
2/03,2603,港商野村,1560,908,4,904,11.56,2,buy
2/03,2603,美商高盛,1480,344,938,-594,7.59,2,sell
2/03,2603,新加坡商瑞銀,1650,856,214,642,8.21,3,buy
2/03,2603,台灣摩根士丹利,1470,100,653,-553,7.07,3,sell
2/03,2603,臺銀-臺南,1042,324,8,316,4.04,4,buy
2/03,2603,富邦證券,9600,25,407,-382,4.88,4,sell
2/03,2603,凱基-台北,9268,609,341,268,3.43,5,buy
2/03,2603,第一金,5380,2,284,-282,3.61,5,sell
2/03,2603,華南永昌,9300,110,8,102,1.3,6,buy
2/03,2603,凱基,9200,124,391,-267,3.41,6,sell
2/03,2603,永豐金-匯立,0039004100380031,349,257,92,1.18,7,buy
2/03,2603,花旗環球,1590,465,557,-92,1.18,7,sell
2/03,2603,兆豐-大同,0037003000300053,60,0,60,0.77,8,buy
2/03,2603,美林,1440,92,164,-72,0.92,8,sell
2/03,2603,台新證券,8150,98,39,59,0.75,9,buy
2/03,2603,第一金-嘉義,003500330038004d,0,50,-50,0.64,9,sell
2/03,2603,元大證券,9800,242,192,50,0.64,10,buy
2/03,2603,國泰-敦南,8888,54,97,-43,0.55,10,sell
2/03,2603,元富-永和,0039004200320042,50,1,49,0.63,11,buy
2/03,2603,統一,5850,4,37,-33,0.42,11,sell
2/03,2603,玉山-大里,003800380034004a,36,1,35,0.45,12,buy
2/03,2603,元富-松德,0039004200320061,0,30,-30,0.38,12,sell
2/03,2603,元大-四維,9831,30,1,29,0.37,13,buy
2/03,2603,兆豐-竹北,7007,2,31,-29,0.37,13,sell
2/03,2603,台新-建北,8151,26,0,26,0.33,14,buy
2/03,2603,富邦-嘉義,9692,0,23,-23,0.29,14,sell
2/03,2603,永豐金證券,0039004100300030,34,12,22,0.28,15,buy
2/03,2603,國泰-松江,8883,7,29,-22,0.28,15,sell
2/03,2609,花旗環球,1590,1224,45,1179,16.77,1,buy
2/03,2609,美商高盛,1480,326,789,-463,6.59,1,sell
2/03,2609,富邦證券,9600,490,6,484,6.88,2,buy
2/03,2609,元大-復北,9872,6,450,-444,6.32,2,sell
2/03,2609,新加坡商瑞銀,1650,398,88,310,4.41,3,buy
2/03,2609,美林,1440,59,375,-316,4.5,3,sell
2/03,2609,港商野村,1560,471,243,228,3.24,4,buy
2/03,2609,凱基-新莊,0039003200310053,0,263,-263,3.74,4,sell
2/03,2609,凱基-台北,9268,303,110,193,2.75,5,buy
2/03,2609,合庫-自強,0031003000320043,3,137,-134,1.91,5,sell
2/03,2609,統一-新竹,5857,130,1,129,1.83,6,buy
2/03,2609,中國信託,6160,8,109,-101,1.44,6,sell
2/03,2609,安泰,8380,70,2,68,0.97,7,buy
2/03,2609,元大證券,9800,166,254,-88,1.25,7,sell
2/03,2609,永豐金-匯立,0039004100380031,51,0,51,0.73,8,buy
2/03,2609,中國信託-永康,6163,0,85,-85,1.21,8,sell
2/03,2609,元大-文心,9868,45,0,45,0.64,9,buy
2/03,2609,台灣摩根士丹利,1470,261,338,-77,1.1,9,sell
2/03,2609,台中銀-豐原,0036003100310041,38,1,37,0.53,10,buy
2/03,2609,元大-草屯,0039003800390045,7,84,-77,1.1,10,sell
2/03,2609,富邦-屏東,0039003600310059,31,3,28,0.4,11,buy
2/03,2609,摩根大通,8440,217,293,-76,1.08,11,sell
2/03,2609,華南永昌-岡山,9324,31,5,26,0.37,12,buy
2/03,2609,永豐金-彰化,0039004100390073,3,57,-54,0.77,12,sell
2/03,2609,元富-嘉義,0039004200320049,24,0,24,0.34,13,buy
2/03,2609,國泰-高雄,8881,4,57,-53,0.75,13,sell
2/03,2609,富邦-新莊,0039003600320044,23,1,22,0.31,14,buy
2/03,2609,國票-九鼎,0037003700390050,42,95,-53,0.75,14,sell
2/03,2609,中國信託-文心,6164,21,0,21,0.3,15,buy
2/03,2609,兆豐-鹿港,0037003000300066,2,51,-49,0.7,15,sell
2/03,2615,永豐金-匯立,0039004100380031,565,0,565,15.67,1,buy
2/03,2615,台灣摩根士丹利,1470,32,226,-194,5.38,1,sell
2/03,2615,國票-敦北法人,0037003700390063,114,0,114,3.16,2,buy
2/03,2615,花旗環球,1590,19,167,-148,4.11,2,sell
2/03,2615,美林,1440,229,127,102,2.83,3,buy
2/03,2615,群益金鼎-屏東,0039003100330048,0,140,-140,3.88,3,sell
2/03,2615,摩根大通,8440,228,131,97,2.69,4,buy
2/03,2615,凱基,9200,32,169,-137,3.8,4,sell
2/03,2615,元大-竹科,003900380030004b,41,3,38,1.05,5,buy
2/03,2615,元大-三重,0039003800380043,3,136,-133,3.69,5,sell
2/03,2615,凱基-台北,9268,296,258,38,1.05,6,buy
2/03,2615,元大證券,9800,81,149,-68,1.89,6,sell
2/03,2615,元大-大同,0039003800390047,37,2,35,0.97,7,buy
2/03,2615,統一-彰化,0035003800350046,2,37,-35,0.97,7,sell
2/03,2615,香港上海匯豐,8960,35,0,35,0.97,8,buy
2/03,2615,美商高盛,1480,331,366,-35,0.97,8,sell
2/03,2615,元大-鳳山,003900380033005a,32,1,31,0.86,9,buy
2/03,2615,元大-南投,0039003800310044,5,38,-33,0.92,9,sell
2/03,2615,新加坡商瑞銀,1650,31,0,31,0.86,10,buy
2/03,2615,國泰-高雄,8881,24,54,-30,0.83,10,sell
2/03,2615,群益金鼎-古亭,0039003100380043,30,0,30,0.83,11,buy
2/03,2615,元富-花蓮,0039004200320079,0,28,-28,0.78,11,sell
2/03,2615,港商野村,1560,20,1,19,0.53,12,buy
2/03,2615,永豐金-埔里,0039004100370039,0,22,-22,0.61,12,sell
2/03,2615,永豐金-敦南,0039004100380046,20,1,19,0.53,13,buy
2/03,2615,玉山-嘉義,8848,0,20,-20,0.55,13,sell
2/03,2615,高橋,5320,17,0,17,0.47,14,buy
2/03,2615,元大-彰化,0039003800310047,0,20,-20,0.55,14,sell
2/03,2615,第一金-頭份,0035003300380049,17,0,17,0.47,15,buy
2/03,2615,統一-敦南,5852,0,20,-20,0.55,15,sell
2/03,2618,花旗環球,1590,3952,144,3808,11.68,1,buy
2/03,2618,摩根大通,8440,1394,5187,-3793,11.63,1,sell
2/03,2618,美商高盛,1480,4749,952,3797,11.65,2,buy
2/03,2618,凱基,9200,48,1337,-1289,3.95,2,sell
2/03,2618,台灣摩根士丹利,1470,2140,85,2055,6.3,3,buy
2/03,2618,港商麥格理,1360,0,631,-631,1.94,3,sell
2/03,2618,新加坡商瑞銀,1650,2684,764,1920,5.89,4,buy
2/03,2618,永豐金-匯立,0039004100380031,0,435,-435,1.33,4,sell
2/03,2618,港商野村,1560,1488,0,1488,4.56,5,buy
2/03,2618,富邦證券,9600,47,462,-415,1.27,5,sell
2/03,2618,凱基-台北,9268,2259,836,1423,4.36,6,buy
2/03,2618,國票-敦北法人,0037003700390063,150,554,-404,1.24,6,sell
2/03,2618,彰銀-台中,1233,833,14,819,2.51,7,buy
2/03,2618,國泰-敦南,8888,142,448,-306,0.94,7,sell
2/03,2618,美林,1440,715,254,461,1.41,8,buy
2/03,2618,富邦-永和,9654,7,241,-234,0.72,8,sell
2/03,2618,華南永昌,9300,1204,950,254,0.78,9,buy
2/03,2618,兆豐-大同,0037003000300053,0,201,-201,0.62,9,sell
2/03,2618,亞東-新竹,2184,200,4,196,0.6,10,buy
2/03,2618,新光,8560,200,392,-192,0.59,10,sell
