date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/26,2317,花旗環球,1590,1340,574,766,2.26,2,buy
1/26,2317,大和國泰,8890,0,3291,-3291,9.69,2,sell
1/26,2317,台新證券,8150,814,196,618,1.82,3,buy
1/26,2317,法銀巴黎,8900,171,1498,-1327,3.91,3,sell
1/26,2317,國票-長城,0037003700390075,495,11,484,1.42,4,buy
1/26,2317,美林,1440,1131,2152,-1021,3.01,4,sell
1/26,2317,統一-南京,0035003800350055,331,7,324,0.95,5,buy
1/26,2317,凱基-台北,9268,1015,1931,-916,2.7,5,sell
1/26,2317,國泰-敦南,8888,667,431,236,0.69,6,buy
1/26,2317,新加坡商瑞銀,1650,2375,3285,-910,2.68,6,sell
1/26,2317,國泰-台中,8882,210,35,175,0.52,7,buy
1/26,2317,美商高盛,1480,586,1288,-702,2.07,7,sell
1/26,2317,群益金鼎-萬華,0039003100330049,189,16,173,0.51,8,buy
1/26,2317,港商麥格理,1360,455,834,-379,1.12,8,sell
1/26,2317,新光,8560,320,151,169,0.5,9,buy
1/26,2317,香港上海匯豐,8960,43,324,-281,0.83,9,sell
1/26,2317,永豐金-市政,0039004100390057,191,23,168,0.49,10,buy
1/26,2317,摩根大通,8440,1235,1500,-265,0.78,10,sell
1/26,2317,永豐金-台南,0039004100390068,142,22,120,0.35,11,buy
1/26,2317,永豐金-新竹,0039004100390037,10,185,-175,0.52,11,sell
1/26,2317,富邦-新店,9661,119,4,115,0.34,12,buy
1/26,2317,富邦證券,9600,517,690,-173,0.51,12,sell
1/26,2317,華南永昌,9300,142,43,99,0.29,13,buy
1/26,2317,元大證券,9800,567,710,-143,0.42,13,sell
1/26,2317,第一金-忠孝,0035003300380044,103,7,96,0.28,14,buy
1/26,2317,兆豐-竹北,7007,7,145,-138,0.41,14,sell
1/26,2317,新光-台中,8561,168,73,95,0.28,15,buy
1/26,2317,兆豐-城中,0037003000300057,9,132,-123,0.36,15,sell
1/26,2454,新加坡商瑞銀,1650,4526,235,4291,17.76,1,buy
1/26,2454,中國信託,6160,95,1166,-1071,4.43,1,sell
1/26,2454,美商高盛,1480,1839,315,1524,6.31,2,buy
1/26,2454,華南永昌,9300,194,711,-517,2.14,2,sell
1/26,2454,摩根大通,8440,1984,493,1491,6.17,3,buy
1/26,2454,台灣企銀,1110,0,399,-399,1.65,3,sell
1/26,2454,元大證券,9800,3291,2483,808,3.35,4,buy
1/26,2454,臺銀,1040,7,274,-267,1.11,4,sell
1/26,2454,富邦證券,9600,923,196,727,3.01,5,buy
1/26,2454,國泰-敦南,8888,93,352,-259,1.07,5,sell
1/26,2454,美林,1440,650,129,521,2.16,6,buy
1/26,2454,新光-新竹,8563,39,256,-217,0.9,6,sell
1/26,2454,統一,5850,549,103,446,1.85,7,buy
1/26,2454,國泰-館前,0038003800380041,63,270,-207,0.86,7,sell
1/26,2454,花旗環球,1590,480,59,421,1.74,8,buy
1/26,2454,新光,8560,80,275,-195,0.81,8,sell
1/26,2454,凱基-台北,9268,1185,800,385,1.59,9,buy
1/26,2454,富邦-台北,9623,23,166,-143,0.59,9,sell
1/26,2454,港商野村,1560,361,0,361,1.49,10,buy
1/26,2454,兆豐-忠孝,0037003000300061,7,146,-139,0.58,10,sell
1/26,2454,台灣摩根士丹利,1470,569,311,258,1.07,11,buy
1/26,2454,土銀,1030,0,131,-131,0.54,11,sell
1/26,2454,元大-士林,003900380031006a,224,27,197,0.82,12,buy
1/26,2454,兆豐-桃鶯,0037003000300055,0,124,-124,0.51,12,sell
1/26,2454,群益金鼎,9100,203,30,173,0.72,13,buy
1/26,2454,富邦-虎尾,9697,6,109,-103,0.43,13,sell
1/26,2454,永豐金證券,0039004100300030,451,288,163,0.67,14,buy
1/26,2454,中國信託-高雄,003600310036004b,14,111,-97,0.4,14,sell
1/26,2454,國泰證券,8880,147,28,119,0.49,15,buy
1/26,2454,凱基-和平,9255,6,99,-93,0.39,15,sell
1/26,2308,永豐金-匯立,0039004100380031,754,156,598,3.29,1,buy
1/26,2308,凱基-台北,9268,704,1497,-793,4.37,1,sell
1/26,2308,大和國泰,8890,429,12,417,2.3,2,buy
1/26,2308,台灣摩根士丹利,1470,460,1161,-701,3.86,2,sell
1/26,2308,花旗環球,1590,655,296,359,1.98,3,buy
1/26,2308,港商野村,1560,122,599,-477,2.63,3,sell
1/26,2308,法銀巴黎,8900,330,3,327,1.8,4,buy
1/26,2308,美林,1440,36,501,-465,2.56,4,sell
1/26,2308,港商麥格理,1360,246,58,188,1.04,5,buy
1/26,2308,摩根大通,8440,869,1312,-443,2.44,5,sell
1/26,2308,康和,8450,202,14,188,1.04,6,buy
1/26,2308,新加坡商瑞銀,1650,1957,2235,-278,1.53,6,sell
1/26,2308,元富,5920,166,53,113,0.62,7,buy
1/26,2308,香港上海匯豐,8960,3,257,-254,1.4,7,sell
1/26,2308,元大-台北,0039003800300068,109,6,103,0.57,8,buy
1/26,2308,元大-士林,003900380031006a,14,228,-214,1.18,8,sell
1/26,2308,國泰-敦南,8888,286,191,95,0.52,9,buy
1/26,2308,美商高盛,1480,2017,2228,-211,1.16,9,sell
1/26,2308,元大-鑫永和,9888,93,7,86,0.47,10,buy
1/26,2308,亞東,2180,6,141,-135,0.74,10,sell
1/26,2308,華南永昌,9300,86,17,69,0.38,11,buy
1/26,2308,統一,5850,53,187,-134,0.74,11,sell
1/26,2308,群益金鼎,9100,95,30,65,0.36,12,buy
1/26,2308,凱基-站前,0039003200300046,46,165,-119,0.66,12,sell
1/26,2308,元大-館前,003900380034004b,65,9,56,0.31,13,buy
1/26,2308,臺銀,1040,8,111,-103,0.57,13,sell
1/26,2308,永豐金證券,0039004100300030,130,76,54,0.3,14,buy
1/26,2308,國票-敦北法人,0037003700390063,40,136,-96,0.53,14,sell
1/26,2308,台新證券,8150,120,66,54,0.3,15,buy
1/26,2308,富邦-南屯,9666,7,74,-67,0.37,15,sell
1/26,2382,港商麥格理,1360,1362,0,1362,10.98,1,buy
1/26,2382,美林,1440,91,1842,-1751,14.12,1,sell
1/26,2382,花旗環球,1590,787,3,784,6.32,2,buy
1/26,2382,新加坡商瑞銀,1650,1216,2084,-868,7.0,2,sell
1/26,2382,台灣摩根士丹利,1470,1207,519,688,5.55,3,buy
1/26,2382,港商野村,1560,24,536,-512,4.13,3,sell
1/26,2382,國泰證券,8880,518,2,516,4.16,4,buy
1/26,2382,美商高盛,1480,572,1084,-512,4.13,4,sell
1/26,2382,德信,6910,236,0,236,1.9,5,buy
1/26,2382,凱基-台北,9268,390,822,-432,3.48,5,sell
1/26,2382,元大-景美,0039003800340048,162,2,160,1.29,6,buy
1/26,2382,凱基,9200,2,368,-366,2.95,6,sell
1/26,2382,法銀巴黎,8900,157,0,157,1.27,7,buy
1/26,2382,富邦證券,9600,15,375,-360,2.9,7,sell
1/26,2382,華南永昌-嘉義,9314,113,6,107,0.86,8,buy
1/26,2382,台新證券,8150,48,361,-313,2.52,8,sell
1/26,2382,凱基-高美館,9215,125,18,107,0.86,9,buy
1/26,2382,元富,5920,5,303,-298,2.4,9,sell
1/26,2382,兆豐-公益,003700300030004a,95,6,89,0.72,10,buy
1/26,2382,摩根大通,8440,243,389,-146,1.18,10,sell
1/26,2382,國泰-敦南,8888,183,101,82,0.66,11,buy
1/26,2382,國票-敦北法人,0037003700390063,2,101,-99,0.8,11,sell
1/26,2382,永豐金-匯立,0039004100380031,81,0,81,0.65,12,buy
1/26,2382,凱基-新莊,0039003200310053,1,87,-86,0.69,12,sell
1/26,2382,中國信託,6160,85,13,72,0.58,13,buy
1/26,2382,統一,5850,5,81,-76,0.61,13,sell
1/26,2382,新光-新竹,8563,76,5,71,0.57,14,buy
1/26,2382,元大證券,9800,200,253,-53,0.43,14,sell
1/26,2382,臺銀,1040,50,2,48,0.39,15,buy
1/26,2382,富邦-永和,9654,13,59,-46,0.37,15,sell
1/26,2891,元大證券,9800,3915,1023,2892,12.9,1,buy
1/26,2891,台灣摩根士丹利,1470,915,5134,-4219,18.81,1,sell
1/26,2891,花旗環球,1590,1902,737,1165,5.19,2,buy
1/26,2891,美商高盛,1480,1069,3247,-2178,9.71,2,sell
1/26,2891,群益金鼎,9100,1002,2,1000,4.46,3,buy
1/26,2891,摩根大通,8440,2149,3392,-1243,5.54,3,sell
1/26,2891,臺銀,1040,606,4,602,2.68,4,buy
1/26,2891,新加坡商瑞銀,1650,1948,2843,-895,3.99,4,sell
1/26,2891,台新證券,8150,594,31,563,2.51,5,buy
1/26,2891,凱基,9200,118,558,-440,1.96,5,sell
1/26,2891,法銀巴黎,8900,298,12,286,1.28,6,buy
1/26,2891,華南永昌-中正,9359,1,420,-419,1.87,6,sell
1/26,2891,富邦證券,9600,188,8,180,0.8,7,buy
1/26,2891,凱基-台北,9268,387,694,-307,1.37,7,sell
1/26,2891,富邦-永和,9654,155,5,150,0.67,8,buy
1/26,2891,港商野村,1560,17,259,-242,1.08,8,sell
1/26,2891,永豐金證券,0039004100300030,186,61,125,0.56,9,buy
1/26,2891,康和-板橋,0038003400350044,0,65,-65,0.29,9,sell
1/26,2891,國泰-桃園,8885,164,43,121,0.54,10,buy
1/26,2891,港商麥格理,1360,117,175,-58,0.26,10,sell
1/26,2891,永豐金-匯立,0039004100380031,165,45,120,0.54,11,buy
1/26,2891,統一-基隆,0035003800350041,0,50,-50,0.22,11,sell
1/26,2891,統一-南京,0035003800350055,112,0,112,0.5,12,buy
1/26,2891,統一-高雄,5851,1,50,-49,0.22,12,sell
1/26,2891,富邦-板橋,9655,117,7,110,0.49,13,buy
1/26,2891,國泰證券,8880,17,59,-42,0.19,13,sell
1/26,2891,中國信託-新竹,6165,114,5,109,0.49,14,buy
1/26,2891,土銀-高雄,1033,0,40,-40,0.18,14,sell
1/26,2891,新光-高雄,8562,109,1,108,0.48,15,buy
1/26,2891,富邦-花蓮,9621,13,52,-39,0.17,15,sell
1/26,2881,元富-中港,0035003900320069,1699,0,1699,12.35,1,buy
1/26,2881,群益金鼎,9100,38,1892,-1854,13.48,1,sell
1/26,2881,美林,1440,1838,221,1617,11.76,2,buy
1/26,2881,美商高盛,1480,296,1907,-1611,11.71,2,sell
1/26,2881,花旗環球,1590,961,255,706,5.13,3,buy
1/26,2881,台灣摩根士丹利,1470,565,1527,-962,6.99,3,sell
1/26,2881,摩根大通,8440,888,248,640,4.65,4,buy
1/26,2881,國票-安和,003700370039005a,1,750,-749,5.45,4,sell
1/26,2881,永豐金證券,0039004100300030,315,22,293,2.13,5,buy
1/26,2881,兆豐證券,7000,2,554,-552,4.01,5,sell
1/26,2881,第一金-台南,5384,272,1,271,1.97,6,buy
1/26,2881,元富,5920,19,502,-483,3.51,6,sell
1/26,2881,港商麥格理,1360,255,0,255,1.85,7,buy
1/26,2881,富邦證券,9600,14,451,-437,3.18,7,sell
1/26,2881,法銀巴黎,8900,241,0,241,1.75,8,buy
1/26,2881,元大證券,9800,350,744,-394,2.86,8,sell
1/26,2881,中國信託,6160,133,15,118,0.86,9,buy
1/26,2881,大和國泰,8890,0,188,-188,1.37,9,sell
1/26,2881,台新證券,8150,102,11,91,0.66,10,buy
1/26,2881,元大-員林,9889,2,146,-144,1.05,10,sell
1/26,2881,凱基-虎尾,9236,75,1,74,0.54,11,buy
1/26,2881,台新-台南,8159,5,102,-97,0.71,11,sell
1/26,2881,元大-板橋,0039003800390043,63,0,63,0.46,12,buy
1/26,2881,元大-中山北路,0039003800300061,10,100,-90,0.65,12,sell
1/26,2881,永豐金-匯立,0039004100380031,61,0,61,0.44,13,buy
1/26,2881,凱基-台北,9268,758,835,-77,0.56,13,sell
1/26,2881,國泰-敦南,8888,103,46,57,0.41,14,buy
1/26,2881,國票證券,7790,0,77,-77,0.56,14,sell
1/26,2881,國泰-台南,8884,56,1,55,0.4,15,buy
1/26,2881,群益金鼎-海山,9108,23,100,-77,0.56,15,sell
1/26,2882,新加坡商瑞銀,1650,7350,2316,5034,20.78,1,buy
1/26,2882,美林,1440,395,2974,-2579,10.65,1,sell
1/26,2882,花旗環球,1590,3730,162,3568,14.73,2,buy
1/26,2882,元富-中港,0035003900320069,5,2125,-2120,8.75,2,sell
1/26,2882,台灣摩根士丹利,1470,3690,1220,2470,10.2,3,buy
1/26,2882,摩根大通,8440,710,2344,-1634,6.74,3,sell
1/26,2882,元大證券,9800,1771,584,1187,4.9,4,buy
1/26,2882,國票-安和,003700370039005a,1,768,-767,3.17,4,sell
1/26,2882,臺銀,1040,521,6,515,2.13,5,buy
1/26,2882,美商高盛,1480,3804,4317,-513,2.12,5,sell
1/26,2882,富邦證券,9600,119,4,115,0.47,6,buy
1/26,2882,永豐金證券,0039004100300030,61,429,-368,1.52,6,sell
1/26,2882,中國信託,6160,127,22,105,0.43,7,buy
1/26,2882,元大-大同,0039003800390047,2,301,-299,1.23,7,sell
1/26,2882,永豐金-匯立,0039004100380031,64,0,64,0.26,8,buy
1/26,2882,大和國泰,8890,0,208,-208,0.86,8,sell
1/26,2882,新光-台中,8561,70,26,44,0.18,9,buy
1/26,2882,玉山證券,8840,0,175,-175,0.72,9,sell
1/26,2882,元大-六合,0039003800320043,50,21,29,0.12,10,buy
1/26,2882,法銀巴黎,8900,244,407,-163,0.67,10,sell
1/26,2882,港商野村,1560,50,21,29,0.12,11,buy
1/26,2882,國泰-忠孝,8887,5,162,-157,0.65,11,sell
1/26,2882,群益金鼎-板橋,0039003100380042,20,1,19,0.08,12,buy
1/26,2882,凱基-台北,9268,726,866,-140,0.58,12,sell
1/26,2882,永豐金-市政,0039004100390057,25,8,17,0.07,13,buy
1/26,2882,元大-三重,0039003800380043,25,153,-128,0.53,13,sell
1/26,2882,國票證券,7790,20,4,16,0.07,14,buy
1/26,2882,元富-信義,0035003900320048,1,122,-121,0.5,14,sell
1/26,2882,元大-永和,9891,20,6,14,0.06,15,buy
1/26,2882,統一-永和,0035003800350042,30,138,-108,0.45,15,sell
1/26,2303,台灣摩根士丹利,1470,27845,3604,24241,8.97,1,buy
1/26,2303,統一,5850,1076,21506,-20430,7.56,1,sell
1/26,2303,美商高盛,1480,25106,13794,11312,4.19,2,buy
1/26,2303,中國信託,6160,1429,9115,-7686,2.84,2,sell
1/26,2303,新加坡商瑞銀,1650,12942,4195,8747,3.24,3,buy
1/26,2303,富邦證券,9600,4736,10824,-6088,2.25,3,sell
1/26,2303,摩根大通,8440,10420,3236,7184,2.66,4,buy
1/26,2303,凱基-台北,9268,13155,18762,-5607,2.08,4,sell
1/26,2303,美林,1440,7382,1954,5428,2.01,5,buy
1/26,2303,元富-虎尾,003500390032004e,44,5121,-5077,1.88,5,sell
1/26,2303,元大證券,9800,19982,16657,3325,1.23,6,buy
1/26,2303,大和國泰,8890,0,4000,-4000,1.48,6,sell
1/26,2303,港商麥格理,1360,2868,370,2498,0.92,7,buy
1/26,2303,台新證券,8150,916,4650,-3734,1.38,7,sell
1/26,2303,港商野村,1560,3221,1056,2165,0.8,8,buy
1/26,2303,兆豐證券,7000,151,3827,-3676,1.36,8,sell
1/26,2303,宏遠證券,1260,2047,66,1981,0.73,9,buy
1/26,2303,群益金鼎-大安,0039003100380065,2813,6247,-3434,1.27,9,sell
1/26,2303,永豐金-市政,0039004100390057,2334,354,1980,0.73,10,buy
1/26,2303,永豐金證券,0039004100300030,3180,4616,-1436,0.53,10,sell
1/26,2303,國票-台中,0037003700390076,2020,73,1947,0.72,11,buy
1/26,2303,德信-中正,6912,60,1414,-1354,0.5,11,sell
1/26,2303,花旗環球,1590,1500,51,1449,0.54,12,buy
1/26,2303,元大-館前,003900380034004b,205,1292,-1087,0.4,12,sell
1/26,2303,元富-大裕,003500390032006c,1344,89,1255,0.46,13,buy
1/26,2303,台灣企銀-建成,0031003100310042,22,1094,-1072,0.4,13,sell
1/26,2303,法銀巴黎,8900,835,55,780,0.29,14,buy
1/26,2303,群益金鼎,9100,633,1535,-902,0.33,14,sell
1/26,2303,統一-士林,003500380035004d,776,69,707,0.26,15,buy
1/26,2303,國泰-忠孝,8887,234,1039,-805,0.3,15,sell
1/26,3711,台灣摩根士丹利,1470,2817,536,2281,9.07,1,buy
1/26,3711,中國信託,6160,111,2822,-2711,10.78,1,sell
1/26,3711,摩根大通,8440,2356,720,1636,6.5,2,buy
1/26,3711,華南永昌,9300,14,1709,-1695,6.74,2,sell
1/26,3711,美林,1440,2334,839,1495,5.94,3,buy
1/26,3711,凱基,9200,32,810,-778,3.09,3,sell
1/26,3711,新加坡商瑞銀,1650,3180,1797,1383,5.5,4,buy
1/26,3711,香港上海匯豐,8960,1406,2180,-774,3.08,4,sell
1/26,3711,富邦證券,9600,987,31,956,3.8,5,buy
1/26,3711,臺銀,1040,1,517,-516,2.05,5,sell
1/26,3711,元大證券,9800,1626,937,689,2.74,6,buy
1/26,3711,台新證券,8150,65,312,-247,0.98,6,sell
1/26,3711,國泰證券,8880,533,17,516,2.05,7,buy
1/26,3711,永豐金證券,0039004100300030,90,211,-121,0.48,7,sell
1/26,3711,永豐金-匯立,0039004100380031,520,12,508,2.02,8,buy
1/26,3711,元富-台中,5925,3,109,-106,0.42,8,sell
1/26,3711,凱基-台北,9268,1366,910,456,1.81,9,buy
1/26,3711,玉山-新莊,8842,24,117,-93,0.37,9,sell
1/26,3711,美商高盛,1480,2134,1859,275,1.09,10,buy
1/26,3711,彰銀-七賢,1232,1,92,-91,0.36,10,sell
1/26,3711,花旗環球,1590,323,63,260,1.03,11,buy
1/26,3711,第一金-新興,0035003300380041,6,90,-84,0.33,11,sell
1/26,3711,港商野村,1560,370,132,238,0.95,12,buy
1/26,3711,國泰-敦南,8888,146,222,-76,0.3,12,sell
1/26,3711,法銀巴黎,8900,204,15,189,0.75,13,buy
1/26,3711,富邦-建國,9658,5,79,-74,0.29,13,sell
1/26,3711,群益金鼎,9100,150,7,143,0.57,14,buy
1/26,3711,宏遠證券,1260,50,123,-73,0.29,14,sell
1/26,3711,兆豐證券,7000,149,27,122,0.49,15,buy
1/26,3711,台新-左楠,8157,22,94,-72,0.29,15,sell
1/26,2603,永豐金-竹科,0039004100390058,512,3,509,5.64,1,buy
1/26,2603,摩根大通,8440,177,1534,-1357,15.02,1,sell
1/26,2603,合庫證券,1020,507,0,507,5.61,2,buy
1/26,2603,永豐金-匯立,0039004100380031,52,916,-864,9.57,2,sell
1/26,2603,統一-新竹,5857,286,0,286,3.17,3,buy
1/26,2603,新加坡商瑞銀,1650,378,931,-553,6.12,3,sell
1/26,2603,陽信,8710,151,3,148,1.64,4,buy
1/26,2603,凱基-台北,9268,240,745,-505,5.59,4,sell
1/26,2603,國泰-敦南,8888,153,48,105,1.16,5,buy
1/26,2603,美商高盛,1480,174,589,-415,4.59,5,sell
1/26,2603,中國信託,6160,122,22,100,1.11,6,buy
1/26,2603,統一,5850,8,397,-389,4.31,6,sell
1/26,2603,新光,8560,104,18,86,0.95,7,buy
1/26,2603,台灣摩根士丹利,1470,201,456,-255,2.82,7,sell
1/26,2603,永豐金證券,0039004100300030,100,16,84,0.93,8,buy
1/26,2603,花旗環球,1590,203,449,-246,2.72,8,sell
1/26,2603,凱基,9200,100,17,83,0.92,9,buy
1/26,2603,港商野村,1560,0,232,-232,2.57,9,sell
1/26,2603,元大-成功,003900380039004c,71,3,68,0.75,10,buy
1/26,2603,美林,1440,44,213,-169,1.87,10,sell
1/26,2603,台新證券,8150,78,11,67,0.74,11,buy
1/26,2603,元大證券,9800,324,482,-158,1.75,11,sell
1/26,2603,元大-大同,0039003800390047,67,0,67,0.74,12,buy
1/26,2603,國票證券,7790,7,109,-102,1.13,12,sell
1/26,2603,國泰-高雄,8881,66,3,63,0.7,13,buy
1/26,2603,華南永昌-忠孝,9325,0,60,-60,0.66,13,sell
1/26,2603,玉山-大里,003800380034004a,53,5,48,0.53,14,buy
1/26,2603,合庫-高雄,1023,9,39,-30,0.33,14,sell
1/26,2603,兆豐-台中港,7005,46,1,45,0.5,15,buy
1/26,2603,台灣企銀,1110,1,29,-28,0.31,15,sell
1/26,2609,花旗環球,1590,1086,0,1086,6.1,1,buy
1/26,2609,美商高盛,1480,163,3585,-3422,19.21,1,sell
1/26,2609,國泰-敦南,8888,337,117,220,1.24,2,buy
1/26,2609,摩根大通,8440,208,2827,-2619,14.7,2,sell
1/26,2609,凱基-南崁,9256,208,2,206,1.16,3,buy
1/26,2609,新加坡商瑞銀,1650,629,2473,-1844,10.35,3,sell
1/26,2609,新光,8560,268,130,138,0.77,4,buy
1/26,2609,美林,1440,8,1449,-1441,8.09,4,sell
1/26,2609,富邦-陽明,9604,133,4,129,0.72,5,buy
1/26,2609,台灣摩根士丹利,1470,159,1067,-908,5.1,5,sell
1/26,2609,凱基-中壢,9285,119,2,117,0.66,6,buy
1/26,2609,港商野村,1560,0,849,-849,4.77,6,sell
1/26,2609,元大-永和,9891,115,1,114,0.64,7,buy
1/26,2609,凱基-台北,9268,287,954,-667,3.74,7,sell
1/26,2609,永豐金-市政,0039004100390057,116,5,111,0.62,8,buy
1/26,2609,港商麥格理,1360,21,148,-127,0.71,8,sell
1/26,2609,國票證券,7790,122,12,110,0.62,9,buy
1/26,2609,元大-士林,003900380031006a,6,120,-114,0.64,9,sell
1/26,2609,富邦-新竹,9647,104,5,99,0.56,10,buy
1/26,2609,凱基-敦北,9237,2,81,-79,0.44,10,sell
1/26,2609,美好-富順,003500320036004b,99,1,98,0.55,11,buy
1/26,2609,統一,5850,14,80,-66,0.37,11,sell
1/26,2609,玉山-大里,003800380034004a,95,4,91,0.51,12,buy
1/26,2609,元大-大安,003900380033004e,6,65,-59,0.33,12,sell
1/26,2609,元大證券,9800,578,492,86,0.48,13,buy
1/26,2609,富邦證券,9600,108,148,-40,0.22,13,sell
1/26,2609,玉山-台中,0038003800340042,87,8,79,0.44,14,buy
1/26,2609,永豐金-信義,0039004100390052,2,35,-33,0.19,14,sell
1/26,2609,玉山證券,8840,81,3,78,0.44,15,buy
1/26,2609,第一金-新竹,0035003300380042,13,40,-27,0.15,15,sell
1/26,2615,中國信託,6160,310,43,267,3.64,1,buy
1/26,2615,凱基-台北,9268,72,1362,-1290,17.57,1,sell
1/26,2615,港商麥格理,1360,221,0,221,3.01,2,buy
1/26,2615,美商高盛,1480,232,1468,-1236,16.84,2,sell
1/26,2615,第一金-台南,5384,101,0,101,1.38,3,buy
1/26,2615,台灣摩根士丹利,1470,2,734,-732,9.97,3,sell
1/26,2615,國泰-敦南,8888,163,75,88,1.2,4,buy
1/26,2615,摩根大通,8440,187,568,-381,5.19,4,sell
1/26,2615,陽信-石牌,8711,63,1,62,0.84,5,buy
1/26,2615,美林,1440,108,376,-268,3.65,5,sell
1/26,2615,台新證券,8150,79,19,60,0.82,6,buy
1/26,2615,港商野村,1560,0,130,-130,1.77,6,sell
1/26,2615,致和-東門,7035,55,1,54,0.74,7,buy
1/26,2615,兆豐-北高雄,0037003000300049,1,85,-84,1.14,7,sell
1/26,2615,法銀巴黎,8900,57,3,54,0.74,8,buy
1/26,2615,元大-竹東,0039003800330066,8,50,-42,0.57,8,sell
1/26,2615,國票-台中,0037003700390076,52,1,51,0.69,9,buy
1/26,2615,康和,8450,1,40,-39,0.53,9,sell
1/26,2615,新光,8560,62,11,51,0.69,10,buy
1/26,2615,新加坡商瑞銀,1650,52,87,-35,0.48,10,sell
1/26,2615,亞東-新竹,2184,50,0,50,0.68,11,buy
1/26,2615,統一,5850,23,51,-28,0.38,11,sell
1/26,2615,永豐金-中正,0039004100390055,48,0,48,0.65,12,buy
1/26,2615,永豐金-中壢,0039004100390039,1,28,-27,0.37,12,sell
1/26,2615,(牛牛牛)亞-鑫豐,0036003000310064,59,12,47,0.64,13,buy
1/26,2615,聯邦商銀,8580,20,41,-21,0.29,13,sell
1/26,2615,高橋,5320,39,1,38,0.52,14,buy
1/26,2615,富邦-青埔,003900360031004e,8,28,-20,0.27,14,sell
1/26,2615,凱基-松山,9217,44,7,37,0.5,15,buy
1/26,2615,康和-板橋,0038003400350044,1,21,-20,0.27,15,sell
1/26,2618,台新證券,8150,5917,88,5829,13.73,1,buy
1/26,2618,美商高盛,1480,961,6759,-5798,13.65,1,sell
1/26,2618,合庫證券,1020,2714,17,2697,6.35,2,buy
1/26,2618,凱基-台北,9268,1579,5642,-4063,9.57,2,sell
1/26,2618,群益金鼎,9100,2038,200,1838,4.33,3,buy
1/26,2618,摩根大通,8440,2613,5998,-3385,7.97,3,sell
1/26,2618,台灣摩根士丹利,1470,2783,1269,1514,3.57,4,buy
1/26,2618,新加坡商瑞銀,1650,2226,4202,-1976,4.65,4,sell
1/26,2618,國泰證券,8880,998,3,995,2.34,5,buy
1/26,2618,美林,1440,38,1384,-1346,3.17,5,sell
1/26,2618,大昌-安康,6462,977,8,969,2.28,6,buy
1/26,2618,永豐金-匯立,0039004100380031,0,551,-551,1.3,6,sell
1/26,2618,凱基,9200,1459,500,959,2.26,7,buy
1/26,2618,元大-台南,9896,27,289,-262,0.62,7,sell
1/26,2618,元大證券,9800,2094,1384,710,1.67,8,buy
1/26,2618,元大-東港,0039003800390066,26,287,-261,0.61,8,sell
1/26,2618,花旗環球,1590,699,11,688,1.62,9,buy
1/26,2618,永豐金-萬盛,0039004100390032,6,187,-181,0.43,9,sell
1/26,2618,大和國泰,8890,500,0,500,1.18,10,buy
1/26,2618,元大-小港,003900380039005a,13,186,-173,0.41,10,sell
1/26,2618,永豐金證券,0039004100300030,939,520,419,0.99,11,buy
1/26,2618,元大-中山北路,0039003800300061,3,171,-168,0.4,11,sell
