date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/22,2454,元大證券,9800,549,1176,-627,7.11,1,sell
1/22,2454,永豐金-匯立,0039004100380031,307,40,267,3.03,2,buy
1/22,2454,凱基,9200,25,374,-349,3.96,2,sell
1/22,2454,凱基-台北,9268,551,365,186,2.11,3,buy
1/22,2454,華南永昌,9300,35,292,-257,2.91,3,sell
1/22,2454,統一,5850,228,65,163,1.85,4,buy
1/22,2454,港商野村,1560,14,229,-215,2.44,4,sell
1/22,2454,新加坡商瑞銀,1650,472,311,161,1.83,5,buy
1/22,2454,凱基-站前,0039003200300046,4,162,-158,1.79,5,sell
1/22,2454,富邦證券,9600,449,305,144,1.63,6,buy
1/22,2454,港商麥格理,1360,27,180,-153,1.74,6,sell
1/22,2454,摩根大通,8440,559,429,130,1.47,7,buy
1/22,2454,台灣摩根士丹利,1470,891,1031,-140,1.59,7,sell
1/22,2454,兆豐證券,7000,105,9,96,1.09,8,buy
1/22,2454,群益金鼎,9100,57,184,-127,1.44,8,sell
1/22,2454,元大-大同,0039003800390047,50,6,44,0.5,9,buy
1/22,2454,香港上海匯豐,8960,4,126,-122,1.38,9,sell
1/22,2454,國泰-敦南,8888,89,53,36,0.41,10,buy
1/22,2454,花旗環球,1590,129,247,-118,1.34,10,sell
1/22,2454,統一-南京,0035003800350055,25,0,25,0.28,11,buy
1/22,2454,美林,1440,422,538,-116,1.32,11,sell
1/22,2454,兆豐-桃鶯,0037003000300055,24,2,22,0.25,12,buy
1/22,2454,永豐金證券,0039004100300030,142,245,-103,1.17,12,sell
1/22,2454,群益金鼎-新竹,9186,22,0,22,0.25,13,buy
1/22,2454,中國信託,6160,12,73,-61,0.69,13,sell
1/22,2454,富邦-永和,9654,38,17,21,0.24,14,buy
1/22,2454,元富,5920,27,73,-46,0.52,14,sell
1/22,2454,元大-大天母,9893,20,1,19,0.22,15,buy
1/22,2454,臺銀,1040,2,41,-39,0.44,15,sell
1/22,2308,美商高盛,1480,2376,806,1570,8.32,1,buy
1/22,2308,美林,1440,457,862,-405,2.15,1,sell
1/22,2308,新加坡商瑞銀,1650,2184,1815,369,1.95,2,buy
1/22,2308,國票-敦北法人,0037003700390063,72,365,-293,1.55,2,sell
1/22,2308,元富,5920,423,55,368,1.95,3,buy
1/22,2308,台新證券,8150,106,380,-274,1.45,3,sell
1/22,2308,摩根大通,8440,1158,939,219,1.16,4,buy
1/22,2308,國泰證券,8880,333,533,-200,1.06,4,sell
1/22,2308,國票-台中,0037003700390076,218,12,206,1.09,5,buy
1/22,2308,國泰-忠孝,8887,14,199,-185,0.98,5,sell
1/22,2308,台灣摩根士丹利,1470,708,506,202,1.07,6,buy
1/22,2308,亞東,2180,7,127,-120,0.64,6,sell
1/22,2308,港商麥格理,1360,322,134,188,1.0,7,buy
1/22,2308,花旗環球,1590,221,340,-119,0.63,7,sell
1/22,2308,元大證券,9800,1469,1289,180,0.95,8,buy
1/22,2308,富邦證券,9600,225,335,-110,0.58,8,sell
1/22,2308,中國信託,6160,167,25,142,0.75,9,buy
1/22,2308,元大-台北,0039003800300068,6,111,-105,0.56,9,sell
1/22,2308,永豐金證券,0039004100300030,363,242,121,0.64,10,buy
1/22,2308,統一,5850,159,261,-102,0.54,10,sell
1/22,2308,港商野村,1560,179,60,119,0.63,11,buy
1/22,2308,宏遠證券,1260,1,97,-96,0.51,11,sell
1/22,2308,凱基-台北,9268,1430,1325,105,0.56,12,buy
1/22,2308,大和國泰,8890,10,94,-84,0.44,12,sell
1/22,2308,永豐金-匯立,0039004100380031,349,257,92,0.49,13,buy
1/22,2308,群益金鼎,9100,116,192,-76,0.4,13,sell
1/22,2308,元大-鑫永和,9888,87,7,80,0.42,14,buy
1/22,2308,華南永昌-南京,9326,9,77,-68,0.36,14,sell
1/22,2308,元富-台南,5929,55,1,54,0.29,15,buy
1/22,2308,第一金,5380,61,120,-59,0.31,15,sell
1/22,2382,美林,1440,2091,768,1323,8.68,1,buy
1/22,2382,美商高盛,1480,887,2715,-1828,12.0,1,sell
1/22,2382,凱基-台北,9268,1152,288,864,5.67,2,buy
1/22,2382,凱基,9200,1,1030,-1029,6.75,2,sell
1/22,2382,港商麥格理,1360,594,19,575,3.77,3,buy
1/22,2382,元大證券,9800,696,1544,-848,5.57,3,sell
1/22,2382,兆豐-公益,003700300030004a,432,6,426,2.8,4,buy
1/22,2382,凱基-中山,9229,15,801,-786,5.16,4,sell
1/22,2382,中國信託,6160,346,25,321,2.11,5,buy
1/22,2382,台灣摩根士丹利,1470,156,517,-361,2.37,5,sell
1/22,2382,港商野村,1560,439,149,290,1.9,6,buy
1/22,2382,新加坡商瑞銀,1650,973,1252,-279,1.83,6,sell
1/22,2382,元大-景美,0039003800340048,239,1,238,1.56,7,buy
1/22,2382,花旗環球,1590,64,319,-255,1.67,7,sell
1/22,2382,台新證券,8150,301,81,220,1.44,8,buy
1/22,2382,國泰證券,8880,15,258,-243,1.6,8,sell
1/22,2382,德信,6910,125,0,125,0.82,9,buy
1/22,2382,富邦-台東,9608,2,179,-177,1.16,9,sell
1/22,2382,臺銀,1040,136,14,122,0.8,10,buy
1/22,2382,富邦-南京,0039003600310043,23,171,-148,0.97,10,sell
1/22,2382,元富-信義,0035003900320048,107,8,99,0.65,11,buy
1/22,2382,元大-館前,003900380034004b,16,144,-128,0.84,11,sell
1/22,2382,摩根大通,8440,581,503,78,0.51,12,buy
1/22,2382,統一,5850,78,196,-118,0.77,12,sell
1/22,2382,元大-敦南,0039003800390050,75,12,63,0.41,13,buy
1/22,2382,凱基-士林,9238,15,92,-77,0.51,13,sell
1/22,2382,永豐金-萬盛,0039004100390032,47,2,45,0.3,14,buy
1/22,2382,富邦-彰化,0039003600350055,6,79,-73,0.48,14,sell
1/22,2382,新光,8560,74,35,39,0.26,15,buy
1/22,2382,元富-世貿,0035003900320075,8,55,-47,0.31,15,sell
1/22,2891,元大證券,9800,6167,1973,4194,16.85,1,buy
1/22,2891,美林,1440,824,2542,-1718,6.9,1,sell
1/22,2891,富邦證券,9600,1078,78,1000,4.02,2,buy
1/22,2891,新加坡商瑞銀,1650,1341,2549,-1208,4.85,2,sell
1/22,2891,臺銀,1040,1004,13,991,3.98,3,buy
1/22,2891,華南永昌-中正,9359,14,1129,-1115,4.48,3,sell
1/22,2891,摩根大通,8440,2491,1643,848,3.41,4,buy
1/22,2891,香港上海匯豐,8960,15,770,-755,3.03,4,sell
1/22,2891,中國信託,6160,747,104,643,2.58,5,buy
1/22,2891,凱基-台北,9268,447,1065,-618,2.48,5,sell
1/22,2891,大和國泰,8890,450,0,450,1.81,6,buy
1/22,2891,玉山證券,8840,23,568,-545,2.19,6,sell
1/22,2891,港商野村,1560,389,12,377,1.51,7,buy
1/22,2891,花旗環球,1590,958,1462,-504,2.02,7,sell
1/22,2891,永豐金-新竹,0039004100390037,301,0,301,1.21,8,buy
1/22,2891,台灣摩根士丹利,1470,1405,1883,-478,1.92,8,sell
1/22,2891,群益金鼎-高盛,9105,251,0,251,1.01,9,buy
1/22,2891,統一,5850,8,446,-438,1.76,9,sell
1/22,2891,法銀巴黎,8900,138,0,138,0.55,10,buy
1/22,2891,凱基,9200,104,494,-390,1.57,10,sell
1/22,2891,國泰證券,8880,88,23,65,0.26,11,buy
1/22,2891,富邦-台北,9623,0,214,-214,0.86,11,sell
1/22,2891,中國信託-文心,6164,73,22,51,0.2,12,buy
1/22,2891,統一-員林,0035003800350049,1,180,-179,0.72,12,sell
1/22,2891,元大-龍潭,9858,51,4,47,0.19,13,buy
1/22,2891,港商麥格理,1360,250,418,-168,0.67,13,sell
1/22,2891,宏遠證券,1260,47,2,45,0.18,14,buy
1/22,2891,第一金-路竹,0035003300380050,0,153,-153,0.61,14,sell
1/22,2891,元大-佳里,0039003800310065,45,1,44,0.18,15,buy
1/22,2891,美商高盛,1480,1696,1833,-137,0.55,15,sell
1/22,2881,新加坡商瑞銀,1650,2022,409,1613,7.77,1,buy
1/22,2881,華南永昌,9300,6,2346,-2340,11.28,1,sell
1/22,2881,美林,1440,2264,1239,1025,4.94,2,buy
1/22,2881,凱基,9200,1,1517,-1516,7.31,2,sell
1/22,2881,台灣摩根士丹利,1470,1380,670,710,3.42,3,buy
1/22,2881,元大證券,9800,505,1709,-1204,5.8,3,sell
1/22,2881,永豐金-匯立,0039004100380031,528,0,528,2.54,4,buy
1/22,2881,美商高盛,1480,1338,2524,-1186,5.72,4,sell
1/22,2881,國泰-館前,0038003800380041,489,44,445,2.14,5,buy
1/22,2881,國泰證券,8880,8,1066,-1058,5.1,5,sell
1/22,2881,元大-天母,0039003800310049,315,6,309,1.49,6,buy
1/22,2881,摩根大通,8440,563,1322,-759,3.66,6,sell
1/22,2881,富邦-建國,9658,290,26,264,1.27,7,buy
1/22,2881,花旗環球,1590,297,922,-625,3.01,7,sell
1/22,2881,國泰-敦南,8888,275,56,219,1.06,8,buy
1/22,2881,凱基-台北,9268,766,1233,-467,2.25,8,sell
1/22,2881,永豐金-內湖,0039004100390067,204,0,204,0.98,9,buy
1/22,2881,永豐金證券,0039004100300030,229,661,-432,2.08,9,sell
1/22,2881,元富-中港,0035003900320069,203,5,198,0.95,10,buy
1/22,2881,港商麥格理,1360,79,498,-419,2.02,10,sell
1/22,2881,元富-板橋,0035003900320062,163,2,161,0.78,11,buy
1/22,2881,第一金-頭份,0035003300380049,1,390,-389,1.87,11,sell
1/22,2881,統一,5850,171,20,151,0.73,12,buy
1/22,2881,兆豐-北高雄,0037003000300049,7,218,-211,1.02,12,sell
1/22,2881,富邦-台中,003900360035004b,136,7,129,0.62,13,buy
1/22,2881,群益金鼎,9100,116,307,-191,0.92,13,sell
1/22,2881,富邦-台北,9623,162,36,126,0.61,14,buy
1/22,2881,中國信託,6160,66,243,-177,0.85,14,sell
1/22,2881,第一金-台南,5384,113,0,113,0.54,15,buy
1/22,2881,富邦證券,9600,16,170,-154,0.74,15,sell
1/22,2882,新加坡商瑞銀,1650,4065,1255,2810,12.86,1,buy
1/22,2882,元富,5920,1,2178,-2177,9.96,1,sell
1/22,2882,台灣摩根士丹利,1470,2454,973,1481,6.78,2,buy
1/22,2882,美林,1440,1643,3489,-1846,8.45,2,sell
1/22,2882,元大證券,9800,1971,768,1203,5.51,3,buy
1/22,2882,凱基-台北,9268,471,1941,-1470,6.73,3,sell
1/22,2882,香港上海匯豐,8960,697,0,697,3.19,4,buy
1/22,2882,花旗環球,1590,173,1095,-922,4.22,4,sell
1/22,2882,美商高盛,1480,2463,1849,614,2.81,5,buy
1/22,2882,國泰證券,8880,5,920,-915,4.19,5,sell
1/22,2882,永豐金-匯立,0039004100380031,531,0,531,2.43,6,buy
1/22,2882,港商麥格理,1360,15,924,-909,4.16,6,sell
1/22,2882,元富-新店,5922,251,0,251,1.15,7,buy
1/22,2882,群益金鼎,9100,18,359,-341,1.56,7,sell
1/22,2882,統一,5850,217,8,209,0.96,8,buy
1/22,2882,永豐金證券,0039004100300030,354,631,-277,1.27,8,sell
1/22,2882,臺銀,1040,207,0,207,0.95,9,buy
1/22,2882,元富-中港,0035003900320069,0,246,-246,1.13,9,sell
1/22,2882,富邦-高雄,9659,142,2,140,0.64,10,buy
1/22,2882,富邦-新板,0039003600310048,8,210,-202,0.92,10,sell
1/22,2882,元大-大同,0039003800390047,129,0,129,0.59,11,buy
1/22,2882,宏遠證券,1260,20,200,-180,0.82,11,sell
1/22,2882,元大-三重,0039003800380043,172,67,105,0.48,12,buy
1/22,2882,凱基,9200,0,165,-165,0.76,12,sell
1/22,2882,港商野村,1560,126,24,102,0.47,13,buy
1/22,2882,凱基-信義,9216,0,101,-101,0.46,13,sell
1/22,2882,玉山-大里,003800380034004a,100,0,100,0.46,14,buy
1/22,2882,群益金鼎-三重,0039003100330067,2,100,-98,0.45,14,sell
1/22,2882,國泰-敦南,8888,145,51,94,0.43,15,buy
1/22,2882,摩根大通,8440,1985,2075,-90,0.41,15,sell
1/22,2303,美林,1440,37015,7343,29672,6.74,1,buy
1/22,2303,新加坡商瑞銀,1650,7975,33004,-25029,5.69,1,sell
1/22,2303,國泰證券,8880,15965,1649,14316,3.25,2,buy
1/22,2303,美商高盛,1480,18969,39101,-20132,4.57,2,sell
1/22,2303,富邦證券,9600,14359,10872,3487,0.79,3,buy
1/22,2303,台灣摩根士丹利,1470,7276,25203,-17927,4.07,3,sell
1/22,2303,宏遠證券,1260,3438,150,3288,0.75,4,buy
1/22,2303,港商野村,1560,502,12295,-11793,2.68,4,sell
1/22,2303,兆豐證券,7000,3397,281,3116,0.71,5,buy
1/22,2303,摩根大通,8440,5751,12883,-7132,1.62,5,sell
1/22,2303,元大-復北,9872,3305,306,2999,0.68,6,buy
1/22,2303,元富,5920,1909,6670,-4761,1.08,6,sell
1/22,2303,國泰-敦南,8888,10802,8240,2562,0.58,7,buy
1/22,2303,元大證券,9800,28553,33240,-4687,1.06,7,sell
1/22,2303,元大-大同,0039003800390047,2646,157,2489,0.57,8,buy
1/22,2303,凱基-台北,9268,22657,27153,-4496,1.02,8,sell
1/22,2303,凱基,9200,1980,554,1426,0.32,9,buy
1/22,2303,(牛牛牛)亞證券,6010,65,2502,-2437,0.55,9,sell
1/22,2303,康和,8450,1499,190,1309,0.3,10,buy
1/22,2303,統一,5850,5341,7757,-2416,0.55,10,sell
1/22,2303,新光,8560,3135,2129,1006,0.23,11,buy
1/22,2303,臺銀,1040,721,2606,-1885,0.43,11,sell
1/22,2303,元富-西松,003500390032006e,2009,1103,906,0.21,12,buy
1/22,2303,永豐金-市政,0039004100390057,1269,3014,-1745,0.4,12,sell
1/22,2303,元富-虎尾,003500390032004e,1095,237,858,0.19,13,buy
1/22,2303,臺銀-臺南,1042,401,1511,-1110,0.25,13,sell
1/22,2303,香港上海匯豐,8960,891,91,800,0.18,14,buy
1/22,2303,永豐金證券,0039004100300030,3638,4608,-970,0.22,14,sell
1/22,2303,台灣企銀-建成,0031003100310042,823,27,796,0.18,15,buy
1/22,2303,兆豐-復興,0037003000300070,131,981,-850,0.19,15,sell
1/22,3711,凱基,9200,2901,34,2867,14.04,1,buy
1/22,3711,美商高盛,1480,2351,6635,-4284,20.98,1,sell
1/22,3711,新加坡商瑞銀,1650,1722,642,1080,5.29,2,buy
1/22,3711,港商麥格理,1360,161,1331,-1170,5.73,2,sell
1/22,3711,大和國泰,8890,1079,9,1070,5.24,3,buy
1/22,3711,第一金,5380,0,1005,-1005,4.92,3,sell
1/22,3711,香港上海匯豐,8960,836,0,836,4.09,4,buy
1/22,3711,永豐金-匯立,0039004100380031,24,489,-465,2.28,4,sell
1/22,3711,台灣摩根士丹利,1470,1428,773,655,3.21,5,buy
1/22,3711,台新證券,8150,48,485,-437,2.14,5,sell
1/22,3711,美林,1440,1102,528,574,2.81,6,buy
1/22,3711,彰銀-台中,1233,1,388,-387,1.9,6,sell
1/22,3711,凱基-台北,9268,1608,1040,568,2.78,7,buy
1/22,3711,富邦證券,9600,69,191,-122,0.6,7,sell
1/22,3711,摩根大通,8440,946,560,386,1.89,8,buy
1/22,3711,花旗環球,1590,817,920,-103,0.5,8,sell
1/22,3711,臺銀,1040,358,5,353,1.73,9,buy
1/22,3711,兆豐-新莊,0037003000300077,1,102,-101,0.49,9,sell
1/22,3711,港商野村,1560,239,13,226,1.11,10,buy
1/22,3711,新光,8560,21,110,-89,0.44,10,sell
1/22,3711,統一,5850,359,178,181,0.89,11,buy
1/22,3711,元大證券,9800,1140,1218,-78,0.38,11,sell
1/22,3711,法銀巴黎,8900,131,0,131,0.64,12,buy
1/22,3711,合庫證券,1020,3,75,-72,0.35,12,sell
1/22,3711,凱基-竹科,9272,100,15,85,0.42,13,buy
1/22,3711,富邦-台北,9623,9,56,-47,0.23,13,sell
1/22,3711,元富,5920,58,5,53,0.26,14,buy
1/22,3711,群益金鼎-海山,9108,1,41,-40,0.2,14,sell
1/22,3711,台灣企銀-台中,1111,51,3,48,0.24,15,buy
1/22,3711,國泰-敦南,8888,83,122,-39,0.19,15,sell
1/22,2603,摩根大通,8440,2215,200,2015,14.98,1,buy
1/22,2603,元大證券,9800,1162,4280,-3118,23.17,1,sell
1/22,2603,凱基-台北,9268,2316,431,1885,14.01,2,buy
1/22,2603,台灣摩根士丹利,1470,981,1998,-1017,7.56,2,sell
1/22,2603,新加坡商瑞銀,1650,1415,11,1404,10.43,3,buy
1/22,2603,富邦證券,9600,17,430,-413,3.07,3,sell
1/22,2603,美商高盛,1480,677,21,656,4.88,4,buy
1/22,2603,元富,5920,2,315,-313,2.33,4,sell
1/22,2603,香港上海匯豐,8960,307,0,307,2.28,5,buy
1/22,2603,華南永昌,9300,1,153,-152,1.13,5,sell
1/22,2603,華南永昌-台中,9302,109,14,95,0.71,6,buy
1/22,2603,兆豐-台中港,7005,54,160,-106,0.79,6,sell
1/22,2603,玉山-景美,8849,58,11,47,0.35,7,buy
1/22,2603,國泰-敦南,8888,80,171,-91,0.68,7,sell
1/22,2603,元大-沙鹿,0039003800300064,52,7,45,0.33,8,buy
1/22,2603,永豐金證券,0039004100300030,89,179,-90,0.67,8,sell
1/22,2603,元富-大裕,003500390032006c,48,8,40,0.3,9,buy
1/22,2603,永豐金-竹科,0039004100390058,5,80,-75,0.56,9,sell
1/22,2603,統一,5850,108,71,37,0.27,10,buy
1/22,2603,美好-楊梅,5262,3,75,-72,0.54,10,sell
1/22,2603,新百王,6210,33,1,32,0.24,11,buy
1/22,2603,凱基-高雄,9206,1,50,-49,0.36,11,sell
1/22,2603,第一金-路竹,0035003300380050,33,2,31,0.23,12,buy
1/22,2603,永豐金-敦南,0039004100380046,8,54,-46,0.34,12,sell
1/22,2603,宏遠-光隆,0031003200360069,55,25,30,0.22,13,buy
1/22,2603,港商麥格理,1360,0,43,-43,0.32,13,sell
1/22,2603,美林,1440,144,116,28,0.21,14,buy
1/22,2603,永豐金-松山,0039004100390031,11,53,-42,0.31,14,sell
1/22,2603,新光,8560,116,91,25,0.19,15,buy
1/22,2603,元大-高雄,003900380031006d,1,41,-40,0.3,15,sell
1/22,2609,美商高盛,1480,2917,955,1962,10.9,1,buy
1/22,2609,台灣摩根士丹利,1470,325,1247,-922,5.12,1,sell
1/22,2609,元大證券,9800,1404,492,912,5.07,2,buy
1/22,2609,美林,1440,24,443,-419,2.33,2,sell
1/22,2609,花旗環球,1590,1104,252,852,4.73,3,buy
1/22,2609,凱基-台北,9268,431,716,-285,1.58,3,sell
1/22,2609,香港上海匯豐,8960,746,0,746,4.14,4,buy
1/22,2609,凱基-中壢,9285,17,275,-258,1.43,4,sell
1/22,2609,新加坡商瑞銀,1650,1067,348,719,3.99,5,buy
1/22,2609,華南永昌-虎尾,9377,2,171,-169,0.94,5,sell
1/22,2609,群益金鼎-竹南,0039003100380069,183,7,176,0.98,6,buy
1/22,2609,國泰-敦南,8888,199,360,-161,0.89,6,sell
1/22,2609,富邦證券,9600,170,18,152,0.84,7,buy
1/22,2609,摩根大通,8440,689,842,-153,0.85,7,sell
1/22,2609,富邦-嘉義,9692,117,12,105,0.58,8,buy
1/22,2609,元富-中港,0035003900320069,0,150,-150,0.83,8,sell
1/22,2609,玉山-高雄,8843,107,28,79,0.44,9,buy
1/22,2609,中國信託,6160,30,149,-119,0.66,9,sell
1/22,2609,第一金-大稻埕,0035003300380046,69,4,65,0.36,10,buy
1/22,2609,統一-台中,5856,4,117,-113,0.63,10,sell
1/22,2609,兆豐-永和,0037003000300058,74,15,59,0.33,11,buy
1/22,2609,元富,5920,0,111,-111,0.62,11,sell
1/22,2609,元大-新莊,9898,110,61,49,0.27,12,buy
1/22,2609,玉山證券,8840,3,113,-110,0.61,12,sell
1/22,2609,華南永昌-小港,9323,47,5,42,0.23,13,buy
1/22,2609,統一,5850,20,129,-109,0.61,13,sell
1/22,2609,華南永昌-東昇,9386,44,4,40,0.22,14,buy
1/22,2609,兆豐-景美,7009,202,302,-100,0.56,14,sell
1/22,2609,元大-彰化民生,003900380039004a,49,10,39,0.22,15,buy
1/22,2609,群益金鼎-古亭,0039003100380043,3,88,-85,0.47,15,sell
1/22,2615,合庫證券,1020,302,0,302,3.82,1,buy
1/22,2615,美商高盛,1480,694,1522,-828,10.47,1,sell
1/22,2615,摩根大通,8440,525,328,197,2.49,2,buy
1/22,2615,元大證券,9800,142,913,-771,9.75,2,sell
1/22,2615,永豐金-匯立,0039004100380031,139,0,139,1.76,3,buy
1/22,2615,凱基-台北,9268,260,593,-333,4.21,3,sell
1/22,2615,元大-大天母,9893,103,2,101,1.28,4,buy
1/22,2615,統一,5850,6,238,-232,2.93,4,sell
1/22,2615,國票證券,7790,87,3,84,1.06,5,buy
1/22,2615,法銀巴黎,8900,16,217,-201,2.54,5,sell
1/22,2615,台灣摩根士丹利,1470,291,218,73,0.92,6,buy
1/22,2615,美林,1440,176,333,-157,1.99,6,sell
1/22,2615,華南永昌-鶯歌,9319,62,3,59,0.75,7,buy
1/22,2615,花旗環球,1590,26,156,-130,1.64,7,sell
1/22,2615,(牛牛牛)亞-網路,6012,46,0,46,0.58,8,buy
1/22,2615,永豐金證券,0039004100300030,71,143,-72,0.91,8,sell
1/22,2615,國泰-敦南,8888,170,127,43,0.54,9,buy
1/22,2615,元富-屏東,0035003900320071,2,70,-68,0.86,9,sell
1/22,2615,凱基-站前,0039003200300046,41,2,39,0.49,10,buy
1/22,2615,第一金-中山,5389,1,60,-59,0.75,10,sell
1/22,2615,富邦-公益,0039003600310046,35,0,35,0.44,11,buy
1/22,2615,富邦-新竹,9647,1,54,-53,0.67,11,sell
1/22,2615,元富-安南,003500390032005a,46,11,35,0.44,12,buy
1/22,2615,統一-宜蘭,0035003800350053,0,36,-36,0.46,12,sell
1/22,2615,凱基-內埔,9225,31,3,28,0.35,13,buy
1/22,2615,群益金鼎-宜蘭,003900310038007a,8,43,-35,0.44,13,sell
1/22,2615,元大-學甲,003900380033004b,26,0,26,0.33,14,buy
1/22,2615,統一-彰化,0035003800350046,5,35,-30,0.38,14,sell
1/22,2615,元大-屏東民生,0039003800310068,29,2,27,0.34,15,buy
1/22,2615,港商麥格理,1360,76,105,-29,0.37,15,sell
1/22,2618,美商高盛,1480,7397,1371,6026,10.45,1,buy
1/22,2618,國泰證券,8880,4,5015,-5011,8.69,1,sell
1/22,2618,美林,1440,5585,389,5196,9.01,2,buy
1/22,2618,永豐金證券,0039004100300030,418,2849,-2431,4.21,2,sell
1/22,2618,台新證券,8150,5224,294,4930,8.55,3,buy
1/22,2618,元大-內湖,003900380039004e,43,2155,-2112,3.66,3,sell
1/22,2618,新加坡商瑞銀,1650,4629,920,3709,6.43,4,buy
1/22,2618,元富,5920,99,1720,-1621,2.81,4,sell
1/22,2618,台灣摩根士丹利,1470,3490,294,3196,5.54,5,buy
1/22,2618,凱基-站前,0039003200300046,25,1172,-1147,1.99,5,sell
1/22,2618,合庫證券,1020,1777,164,1613,2.8,6,buy
1/22,2618,康和-嘉義,8459,6,1042,-1036,1.8,6,sell
1/22,2618,香港上海匯豐,8960,1496,249,1247,2.16,7,buy
1/22,2618,中國信託,6160,75,1082,-1007,1.75,7,sell
1/22,2618,大昌-安康,6462,1420,214,1206,2.09,8,buy
1/22,2618,華南永昌,9300,2,904,-902,1.56,8,sell
1/22,2618,摩根大通,8440,1617,899,718,1.24,9,buy
1/22,2618,港商麥格理,1360,0,628,-628,1.09,9,sell
1/22,2618,元大證券,9800,2020,1368,652,1.13,10,buy
1/22,2618,富邦證券,9600,144,583,-439,0.76,10,sell
