date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
8/19,2454,凱基-中山,9229,2,96,-94,1.01,14,sell
8/19,2454,中國信託-文心,6164,22,6,16,0.17,15,buy
8/19,2454,花旗環球,1590,78,162,-84,0.91,15,sell
8/19,2308,花旗環球,1590,964,159,805,6.4,1,buy
8/19,2308,摩根大通,8440,581,1456,-875,6.96,1,sell
8/19,2308,元大證券,9800,1183,735,448,3.56,2,buy
8/19,2308,新加坡商瑞銀,1650,330,1170,-840,6.68,2,sell
8/19,2308,港商野村,1560,581,151,430,3.42,3,buy
8/19,2308,美商高盛,1480,538,1258,-720,5.73,3,sell
8/19,2308,凱基-台北,9268,762,515,247,1.96,4,buy
8/19,2308,美林,1440,550,1233,-683,5.43,4,sell
8/19,2308,兆豐證券,7000,132,9,123,0.98,5,buy
8/19,2308,永豐金-匯立,0039004100380031,56,587,-531,4.22,5,sell
8/19,2308,大和國泰,8890,114,7,107,0.85,6,buy
8/19,2308,永豐金證券,0039004100300030,173,404,-231,1.84,6,sell
8/19,2308,國泰證券,8880,164,82,82,0.65,7,buy
8/19,2308,富邦證券,9600,126,334,-208,1.65,7,sell
8/19,2308,國泰-敦南,8888,132,54,78,0.62,8,buy
8/19,2308,港商麥格理,1360,95,302,-207,1.65,8,sell
8/19,2308,合庫證券,1020,64,2,62,0.49,9,buy
8/19,2308,凱基-桃園,9208,8,119,-111,0.88,9,sell
8/19,2308,玉山證券,8840,72,12,60,0.48,10,buy
8/19,2308,統一,5850,79,163,-84,0.67,10,sell
8/19,2308,新光,8560,58,19,39,0.31,11,buy
8/19,2308,凱基-站前,0039003200300046,13,95,-82,0.65,11,sell
8/19,2308,元大-南屯,9853,37,3,34,0.27,12,buy
8/19,2308,法銀巴黎,8900,2,59,-57,0.45,12,sell
8/19,2308,宏遠-館前,0031003200360055,43,11,32,0.25,13,buy
8/19,2308,台灣摩根士丹利,1470,1333,1371,-38,0.3,13,sell
8/19,2308,兆豐-永和,0037003000300058,60,30,30,0.24,14,buy
8/19,2308,第一金,5380,11,46,-35,0.28,14,sell
8/19,2308,凱基-文心,9297,25,0,25,0.2,15,buy
8/19,2308,元大-鳳山,003900380033005a,2,35,-33,0.26,15,sell
8/19,2382,摩根大通,8440,4117,353,3764,22.78,1,buy
8/19,2382,台灣摩根士丹利,1470,232,2736,-2504,15.15,1,sell
8/19,2382,元大證券,9800,2197,1113,1084,6.56,2,buy
8/19,2382,花旗環球,1590,214,1995,-1781,10.78,2,sell
8/19,2382,凱基-台北,9268,1406,459,947,5.73,3,buy
8/19,2382,凱基,9200,157,472,-315,1.91,3,sell
8/19,2382,新加坡商瑞銀,1650,1193,536,657,3.98,4,buy
8/19,2382,臺銀,1040,14,318,-304,1.84,4,sell
8/19,2382,美商高盛,1480,1719,1130,589,3.56,5,buy
8/19,2382,第一金,5380,1,200,-199,1.2,5,sell
8/19,2382,美林,1440,817,497,320,1.94,6,buy
8/19,2382,中國信託,6160,69,177,-108,0.65,6,sell
8/19,2382,富邦證券,9600,151,11,140,0.85,7,buy
8/19,2382,華南永昌-虎尾,9377,3,82,-79,0.48,7,sell
8/19,2382,統一-敦南,5852,115,0,115,0.7,8,buy
8/19,2382,玉山-左營,0038003800340044,3,74,-71,0.43,8,sell
8/19,2382,大和國泰,8890,117,18,99,0.6,9,buy
8/19,2382,玉山-大里,003800380034004a,2,67,-65,0.39,9,sell
8/19,2382,統一,5850,110,17,93,0.56,10,buy
8/19,2382,富邦-台北,9623,31,96,-65,0.39,10,sell
8/19,2382,港商麥格理,1360,158,86,72,0.44,11,buy
8/19,2382,國泰-敦南,8888,95,155,-60,0.36,11,sell
8/19,2382,凱基-桃園,9208,67,6,61,0.37,12,buy
8/19,2382,亞東-台中,2187,0,54,-54,0.33,12,sell
8/19,2382,國票-南崁,0037003700390045,81,27,54,0.33,13,buy
8/19,2382,國票-安和,003700370039005a,1,54,-53,0.32,13,sell
8/19,2382,永豐金-潮州,0039004100390071,55,6,49,0.3,14,buy
8/19,2382,元大-雙和,9874,6,57,-51,0.31,14,sell
8/19,2382,兆豐證券,7000,67,18,49,0.3,15,buy
8/19,2382,永豐金-板新,003900410039004a,13,62,-49,0.3,15,sell
8/19,2891,中國信託,6160,8205,962,7243,27.31,1,buy
8/19,2891,凱基-台北,9268,613,2988,-2375,8.96,1,sell
8/19,2891,美商高盛,1480,7259,2496,4763,17.96,2,buy
8/19,2891,台新-台北,0039004200320030,0,1571,-1571,5.92,2,sell
8/19,2891,港商麥格理,1360,1731,37,1694,6.39,3,buy
8/19,2891,花旗環球,1590,259,1388,-1129,4.26,3,sell
8/19,2891,新加坡商瑞銀,1650,1290,785,505,1.9,4,buy
8/19,2891,摩根大通,8440,3495,4559,-1064,4.01,4,sell
8/19,2891,香港上海匯豐,8960,278,54,224,0.84,5,buy
8/19,2891,永豐金證券,0039004100300030,154,707,-553,2.09,5,sell
8/19,2891,凱基,9200,215,3,212,0.8,6,buy
8/19,2891,永豐金-台中,003900410039004c,6,212,-206,0.78,6,sell
8/19,2891,富邦證券,9600,84,25,59,0.22,7,buy
8/19,2891,宏遠證券,1260,0,201,-201,0.76,7,sell
8/19,2891,永豐金-匯立,0039004100380031,59,8,51,0.19,8,buy
8/19,2891,國泰-敦南,8888,50,242,-192,0.72,8,sell
8/19,2891,國票證券,7790,49,2,47,0.18,9,buy
8/19,2891,統一,5850,1,188,-187,0.71,9,sell
8/19,2891,元大-大天母,9893,23,0,23,0.09,10,buy
8/19,2891,元大證券,9800,605,761,-156,0.59,10,sell
8/19,2891,群益金鼎,9100,59,40,19,0.07,11,buy
8/19,2891,永豐金-松山,0039004100390031,0,133,-133,0.5,11,sell
8/19,2891,國票-九鼎,0037003700390050,15,0,15,0.06,12,buy
8/19,2891,新光,8560,44,176,-132,0.5,12,sell
8/19,2891,第一金-自由,0035003300380045,15,3,12,0.05,13,buy
8/19,2891,台灣摩根士丹利,1470,711,833,-122,0.46,13,sell
8/19,2891,群益金鼎-南京,0039003100380045,10,0,10,0.04,14,buy
8/19,2891,富邦-永和,9654,7,123,-116,0.44,14,sell
8/19,2891,亞東-板橋,2181,20,12,8,0.03,15,buy
8/19,2891,凱基-中壢,9285,1,112,-111,0.42,15,sell
8/19,2881,摩根大通,8440,5413,2378,3035,24.09,1,buy
8/19,2881,台灣摩根士丹利,1470,72,1823,-1751,13.9,1,sell
8/19,2881,富邦-建國,9658,1578,33,1545,12.26,2,buy
8/19,2881,美商高盛,1480,584,1111,-527,4.18,2,sell
8/19,2881,大和國泰,8890,412,0,412,3.27,3,buy
8/19,2881,中國信託,6160,14,487,-473,3.75,3,sell
8/19,2881,美林,1440,933,634,299,2.37,4,buy
8/19,2881,花旗環球,1590,278,667,-389,3.09,4,sell
8/19,2881,元大證券,9800,629,400,229,1.82,5,buy
8/19,2881,新加坡商瑞銀,1650,667,940,-273,2.17,5,sell
8/19,2881,兆豐-城中,0037003000300057,601,481,120,0.95,6,buy
8/19,2881,永豐金證券,0039004100300030,37,217,-180,1.43,6,sell
8/19,2881,港商麥格理,1360,81,4,77,0.61,7,buy
8/19,2881,法銀巴黎,8900,0,110,-110,0.87,7,sell
8/19,2881,永豐金-新莊,0039004100390048,55,1,54,0.43,8,buy
8/19,2881,富邦-新板,0039003600310048,0,100,-100,0.79,8,sell
8/19,2881,新光,8560,38,14,24,0.19,9,buy
8/19,2881,凱基-台北,9268,370,456,-86,0.68,9,sell
8/19,2881,富邦-中壢,9636,22,8,14,0.11,10,buy
8/19,2881,統一,5850,1,63,-62,0.49,10,sell
8/19,2881,國泰-新莊,8886,12,0,12,0.1,11,buy
8/19,2881,香港上海匯豐,8960,3,58,-55,0.44,11,sell
8/19,2881,華南永昌-大安,9307,15,4,11,0.09,12,buy
8/19,2881,元大-台中,9812,0,53,-53,0.42,12,sell
8/19,2881,元大-新店中正,0039003800340043,9,0,9,0.07,13,buy
8/19,2881,群益金鼎-大甲,0039003100380067,0,50,-50,0.4,13,sell
8/19,2881,元大-天母,0039003800310049,11,2,9,0.07,14,buy
8/19,2881,凱基,9200,1,50,-49,0.39,14,sell
8/19,2881,第一金-中山,5389,12,4,8,0.06,15,buy
8/19,2881,玉山-城中,0038003800340045,17,62,-45,0.36,15,sell
8/19,2882,美商高盛,1480,3094,346,2748,18.11,1,buy
8/19,2882,元大證券,9800,442,2461,-2019,13.31,1,sell
8/19,2882,法銀巴黎,8900,1546,21,1525,10.05,2,buy
8/19,2882,花旗環球,1590,103,1053,-950,6.26,2,sell
8/19,2882,元大-大甲,0039003800390055,1250,3,1247,8.22,3,buy
8/19,2882,港商麥格理,1360,528,1411,-883,5.82,3,sell
8/19,2882,台新-中港,0039004200320069,557,0,557,3.67,4,buy
8/19,2882,摩根大通,8440,1276,1734,-458,3.02,4,sell
8/19,2882,美林,1440,799,287,512,3.37,5,buy
8/19,2882,台灣摩根士丹利,1470,651,1099,-448,2.95,5,sell
8/19,2882,群益金鼎-大甲,0039003100380067,468,15,453,2.99,6,buy
8/19,2882,凱基-台北,9268,723,915,-192,1.27,6,sell
8/19,2882,新加坡商瑞銀,1650,1194,779,415,2.74,7,buy
8/19,2882,國泰-敦南,8888,55,231,-176,1.16,7,sell
8/19,2882,華南永昌-敦南,9347,231,2,229,1.51,8,buy
8/19,2882,中國信託,6160,9,129,-120,0.79,8,sell
8/19,2882,富邦證券,9600,337,126,211,1.39,9,buy
8/19,2882,永豐金-台中,003900410039004c,0,112,-112,0.74,9,sell
8/19,2882,永豐金證券,0039004100300030,417,243,174,1.15,10,buy
8/19,2882,國泰-館前,0038003800380041,5,91,-86,0.57,10,sell
8/19,2882,合庫-高雄,1023,41,11,30,0.2,11,buy
8/19,2882,富邦-台北,9623,4,89,-85,0.56,11,sell
8/19,2882,元大-草屯,0039003800390045,26,1,25,0.16,12,buy
8/19,2882,元大-大同,0039003800390047,21,104,-83,0.55,12,sell
8/19,2882,元大-大天母,9893,25,1,24,0.16,13,buy
8/19,2882,玉山-板橋,8846,0,76,-76,0.5,13,sell
8/19,2882,台新-左楠,0039004200310064,25,4,21,0.14,14,buy
8/19,2882,華南永昌-台南,9306,0,70,-70,0.46,14,sell
8/19,2882,台新-屏東,003900420031006e,20,0,20,0.13,15,buy
8/19,2882,凱基-站前,0039003200300046,10,73,-63,0.42,15,sell
8/19,2303,美商高盛,1480,8061,4253,3808,3.46,1,buy
8/19,2303,統一,5850,321,17205,-16884,15.34,1,sell
8/19,2303,大和國泰,8890,3790,0,3790,3.44,2,buy
8/19,2303,元大證券,9800,12225,19202,-6977,6.34,2,sell
8/19,2303,港商麥格理,1360,3475,334,3141,2.85,3,buy
8/19,2303,永豐金證券,0039004100300030,565,3014,-2449,2.22,3,sell
8/19,2303,新加坡商瑞銀,1650,5577,2679,2898,2.63,4,buy
8/19,2303,中國信託,6160,444,2808,-2364,2.15,4,sell
8/19,2303,台灣摩根士丹利,1470,6283,4415,1868,1.7,5,buy
8/19,2303,富邦證券,9600,935,2704,-1769,1.61,5,sell
8/19,2303,花旗環球,1590,2410,544,1866,1.69,6,buy
8/19,2303,群益金鼎,9100,193,1611,-1418,1.29,6,sell
8/19,2303,美林,1440,2619,805,1814,1.65,7,buy
8/19,2303,國泰證券,8880,72,1305,-1233,1.12,7,sell
8/19,2303,香港上海匯豐,8960,1809,78,1731,1.57,8,buy
8/19,2303,台新,0039004200300030,459,1438,-979,0.89,8,sell
8/19,2303,港商野村,1560,1131,290,841,0.76,9,buy
8/19,2303,凱基,9200,462,1273,-811,0.74,9,sell
8/19,2303,凱基-台北,9268,4629,3897,732,0.66,10,buy
8/19,2303,摩根大通,8440,6599,7291,-692,0.63,10,sell
8/19,2303,華南永昌-斗六,9327,550,5,545,0.5,11,buy
8/19,2303,凱基-城中,9227,521,1118,-597,0.54,11,sell
8/19,2303,凱基-市政,9239,366,33,333,0.3,12,buy
8/19,2303,中國信託-松江,6167,49,474,-425,0.39,12,sell
8/19,2303,國泰-敦南,8888,1779,1489,290,0.26,13,buy
8/19,2303,凱基-站前,0039003200300046,163,574,-411,0.37,13,sell
8/19,2303,富邦-永和,9654,329,89,240,0.22,14,buy
8/19,2303,兆豐-南京,0037003000300050,45,432,-387,0.35,14,sell
8/19,2303,玉山-桃園,0038003800340046,475,260,215,0.2,15,buy
8/19,2303,康和,8450,23,405,-382,0.35,15,sell
8/19,3711,台灣摩根士丹利,1470,3498,307,3191,14.26,1,buy
8/19,3711,港商麥格理,1360,445,5067,-4622,20.65,1,sell
8/19,3711,摩根大通,8440,2200,821,1379,6.16,2,buy
8/19,3711,富邦證券,9600,100,2174,-2074,9.27,2,sell
8/19,3711,元大證券,9800,2579,1640,939,4.2,3,buy
8/19,3711,群益金鼎,9100,132,939,-807,3.61,3,sell
8/19,3711,美商高盛,1480,1715,1001,714,3.19,4,buy
8/19,3711,國泰證券,8880,22,692,-670,2.99,4,sell
8/19,3711,凱基,9200,646,41,605,2.7,5,buy
8/19,3711,永豐金-匯立,0039004100380031,181,847,-666,2.98,5,sell
8/19,3711,大和國泰,8890,789,240,549,2.45,6,buy
8/19,3711,兆豐證券,7000,7,666,-659,2.94,6,sell
8/19,3711,港商野村,1560,817,398,419,1.87,7,buy
8/19,3711,花旗環球,1590,109,351,-242,1.08,7,sell
8/19,3711,凱基-台北,9268,1300,901,399,1.78,8,buy
8/19,3711,國票-敦北法人,0037003700390063,2,201,-199,0.89,8,sell
8/19,3711,香港上海匯豐,8960,442,219,223,1.0,9,buy
8/19,3711,統一,5850,55,229,-174,0.78,9,sell
8/19,3711,彰銀,1230,205,5,200,0.89,10,buy
8/19,3711,元大-沙鹿,0039003800300064,9,136,-127,0.57,10,sell
8/19,3711,新加坡商瑞銀,1650,1192,1011,181,0.81,11,buy
8/19,3711,中國信託,6160,39,105,-66,0.29,11,sell
8/19,3711,國泰-敦南,8888,235,147,88,0.39,12,buy
8/19,3711,國票證券,7790,4,62,-58,0.26,12,sell
8/19,3711,國泰-板橋,003800380038004b,87,29,58,0.26,13,buy
8/19,3711,新光,8560,65,113,-48,0.21,13,sell
8/19,3711,玉山-左營,0038003800340044,75,23,52,0.23,14,buy
8/19,3711,法銀巴黎,8900,2,34,-32,0.14,14,sell
8/19,3711,中國信託-高雄,003600310036004b,47,10,37,0.17,15,buy
8/19,3711,華南永昌,9300,16,47,-31,0.14,15,sell
8/19,2603,摩根大通,8440,2831,794,2037,9.9,1,buy
8/19,2603,永豐金-新莊,0039004100390048,1,1113,-1112,5.4,1,sell
8/19,2603,台灣摩根士丹利,1470,1983,360,1623,7.89,2,buy
8/19,2603,華南永昌-中正,9359,7,441,-434,2.11,2,sell
8/19,2603,港商麥格理,1360,1415,0,1415,6.88,3,buy
8/19,2603,富邦證券,9600,40,461,-421,2.05,3,sell
8/19,2603,美商高盛,1480,1508,410,1098,5.34,4,buy
8/19,2603,元大-南京,9862,6,272,-266,1.29,4,sell
8/19,2603,兆豐-民生,0037003000300063,850,30,820,3.98,5,buy
8/19,2603,大和國泰,8890,73,300,-227,1.1,5,sell
8/19,2603,花旗環球,1590,838,100,738,3.59,6,buy
8/19,2603,國泰-敦南,8888,165,386,-221,1.07,6,sell
8/19,2603,凱基-台北,9268,1550,948,602,2.93,7,buy
8/19,2603,台新-新興,003900420032006f,16,197,-181,0.88,7,sell
8/19,2603,國票-敦北法人,0037003700390063,502,2,500,2.43,8,buy
8/19,2603,新光-台中,8561,149,318,-169,0.82,8,sell
8/19,2603,台新-虎尾,003900420032004e,501,1,500,2.43,9,buy
8/19,2603,台新-北新莊,0039004200320038,1,143,-142,0.69,9,sell
8/19,2603,新加坡商瑞銀,1650,896,432,464,2.25,10,buy
8/19,2603,華南永昌-板橋,9349,0,134,-134,0.65,10,sell
8/19,2603,永豐金-匯立,0039004100380031,282,0,282,1.37,11,buy
8/19,2603,永豐金證券,0039004100300030,202,307,-105,0.51,11,sell
8/19,2603,國泰證券,8880,141,35,106,0.52,12,buy
8/19,2603,富隆證券,5110,0,100,-100,0.49,12,sell
8/19,2603,群益金鼎-新莊,0039003100380047,144,54,90,0.44,13,buy
8/19,2603,富邦-陽明,9604,13,110,-97,0.47,13,sell
8/19,2603,統一-台中,5856,69,6,63,0.31,14,buy
8/19,2603,永豐金-松山,0039004100390031,18,113,-95,0.46,14,sell
8/19,2603,宏遠-館前,0031003200360055,51,0,51,0.25,15,buy
8/19,2603,元大-內湖,003900380039004e,14,109,-95,0.46,15,sell
8/19,2609,美商高盛,1480,6127,2155,3972,4.58,1,buy
8/19,2609,富邦證券,9600,463,2359,-1896,2.18,1,sell
8/19,2609,摩根大通,8440,4385,938,3447,3.97,2,buy
8/19,2609,凱基-台北,9268,5176,5766,-590,0.68,2,sell
8/19,2609,台灣摩根士丹利,1470,6301,3894,2407,2.77,3,buy
8/19,2609,美林,1440,953,1538,-585,0.67,3,sell
8/19,2609,新加坡商瑞銀,1650,3701,1641,2060,2.37,4,buy
8/19,2609,兆豐-公益,003700300030004a,13,588,-575,0.66,4,sell
8/19,2609,花旗環球,1590,2147,200,1947,2.24,5,buy
8/19,2609,寶盛,5460,5,503,-498,0.57,5,sell
8/19,2609,統一,5850,1439,182,1257,1.45,6,buy
8/19,2609,華南永昌-台中,9302,174,513,-339,0.39,6,sell
8/19,2609,群益金鼎,9100,1376,468,908,1.05,7,buy
8/19,2609,永豐金-內湖,0039004100390067,49,372,-323,0.37,7,sell
8/19,2609,港商麥格理,1360,686,12,674,0.78,8,buy
8/19,2609,中國信託-中壢,0036003100360041,32,304,-272,0.31,8,sell
8/19,2609,港商野村,1560,849,217,632,0.73,9,buy
8/19,2609,元大-仁愛,003900380033006a,51,297,-246,0.28,9,sell
8/19,2609,兆豐-台中港,7005,681,59,622,0.72,10,buy
8/19,2609,元大-民生三民,0039003800390058,41,265,-224,0.26,10,sell
8/19,2609,中國信託-松江,6167,615,41,574,0.66,11,buy
8/19,2609,國票-長城,0037003700390075,6,226,-220,0.25,11,sell
8/19,2609,元大-館前,003900380034004b,445,81,364,0.42,12,buy
8/19,2609,凱基-中港,9202,88,301,-213,0.25,12,sell
8/19,2609,台新-永和,0039004200320042,403,82,321,0.37,13,buy
8/19,2609,華南永昌-中正,9359,80,285,-205,0.24,13,sell
8/19,2609,台新,0039004200300030,784,504,280,0.32,14,buy
8/19,2609,新光-桃園,8565,178,373,-195,0.22,14,sell
8/19,2609,法銀巴黎,8900,268,1,267,0.31,15,buy
8/19,2609,第一金-員林,5381,28,217,-189,0.22,15,sell
8/19,2615,美商高盛,1480,1827,676,1151,2.79,1,buy
8/19,2615,台灣摩根士丹利,1470,2442,3888,-1446,3.51,1,sell
8/19,2615,花旗環球,1590,1351,405,946,2.3,2,buy
8/19,2615,凱基-站前,0039003200300046,1175,2385,-1210,2.94,2,sell
8/19,2615,元大證券,9800,4487,3628,859,2.08,3,buy
8/19,2615,美林,1440,1699,2436,-737,1.79,3,sell
8/19,2615,台新-虎尾,003900420032004e,765,77,688,1.67,4,buy
8/19,2615,摩根大通,8440,1130,1611,-481,1.17,4,sell
8/19,2615,新加坡商瑞銀,1650,978,296,682,1.65,5,buy
8/19,2615,中國信託,6160,104,456,-352,0.85,5,sell
8/19,2615,元大-成功,003900380039004c,338,37,301,0.73,6,buy
8/19,2615,華南永昌-中正,9359,16,308,-292,0.71,6,sell
8/19,2615,台新,0039004200300030,588,310,278,0.67,7,buy
8/19,2615,富隆證券,5110,0,200,-200,0.49,7,sell
8/19,2615,永豐金-敦北,0039004100380039,270,8,262,0.64,8,buy
8/19,2615,新光,8560,228,346,-118,0.29,8,sell
8/19,2615,富邦證券,9600,359,138,221,0.54,9,buy
8/19,2615,元大-館前,003900380034004b,28,145,-117,0.28,9,sell
8/19,2615,凱基-三峽,0039003200310045,215,9,206,0.5,10,buy
8/19,2615,國泰-敦南,8888,733,834,-101,0.25,10,sell
8/19,2615,兆豐-民生,0037003000300063,203,6,197,0.48,11,buy
8/19,2615,國泰-松江,8883,50,149,-99,0.24,11,sell
8/19,2615,華南永昌,9300,196,43,153,0.37,12,buy
8/19,2615,台新-台中,0039004200310068,154,244,-90,0.22,12,sell
8/19,2615,永豐金-內湖,0039004100390067,142,31,111,0.27,13,buy
8/19,2615,玉山-左營,0038003800340044,53,124,-71,0.17,13,sell
8/19,2615,國票-敦北法人,0037003700390063,118,9,109,0.26,14,buy
8/19,2615,群益金鼎-開元,9134,24,94,-70,0.17,14,sell
8/19,2615,元大-東泰,9817,136,39,97,0.24,15,buy
8/19,2615,元大-斗六,0039003800300043,33,101,-68,0.16,15,sell
8/19,2618,摩根大通,8440,4339,2422,1917,10.84,1,buy
8/19,2618,美商高盛,1480,372,2797,-2425,13.71,1,sell
8/19,2618,元大證券,9800,1975,557,1418,8.02,2,buy
8/19,2618,永豐金證券,0039004100300030,94,533,-439,2.48,2,sell
8/19,2618,花旗環球,1590,1571,209,1362,7.7,3,buy
8/19,2618,群益金鼎,9100,22,433,-411,2.32,3,sell
8/19,2618,凱基-台北,9268,959,597,362,2.05,4,buy
8/19,2618,港商麥格理,1360,328,682,-354,2.0,4,sell
8/19,2618,台新-高雄,0039004200310067,307,3,304,1.72,5,buy
8/19,2618,元大-信義,003900380039006d,0,350,-350,1.98,5,sell
8/19,2618,台灣摩根士丹利,1470,1888,1652,236,1.33,6,buy
8/19,2618,凱基-北門,9283,0,205,-205,1.16,6,sell
8/19,2618,大和國泰,8890,231,0,231,1.31,7,buy
8/19,2618,合庫證券,1020,1,206,-205,1.16,7,sell
8/19,2618,第一金-自由,0035003300380045,201,1,200,1.13,8,buy
8/19,2618,富邦證券,9600,326,522,-196,1.11,8,sell
8/19,2618,元大-土城,9897,146,0,146,0.83,9,buy
8/19,2618,臺銀-臺南,1042,0,153,-153,0.87,9,sell
8/19,2618,國泰證券,8880,68,0,68,0.38,10,buy
