date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/02,2317,花旗環球,1590,353,4508,-4155,5.84,2,sell
2/02,2317,國泰-敦南,8888,913,431,482,0.68,3,buy
2/02,2317,台灣摩根士丹利,1470,2823,6691,-3868,5.44,3,sell
2/02,2317,台新證券,8150,782,511,271,0.38,4,buy
2/02,2317,凱基-台北,9268,1331,3856,-2525,3.55,4,sell
2/02,2317,凱基-新店,0039003200300056,234,0,234,0.33,5,buy
2/02,2317,元大證券,9800,1942,3839,-1897,2.67,5,sell
2/02,2317,國泰-館前,0038003800380041,317,105,212,0.3,6,buy
2/02,2317,新加坡商瑞銀,1650,3857,5696,-1839,2.59,6,sell
2/02,2317,富邦-板橋,9655,290,100,190,0.27,7,buy
2/02,2317,大和國泰,8890,0,1550,-1550,2.18,7,sell
2/02,2317,法銀巴黎,8900,206,23,183,0.26,8,buy
2/02,2317,國泰證券,8880,99,1320,-1221,1.72,8,sell
2/02,2317,第一金-高雄,5383,188,5,183,0.26,9,buy
2/02,2317,中國信託,6160,123,1077,-954,1.34,9,sell
2/02,2317,新光,8560,393,212,181,0.25,10,buy
2/02,2317,第一金,5380,27,922,-895,1.26,10,sell
2/02,2317,永豐金證券,0039004100300030,511,337,174,0.24,11,buy
2/02,2317,兆豐證券,7000,57,920,-863,1.21,11,sell
2/02,2317,第一金-忠孝,0035003300380044,188,16,172,0.24,12,buy
2/02,2317,永豐金-匯立,0039004100380031,195,1047,-852,1.2,12,sell
2/02,2317,統一-城中,5854,263,92,171,0.24,13,buy
2/02,2317,富邦-台南,9667,93,677,-584,0.82,13,sell
2/02,2317,凱基-站前,0039003200300046,181,26,155,0.22,14,buy
2/02,2317,富邦證券,9600,57,364,-307,0.43,14,sell
2/02,2317,元大-新莊,9898,171,19,152,0.21,15,buy
2/02,2317,港商野村,1560,26,331,-305,0.43,15,sell
2/02,2454,美商高盛,1480,1173,452,721,6.42,1,buy
2/02,2454,花旗環球,1590,292,999,-707,6.29,1,sell
2/02,2454,新加坡商瑞銀,1650,1138,579,559,4.98,2,buy
2/02,2454,台灣摩根士丹利,1470,196,881,-685,6.1,2,sell
2/02,2454,大和國泰,8890,462,0,462,4.11,3,buy
2/02,2454,元大證券,9800,374,744,-370,3.29,3,sell
2/02,2454,凱基,9200,351,119,232,2.06,4,buy
2/02,2454,法銀巴黎,8900,5,271,-266,2.37,4,sell
2/02,2454,統一,5850,308,99,209,1.86,5,buy
2/02,2454,凱基-台北,9268,266,504,-238,2.12,5,sell
2/02,2454,摩根大通,8440,1343,1175,168,1.5,6,buy
2/02,2454,中國信託,6160,28,215,-187,1.66,6,sell
2/02,2454,國泰證券,8880,179,11,168,1.5,7,buy
2/02,2454,永豐金證券,0039004100300030,42,203,-161,1.43,7,sell
2/02,2454,元大-土城永寧,9875,139,1,138,1.23,8,buy
2/02,2454,群益金鼎,9100,60,204,-144,1.28,8,sell
2/02,2454,兆豐-桃鶯,0037003000300055,104,0,104,0.93,9,buy
2/02,2454,富邦-嘉義,9692,2,126,-124,1.1,9,sell
2/02,2454,康和,8450,86,4,82,0.73,10,buy
2/02,2454,港商麥格理,1360,98,210,-112,1.0,10,sell
2/02,2454,國泰-敦南,8888,107,69,38,0.34,11,buy
2/02,2454,香港上海匯豐,8960,66,151,-85,0.76,11,sell
2/02,2454,永豐金-竹北,0039004100390050,35,1,34,0.3,12,buy
2/02,2454,凱基-永和,9207,0,69,-69,0.61,12,sell
2/02,2454,台新證券,8150,89,55,34,0.3,13,buy
2/02,2454,富邦證券,9600,130,189,-59,0.53,13,sell
2/02,2454,華南永昌-中正,9359,25,2,23,0.2,14,buy
2/02,2454,華南永昌,9300,7,53,-46,0.41,14,sell
2/02,2454,國泰-板橋,003800380038004b,47,25,22,0.2,15,buy
2/02,2454,元大-天母,0039003800310049,1,41,-40,0.36,15,sell
2/02,2308,摩根大通,8440,1063,572,491,4.52,1,buy
2/02,2308,永豐金-匯立,0039004100380031,35,904,-869,8.0,1,sell
2/02,2308,新加坡商瑞銀,1650,1042,583,459,4.22,2,buy
2/02,2308,花旗環球,1590,38,521,-483,4.44,2,sell
2/02,2308,美商高盛,1480,1144,794,350,3.22,3,buy
2/02,2308,美林,1440,423,773,-350,3.22,3,sell
2/02,2308,香港上海匯豐,8960,302,11,291,2.68,4,buy
2/02,2308,宏遠證券,1260,42,302,-260,2.39,4,sell
2/02,2308,中國信託,6160,245,48,197,1.81,5,buy
2/02,2308,台灣摩根士丹利,1470,414,666,-252,2.32,5,sell
2/02,2308,永豐金-豐原,0039004100390051,161,3,158,1.45,6,buy
2/02,2308,元富,0039004200300030,47,297,-250,2.3,6,sell
2/02,2308,大和國泰,8890,156,0,156,1.44,7,buy
2/02,2308,(牛牛牛)亞證券,6010,10,149,-139,1.28,7,sell
2/02,2308,凱基-台北,9268,514,425,89,0.82,8,buy
2/02,2308,永豐金-台南,0039004100390068,4,108,-104,0.96,8,sell
2/02,2308,中國信託-忠孝,6162,75,4,71,0.65,9,buy
2/02,2308,群益金鼎,9100,123,196,-73,0.67,9,sell
2/02,2308,凱基-中山,9229,100,57,43,0.4,10,buy
2/02,2308,兆豐-忠孝,0037003000300061,4,66,-62,0.57,10,sell
2/02,2308,港商野村,1560,74,40,34,0.31,11,buy
2/02,2308,統一-敦南,5852,3,50,-47,0.43,11,sell
2/02,2308,富邦證券,9600,248,215,33,0.3,12,buy
2/02,2308,中國信託-三重,6161,3,47,-44,0.4,12,sell
2/02,2308,兆豐-桃鶯,0037003000300055,34,4,30,0.28,13,buy
2/02,2308,元大-新盛,9869,4,43,-39,0.36,13,sell
2/02,2308,國泰-忠孝,8887,34,4,30,0.28,14,buy
2/02,2308,統一,5850,138,171,-33,0.3,14,sell
2/02,2308,統一-城中,5854,33,4,29,0.27,15,buy
2/02,2308,凱基-大安,9291,0,30,-30,0.28,15,sell
2/02,2382,摩根大通,8440,4793,869,3924,22.68,1,buy
2/02,2382,富邦證券,9600,21,1015,-994,5.74,1,sell
2/02,2382,元大-和平,9863,618,1,617,3.57,2,buy
2/02,2382,台新證券,8150,67,962,-895,5.17,2,sell
2/02,2382,花旗環球,1590,912,365,547,3.16,3,buy
2/02,2382,新加坡商瑞銀,1650,1499,2317,-818,4.73,3,sell
2/02,2382,港商麥格理,1360,438,0,438,2.53,4,buy
2/02,2382,美商高盛,1480,697,1375,-678,3.92,4,sell
2/02,2382,凱基-中山,9229,254,3,251,1.45,5,buy
2/02,2382,台灣摩根士丹利,1470,421,1043,-622,3.59,5,sell
2/02,2382,國泰證券,8880,423,201,222,1.28,6,buy
2/02,2382,凱基,9200,151,709,-558,3.22,6,sell
2/02,2382,中國信託,6160,253,67,186,1.07,7,buy
2/02,2382,宏遠證券,1260,0,386,-386,2.23,7,sell
2/02,2382,凱基-台北,9268,423,242,181,1.05,8,buy
2/02,2382,美林,1440,441,816,-375,2.17,8,sell
2/02,2382,統一,5850,168,3,165,0.95,9,buy
2/02,2382,群益金鼎,9100,84,393,-309,1.79,9,sell
2/02,2382,香港上海匯豐,8960,103,6,97,0.56,10,buy
2/02,2382,元大-館前,003900380034004b,12,187,-175,1.01,10,sell
2/02,2382,永豐金-板新,003900410039004a,76,7,69,0.4,11,buy
2/02,2382,康和-仁愛,0038003400350046,2,142,-140,0.81,11,sell
2/02,2382,臺銀,1040,57,8,49,0.28,12,buy
2/02,2382,新光,8560,68,184,-116,0.67,12,sell
2/02,2382,永豐金-敦北,0039004100380039,57,13,44,0.25,13,buy
2/02,2382,永豐金證券,0039004100300030,78,170,-92,0.53,13,sell
2/02,2382,兆豐-內湖,0037003000300071,41,0,41,0.24,14,buy
2/02,2382,富邦-仁愛,9676,52,141,-89,0.51,14,sell
2/02,2382,富邦-八德,0039003600330041,39,4,35,0.2,15,buy
2/02,2382,永豐金-匯立,0039004100380031,92,156,-64,0.37,15,sell
2/02,2891,元大證券,9800,6134,890,5244,14.05,1,buy
2/02,2891,富邦證券,9600,449,6448,-5999,16.07,1,sell
2/02,2891,摩根大通,8440,8207,3477,4730,12.67,2,buy
2/02,2891,新加坡商瑞銀,1650,859,4706,-3847,10.31,2,sell
2/02,2891,永豐金證券,0039004100300030,1730,647,1083,2.9,3,buy
2/02,2891,台灣摩根士丹利,1470,1641,3107,-1466,3.93,3,sell
2/02,2891,香港上海匯豐,8960,660,38,622,1.67,4,buy
2/02,2891,美商高盛,1480,3851,4830,-979,2.62,4,sell
2/02,2891,國泰證券,8880,844,300,544,1.46,5,buy
2/02,2891,凱基-站前,0039003200300046,51,723,-672,1.8,5,sell
2/02,2891,富邦-仁愛,9676,465,27,438,1.17,6,buy
2/02,2891,第一金,5380,40,691,-651,1.74,6,sell
2/02,2891,港商野村,1560,361,59,302,0.81,7,buy
2/02,2891,美林,1440,2936,3527,-591,1.58,7,sell
2/02,2891,永豐金-匯立,0039004100380031,297,5,292,0.78,8,buy
2/02,2891,華南永昌,9300,308,891,-583,1.56,8,sell
2/02,2891,群益金鼎,9100,296,5,291,0.78,9,buy
2/02,2891,凱基-台北,9268,996,1421,-425,1.14,9,sell
2/02,2891,台新證券,8150,370,98,272,0.73,10,buy
2/02,2891,花旗環球,1590,418,822,-404,1.08,10,sell
2/02,2891,永豐金-新竹,0039004100390037,507,303,204,0.55,11,buy
2/02,2891,大和國泰,8890,0,382,-382,1.02,11,sell
2/02,2891,國泰-敦南,8888,213,98,115,0.31,12,buy
2/02,2891,統一,5850,2,383,-381,1.02,12,sell
2/02,2891,統一-南京,0035003800350055,114,1,113,0.3,13,buy
2/02,2891,臺銀-民權,1043,7,303,-296,0.79,13,sell
2/02,2891,(牛牛牛)亞證券,6010,100,0,100,0.27,14,buy
2/02,2891,元大-大天母,9893,4,252,-248,0.66,14,sell
2/02,2891,中國信託,6160,160,61,99,0.27,15,buy
2/02,2891,富邦-台北,9623,20,179,-159,0.43,15,sell
2/02,2881,美林,1440,2131,1431,700,2.94,1,buy
2/02,2881,台灣摩根士丹利,1470,828,4237,-3409,14.32,1,sell
2/02,2881,香港上海匯豐,8960,348,19,329,1.38,2,buy
2/02,2881,新加坡商瑞銀,1650,694,2289,-1595,6.7,2,sell
2/02,2881,土銀,1030,325,10,315,1.32,3,buy
2/02,2881,元大證券,9800,576,1854,-1278,5.37,3,sell
2/02,2881,中國信託,6160,303,28,275,1.16,4,buy
2/02,2881,台新證券,8150,230,1317,-1087,4.57,4,sell
2/02,2881,康和-永和,0038003400350042,232,0,232,0.97,5,buy
2/02,2881,法銀巴黎,8900,1,559,-558,2.34,5,sell
2/02,2881,國泰-敦南,8888,300,71,229,0.96,6,buy
2/02,2881,美商高盛,1480,1318,1830,-512,2.15,6,sell
2/02,2881,富邦證券,9600,261,45,216,0.91,7,buy
2/02,2881,凱基-台北,9268,1560,2002,-442,1.86,7,sell
2/02,2881,陽信,8710,200,0,200,0.84,8,buy
2/02,2881,玉山證券,8840,72,507,-435,1.83,8,sell
2/02,2881,花旗環球,1590,774,590,184,0.77,9,buy
2/02,2881,富邦-新店,9661,59,453,-394,1.66,9,sell
2/02,2881,富邦-建國,9658,185,7,178,0.75,10,buy
2/02,2881,摩根大通,8440,2023,2345,-322,1.35,10,sell
2/02,2881,玉山-板橋,8846,196,40,156,0.66,11,buy
2/02,2881,群益金鼎-西松,9136,3,289,-286,1.2,11,sell
2/02,2881,元大-斗六,0039003800300043,129,1,128,0.54,12,buy
2/02,2881,兆豐-埔墘,003700300030004e,3,200,-197,0.83,12,sell
2/02,2881,永興,5600,113,0,113,0.47,13,buy
2/02,2881,凱基-站前,0039003200300046,41,236,-195,0.82,13,sell
2/02,2881,新光,8560,146,34,112,0.47,14,buy
2/02,2881,永豐金-復興,003900410039005a,9,158,-149,0.63,14,sell
2/02,2881,兆豐-城中,0037003000300057,172,60,112,0.47,15,buy
2/02,2881,富邦-宜蘭,9686,12,150,-138,0.58,15,sell
2/02,2882,美林,1440,3111,377,2734,13.41,1,buy
2/02,2882,花旗環球,1590,549,2116,-1567,7.69,1,sell
2/02,2882,新加坡商瑞銀,1650,1893,1313,580,2.85,2,buy
2/02,2882,台灣摩根士丹利,1470,996,2429,-1433,7.03,2,sell
2/02,2882,臺銀,1040,532,2,530,2.6,3,buy
2/02,2882,美商高盛,1480,1236,2485,-1249,6.13,3,sell
2/02,2882,香港上海匯豐,8960,535,21,514,2.52,4,buy
2/02,2882,元大證券,9800,1670,2793,-1123,5.51,4,sell
2/02,2882,富邦證券,9600,520,86,434,2.13,5,buy
2/02,2882,兆豐證券,7000,4,601,-597,2.93,5,sell
2/02,2882,元富,0039004200300030,266,0,266,1.3,6,buy
2/02,2882,凱基-站前,0039003200300046,20,441,-421,2.07,6,sell
2/02,2882,摩根大通,8440,4099,3915,184,0.9,7,buy
2/02,2882,法銀巴黎,8900,2,269,-267,1.31,7,sell
2/02,2882,元大-大同,0039003800390047,123,1,122,0.6,8,buy
2/02,2882,華南永昌-虎尾,9377,0,200,-200,0.98,8,sell
2/02,2882,元大-三重,0039003800380043,170,50,120,0.59,9,buy
2/02,2882,國泰證券,8880,12,202,-190,0.93,9,sell
2/02,2882,新光,8560,199,83,116,0.57,10,buy
2/02,2882,永豐金證券,0039004100300030,67,243,-176,0.86,10,sell
2/02,2882,港商野村,1560,241,134,107,0.52,11,buy
2/02,2882,凱基-台北,9268,487,658,-171,0.84,11,sell
2/02,2882,元大-敦南,0039003800390050,105,0,105,0.52,12,buy
2/02,2882,大昌,6460,9,106,-97,0.48,12,sell
2/02,2882,統一-平鎮,0035003800350067,103,0,103,0.51,13,buy
2/02,2882,凱基-嘉義,9252,1,75,-74,0.36,13,sell
2/02,2882,元富-信義,0039004200320048,85,2,83,0.41,14,buy
2/02,2882,康和-台北,0038003400350055,0,60,-60,0.29,14,sell
2/02,2882,永豐金-匯立,0039004100380031,83,1,82,0.4,15,buy
2/02,2882,群益金鼎-東門,0039003100380044,1,59,-58,0.28,15,sell
2/02,2303,摩根大通,8440,28394,4246,24148,6.49,1,buy
2/02,2303,凱基,9200,659,12586,-11927,3.21,1,sell
2/02,2303,新加坡商瑞銀,1650,31617,15064,16553,4.45,2,buy
2/02,2303,國泰證券,8880,381,10343,-9962,2.68,2,sell
2/02,2303,港商野村,1560,6937,552,6385,1.72,3,buy
2/02,2303,元大證券,9800,24381,33225,-8844,2.38,3,sell
2/02,2303,凱基-台北,9268,16318,10232,6086,1.64,4,buy
2/02,2303,富邦證券,9600,7232,14290,-7058,1.9,4,sell
2/02,2303,台灣摩根士丹利,1470,23702,21595,2107,0.57,5,buy
2/02,2303,玉山證券,8840,621,4764,-4143,1.11,5,sell
2/02,2303,兆豐-忠孝,0037003000300061,1534,226,1308,0.35,6,buy
2/02,2303,兆豐證券,7000,288,4126,-3838,1.03,6,sell
2/02,2303,港商麥格理,1360,1816,511,1305,0.35,7,buy
2/02,2303,群益金鼎,9100,912,4348,-3436,0.92,7,sell
2/02,2303,元大-大安,003900380033004e,1235,158,1077,0.29,8,buy
2/02,2303,永豐金證券,0039004100300030,1976,4843,-2867,0.77,8,sell
2/02,2303,聯邦商銀,8580,1085,43,1042,0.28,9,buy
2/02,2303,元大-大同,0039003800390047,1463,3597,-2134,0.57,9,sell
2/02,2303,香港上海匯豐,8960,979,221,758,0.2,10,buy
2/02,2303,花旗環球,1590,3895,5983,-2088,0.56,10,sell
2/02,2303,華南永昌-竹北,9339,1088,445,643,0.17,11,buy
2/02,2303,美商高盛,1480,21940,23894,-1954,0.53,11,sell
2/02,2303,華南永昌-新莊,9305,703,168,535,0.14,12,buy
2/02,2303,統一,5850,2572,4386,-1814,0.49,12,sell
2/02,2303,兆豐-新竹,0037003000300056,633,126,507,0.14,13,buy
2/02,2303,元富,0039004200300030,425,2087,-1662,0.45,13,sell
2/02,2303,國泰-板橋,003800380038004b,1312,837,475,0.13,14,buy
2/02,2303,國票-安和,003700370039005a,567,1933,-1366,0.37,14,sell
2/02,2303,元大-大里,0039003800310067,814,372,442,0.12,15,buy
2/02,2303,康和,8450,67,1416,-1349,0.36,15,sell
2/02,3711,新加坡商瑞銀,1650,4210,1192,3018,11.66,1,buy
2/02,3711,永豐金-匯立,0039004100380031,131,2857,-2726,10.53,1,sell
2/02,3711,美商高盛,1480,2175,680,1495,5.78,2,buy
2/02,3711,花旗環球,1590,146,2231,-2085,8.05,2,sell
2/02,3711,台灣摩根士丹利,1470,2492,1135,1357,5.24,3,buy
2/02,3711,摩根大通,8440,1305,2906,-1601,6.19,3,sell
2/02,3711,元大證券,9800,2004,887,1117,4.32,4,buy
2/02,3711,港商麥格理,1360,1,1458,-1457,5.63,4,sell
2/02,3711,華南永昌,9300,958,7,951,3.67,5,buy
2/02,3711,法銀巴黎,8900,175,1274,-1099,4.25,5,sell
2/02,3711,中國信託,6160,992,45,947,3.66,6,buy
2/02,3711,元富,0039004200300030,14,866,-852,3.29,6,sell
2/02,3711,香港上海匯豐,8960,705,18,687,2.65,7,buy
2/02,3711,統一,5850,71,883,-812,3.14,7,sell
2/02,3711,土銀,1030,390,0,390,1.51,8,buy
2/02,3711,永豐金證券,0039004100300030,97,749,-652,2.52,8,sell
2/02,3711,港商野村,1560,405,67,338,1.31,9,buy
2/02,3711,第一金,5380,0,631,-631,2.44,9,sell
2/02,3711,富邦證券,9600,1105,872,233,0.9,10,buy
2/02,3711,群益金鼎,9100,284,751,-467,1.8,10,sell
2/02,3711,康和,8450,200,1,199,0.77,11,buy
2/02,3711,大和國泰,8890,0,210,-210,0.81,11,sell
2/02,3711,凱基,9200,168,95,73,0.28,12,buy
2/02,3711,凱基-民權,0039003200310043,11,186,-175,0.68,12,sell
2/02,3711,新光,8560,119,50,69,0.27,13,buy
2/02,3711,美林,1440,1027,1146,-119,0.46,13,sell
2/02,3711,元大-雙和,9874,63,5,58,0.22,14,buy
2/02,3711,凱基-台北,9268,847,953,-106,0.41,14,sell
2/02,3711,臺銀,1040,58,3,55,0.21,15,buy
2/02,3711,元富-台中,0039004200320035,3,100,-97,0.37,15,sell
2/02,2603,香港上海匯豐,8960,831,2,829,7.09,1,buy
2/02,2603,台灣摩根士丹利,1470,78,3919,-3841,32.84,1,sell
2/02,2603,中國信託,6160,217,21,196,1.68,2,buy
2/02,2603,富邦證券,9600,15,645,-630,5.39,2,sell
2/02,2603,國泰-敦南,8888,212,64,148,1.27,3,buy
2/02,2603,新加坡商瑞銀,1650,207,754,-547,4.68,3,sell
2/02,2603,新光,8560,144,23,121,1.03,4,buy
2/02,2603,摩根大通,8440,391,900,-509,4.35,4,sell
2/02,2603,兆豐-大同,0037003000300053,121,1,120,1.03,5,buy
2/02,2603,美林,1440,109,578,-469,4.01,5,sell
2/02,2603,凱基,9200,150,35,115,0.98,6,buy
2/02,2603,美商高盛,1480,221,656,-435,3.72,6,sell
2/02,2603,台新證券,8150,175,71,104,0.89,7,buy
2/02,2603,凱基-台北,9268,603,705,-102,0.87,7,sell
2/02,2603,宏遠-桃園,1262,101,0,101,0.86,8,buy
2/02,2603,法銀巴黎,8900,0,92,-92,0.79,8,sell
2/02,2603,富邦-陽明,9604,108,9,99,0.85,9,buy
2/02,2603,港商麥格理,1360,0,84,-84,0.72,9,sell
2/02,2603,華南永昌,9300,110,13,97,0.83,10,buy
2/02,2603,元大證券,9800,610,680,-70,0.6,10,sell
2/02,2603,國泰-高雄,8881,74,6,68,0.58,11,buy
2/02,2603,國票證券,7790,11,50,-39,0.33,11,sell
2/02,2603,富邦-板橋,9655,67,3,64,0.55,12,buy
2/02,2603,港商野村,1560,0,32,-32,0.27,12,sell
2/02,2603,元大-台北,0039003800300068,66,1,65,0.56,13,buy
2/02,2603,凱基-站前,0039003200300046,34,61,-27,0.23,13,sell
2/02,2603,富邦-仁愛,9676,63,4,59,0.5,14,buy
2/02,2603,群益金鼎-竹南,0039003100380069,10,36,-26,0.22,14,sell
2/02,2603,統一-新竹,5857,58,2,56,0.48,15,buy
2/02,2603,統一,5850,10,28,-18,0.15,15,sell
2/02,2609,花旗環球,1590,812,113,699,5.79,1,buy
2/02,2609,摩根大通,8440,560,1918,-1358,11.25,1,sell
2/02,2609,元大-仁愛,003900380033006a,126,0,126,1.04,2,buy
2/02,2609,美林,1440,124,1171,-1047,8.67,2,sell
2/02,2609,新光,8560,120,31,89,0.74,3,buy
2/02,2609,凱基-台北,9268,292,1070,-778,6.44,3,sell
2/02,2609,富邦-新店,9661,108,24,84,0.7,4,buy
2/02,2609,台灣摩根士丹利,1470,342,717,-375,3.11,4,sell
2/02,2609,群益金鼎-竹南,0039003100380069,78,7,71,0.59,5,buy
2/02,2609,新加坡商瑞銀,1650,407,632,-225,1.86,5,sell
2/02,2609,國泰-松江,8883,78,7,71,0.59,6,buy
2/02,2609,美商高盛,1480,1103,1303,-200,1.66,6,sell
2/02,2609,香港上海匯豐,8960,68,4,64,0.53,7,buy
2/02,2609,凱基-新莊,0039003200310053,1,200,-199,1.65,7,sell
2/02,2609,元大-新莊,9898,78,15,63,0.52,8,buy
2/02,2609,玉山-大里,003800380034004a,7,156,-149,1.23,8,sell
2/02,2609,群益金鼎-南京,0039003100380045,61,0,61,0.51,9,buy
2/02,2609,永豐金-三重,003900410039004b,35,114,-79,0.65,9,sell
2/02,2609,玉山-台中,0038003800340042,58,6,52,0.43,10,buy
2/02,2609,元大證券,9800,280,355,-75,0.62,10,sell
2/02,2609,元大-東泰,9817,65,14,51,0.42,11,buy
2/02,2609,元大-鑫永和,9888,8,70,-62,0.51,11,sell
2/02,2609,兆豐-北高雄,0037003000300049,60,10,50,0.41,12,buy
2/02,2609,台新證券,8150,104,166,-62,0.51,12,sell
2/02,2609,富邦-竹東,9625,49,2,47,0.39,13,buy
2/02,2609,永豐金證券,0039004100300030,38,97,-59,0.49,13,sell
2/02,2609,國泰-敦南,8888,151,104,47,0.39,14,buy
2/02,2609,凱基-站前,0039003200300046,9,62,-53,0.44,14,sell
2/02,2609,國泰-台南,8884,51,7,44,0.36,15,buy
2/02,2609,凱基-中港,9202,7,51,-44,0.36,15,sell
2/02,2615,摩根大通,8440,2436,487,1949,21.89,1,buy
2/02,2615,台灣摩根士丹利,1470,192,1753,-1561,17.53,1,sell
2/02,2615,港商麥格理,1360,293,0,293,3.29,2,buy
2/02,2615,美商高盛,1480,392,1201,-809,9.09,2,sell
2/02,2615,元大-三重,0039003800380043,135,0,135,1.52,3,buy
2/02,2615,新加坡商瑞銀,1650,78,569,-491,5.51,3,sell
2/02,2615,兆豐-南門,0037003000300067,100,2,98,1.1,4,buy
2/02,2615,凱基-台北,9268,186,505,-319,3.58,4,sell
2/02,2615,永豐金-苓雅,0039004100390061,95,14,81,0.91,5,buy
2/02,2615,玉山-嘉義,8848,0,181,-181,2.03,5,sell
2/02,2615,花旗環球,1590,89,14,75,0.84,6,buy
2/02,2615,元大-員林中山,9835,6,106,-100,1.12,6,sell
2/02,2615,第一金-頭份,0035003300380049,73,0,73,0.82,7,buy
2/02,2615,群益金鼎,9100,6,102,-96,1.08,7,sell
2/02,2615,美林,1440,442,391,51,0.57,8,buy
2/02,2615,凱基-市府,0039003200300044,11,95,-84,0.94,8,sell
2/02,2615,凱基-林口,9257,50,0,50,0.56,9,buy
2/02,2615,元大-內湖,003900380039004e,6,89,-83,0.93,9,sell
2/02,2615,永豐金-市政,0039004100390057,49,3,46,0.52,10,buy
2/02,2615,永豐金-中正,0039004100390055,54,126,-72,0.81,10,sell
2/02,2615,元大-三民,0039003800390046,45,0,45,0.51,11,buy
2/02,2615,華南永昌-南京,9326,12,70,-58,0.65,11,sell
2/02,2615,宏遠-台南,0031003200360044,45,0,45,0.51,12,buy
2/02,2615,兆豐-北高雄,0037003000300049,0,58,-58,0.65,12,sell
2/02,2615,永豐金-南投,003900410039004d,43,3,40,0.45,13,buy
2/02,2615,永豐金-彰化,0039004100390073,2,53,-51,0.57,13,sell
2/02,2615,臺銀-高雄,0031003000340043,42,8,34,0.38,14,buy
2/02,2615,群益金鼎-海山,9108,2,52,-50,0.56,14,sell
2/02,2615,元富-林園,0039004200320037,33,0,33,0.37,15,buy
2/02,2615,法銀巴黎,8900,0,47,-47,0.53,15,sell
2/02,2618,香港上海匯豐,8960,1860,6,1854,7.18,1,buy
2/02,2618,新加坡商瑞銀,1650,881,3284,-2403,9.31,1,sell
2/02,2618,台新證券,8150,1413,259,1154,4.47,2,buy
2/02,2618,美商高盛,1480,713,1980,-1267,4.91,2,sell
2/02,2618,第一金-華江,0035003300380057,425,20,405,1.57,3,buy
2/02,2618,凱基-台北,9268,1034,1967,-933,3.61,3,sell
2/02,2618,玉山證券,8840,278,3,275,1.06,4,buy
2/02,2618,群益金鼎,9100,328,1257,-929,3.6,4,sell
2/02,2618,臺銀-臺中,0031003000340041,264,6,258,1.0,5,buy
2/02,2618,花旗環球,1590,316,1244,-928,3.59,5,sell
2/02,2618,元大-草屯,0039003800390045,288,51,237,0.92,6,buy
2/02,2618,摩根大通,8440,1539,2121,-582,2.25,6,sell
2/02,2618,美林,1440,2159,1982,177,0.69,7,buy
2/02,2618,凱基-站前,0039003200300046,39,554,-515,1.99,7,sell
2/02,2618,元大證券,9800,1109,952,157,0.61,8,buy
2/02,2618,兆豐-大同,0037003000300053,2,401,-399,1.55,8,sell
2/02,2618,合庫證券,1020,145,3,142,0.55,9,buy
2/02,2618,兆豐-埔墘,003700300030004e,0,250,-250,0.97,9,sell
2/02,2618,玉山-嘉義,8848,133,7,126,0.49,10,buy
