date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
5/04,2308,凱基,9200,358,111,247,1.96,4,buy
5/04,2308,國泰證券,8880,64,376,-312,2.48,4,sell
5/04,2308,法銀巴黎,8900,202,47,155,1.23,5,buy
5/04,2308,永豐金證券,0039004100300030,157,467,-310,2.46,5,sell
5/04,2308,新加坡商瑞銀,1650,680,583,97,0.77,6,buy
5/04,2308,群益金鼎-台北,0039003100380058,1,250,-249,1.98,6,sell
5/04,2308,台新,0039004200300030,133,51,82,0.65,7,buy
5/04,2308,富邦證券,9600,100,299,-199,1.58,7,sell
5/04,2308,美商高盛,1480,721,657,64,0.51,8,buy
5/04,2308,兆豐證券,7000,32,202,-170,1.35,8,sell
5/04,2308,統一,5850,197,135,62,0.49,9,buy
5/04,2308,華南永昌,9300,121,247,-126,1.0,9,sell
5/04,2308,新光,8560,252,191,61,0.48,10,buy
5/04,2308,永豐金-匯立,0039004100380031,100,215,-115,0.91,10,sell
5/04,2308,元大-板橋,0039003800390043,54,7,47,0.37,11,buy
5/04,2308,富邦-台北,9623,22,119,-97,0.77,11,sell
5/04,2308,國泰-敦南,8888,178,142,36,0.29,12,buy
5/04,2308,中國信託,6160,31,102,-71,0.56,12,sell
5/04,2308,港商野村,1560,131,99,32,0.25,13,buy
5/04,2308,港商麥格理,1360,10,73,-63,0.5,13,sell
5/04,2308,康和,8450,39,9,30,0.24,14,buy
5/04,2308,香港上海匯豐,8960,91,151,-60,0.48,14,sell
5/04,2308,宏遠證券,1260,69,42,27,0.21,15,buy
5/04,2308,土銀,1030,5,53,-48,0.38,15,sell
5/04,2382,新加坡商瑞銀,1650,2062,523,1539,8.74,1,buy
5/04,2382,法銀巴黎,8900,58,1571,-1513,8.59,1,sell
5/04,2382,摩根大通,8440,3312,1813,1499,8.51,2,buy
5/04,2382,美林,1440,394,1274,-880,5.0,2,sell
5/04,2382,台灣摩根士丹利,1470,1360,555,805,4.57,3,buy
5/04,2382,國泰證券,8880,7,550,-543,3.08,3,sell
5/04,2382,美商高盛,1480,1607,845,762,4.33,4,buy
5/04,2382,永豐金證券,0039004100300030,416,952,-536,3.04,4,sell
5/04,2382,元大-館前,003900380034004b,506,5,501,2.84,5,buy
5/04,2382,中國信託,6160,14,542,-528,3.0,5,sell
5/04,2382,花旗環球,1590,551,363,188,1.07,6,buy
5/04,2382,兆豐-板橋,0037003000300042,1,307,-306,1.74,6,sell
5/04,2382,富邦-彰化,0039003600350055,131,11,120,0.68,7,buy
5/04,2382,凱基-台北,9268,981,1275,-294,1.67,7,sell
5/04,2382,統一,5850,142,30,112,0.64,8,buy
5/04,2382,富邦-台北,9623,124,340,-216,1.23,8,sell
5/04,2382,華南永昌-高雄,9303,114,5,109,0.62,9,buy
5/04,2382,群益金鼎-古亭,0039003100380043,4,174,-170,0.97,9,sell
5/04,2382,元大-天母,0039003800310049,103,4,99,0.56,10,buy
5/04,2382,兆豐-南門,0037003000300067,4,163,-159,0.9,10,sell
5/04,2382,群益金鼎-中壢,0039003100380041,83,3,80,0.45,11,buy
5/04,2382,元大-復北,9872,2,159,-157,0.89,11,sell
5/04,2382,永豐金-匯立,0039004100380031,92,14,78,0.44,12,buy
5/04,2382,凱基-城中,9227,2,145,-143,0.81,12,sell
5/04,2382,彰銀-七賢,1232,72,0,72,0.41,13,buy
5/04,2382,合庫證券,1020,13,133,-120,0.68,13,sell
5/04,2382,富邦-永和,9654,76,7,69,0.39,14,buy
5/04,2382,福邦證券,6480,1,120,-119,0.68,14,sell
5/04,2382,(牛牛牛)亞-鑫豐,0036003000310064,82,14,68,0.39,15,buy
5/04,2382,第一金,5380,1,82,-81,0.46,15,sell
5/04,2891,台灣摩根士丹利,1470,7985,479,7506,19.39,1,buy
5/04,2891,群益金鼎,9100,20,5765,-5745,14.84,1,sell
5/04,2891,美商高盛,1480,5468,1509,3959,10.23,2,buy
5/04,2891,富邦證券,9600,126,3520,-3394,8.77,2,sell
5/04,2891,法銀巴黎,8900,3450,67,3383,8.74,3,buy
5/04,2891,元大-中和,0039003800390065,3,1114,-1111,2.87,3,sell
5/04,2891,美林,1440,4660,1509,3151,8.14,4,buy
5/04,2891,凱基-台北,9268,1658,2597,-939,2.43,4,sell
5/04,2891,花旗環球,1590,3236,1161,2075,5.36,5,buy
5/04,2891,元大證券,9800,2163,2951,-788,2.04,5,sell
5/04,2891,港商野村,1560,1070,85,985,2.54,6,buy
5/04,2891,永豐金-板新,003900410039004a,18,805,-787,2.03,6,sell
5/04,2891,元大-學甲,003900380033004b,360,0,360,0.93,7,buy
5/04,2891,新加坡商瑞銀,1650,1128,1752,-624,1.61,7,sell
5/04,2891,永豐金-匯立,0039004100380031,323,115,208,0.54,8,buy
5/04,2891,元大-天母,0039003800310049,0,601,-601,1.55,8,sell
5/04,2891,臺銀,1040,208,33,175,0.45,9,buy
5/04,2891,摩根大通,8440,2800,3388,-588,1.52,9,sell
5/04,2891,玉山證券,8840,142,19,123,0.32,10,buy
5/04,2891,永豐金證券,0039004100300030,353,846,-493,1.27,10,sell
5/04,2891,統一,5850,309,229,80,0.21,11,buy
5/04,2891,國泰-敦南,8888,90,423,-333,0.86,11,sell
5/04,2891,統一-高雄,5851,67,1,66,0.17,12,buy
5/04,2891,華南永昌,9300,10,324,-314,0.81,12,sell
5/04,2891,凱基,9200,290,230,60,0.15,13,buy
5/04,2891,凱基-高雄,9206,2,288,-286,0.74,13,sell
5/04,2891,元大-雙和,9874,53,11,42,0.11,14,buy
5/04,2891,新光,8560,28,254,-226,0.58,14,sell
5/04,2891,群益金鼎-東湖,003900310038004b,50,12,38,0.1,15,buy
5/04,2891,國票-敦北法人,0037003700390063,3,209,-206,0.53,15,sell
