date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/20,2317,新光,8560,972,295,677,0.76,3,buy
3/20,2317,國泰證券,8880,133,6476,-6343,7.12,3,sell
3/20,2317,元大-彰化,0039003800310047,781,121,660,0.74,4,buy
3/20,2317,美商高盛,1480,512,6060,-5548,6.23,4,sell
3/20,2317,凱基-彰化,0039003200300047,682,34,648,0.73,5,buy
3/20,2317,摩根大通,8440,239,3666,-3427,3.85,5,sell
3/20,2317,富邦-虎尾,9697,626,17,609,0.68,6,buy
3/20,2317,統一,5850,130,2642,-2512,2.82,6,sell
3/20,2317,元大-府城,0039003800300075,680,90,590,0.66,7,buy
3/20,2317,凱基-台北,9268,1159,3507,-2348,2.64,7,sell
3/20,2317,元大-南屯,9853,573,32,541,0.61,8,buy
3/20,2317,新加坡商瑞銀,1650,204,2511,-2307,2.59,8,sell
3/20,2317,國泰-台中,8882,752,227,525,0.59,9,buy
3/20,2317,永豐金-匯立,0039004100380031,55,2017,-1962,2.2,9,sell
3/20,2317,中國信託,6160,594,87,507,0.57,10,buy
3/20,2317,香港上海匯豐,8960,0,1843,-1843,2.07,10,sell
3/20,2317,玉山-高雄,8843,541,91,450,0.51,11,buy
3/20,2317,台新證券,8150,868,2213,-1345,1.51,11,sell
3/20,2317,統一-新竹,5857,442,18,424,0.48,12,buy
3/20,2317,花旗環球,1590,13,1214,-1201,1.35,12,sell
3/20,2317,國泰-板橋,003800380038004b,519,109,410,0.46,13,buy
3/20,2317,凱基-站前,0039003200300046,224,1374,-1150,1.29,13,sell
3/20,2317,第一金-路竹,0035003300380050,411,36,375,0.42,14,buy
3/20,2317,港商野村,1560,4,970,-966,1.08,14,sell
3/20,2317,富邦-陽明,9604,384,48,336,0.38,15,buy
3/20,2317,凱基,9200,17,807,-790,0.89,15,sell
3/20,2454,美商高盛,1480,1032,336,696,8.59,1,buy
3/20,2454,富邦證券,9600,25,425,-400,4.94,1,sell
3/20,2454,美林,1440,660,210,450,5.55,2,buy
3/20,2454,香港上海匯豐,8960,59,443,-384,4.74,2,sell
3/20,2454,凱基-台北,9268,514,242,272,3.36,3,buy
3/20,2454,港商麥格理,1360,38,311,-273,3.37,3,sell
3/20,2454,花旗環球,1590,529,289,240,2.96,4,buy
3/20,2454,港商野村,1560,30,289,-259,3.2,4,sell
3/20,2454,凱基-中山,9229,240,4,236,2.91,5,buy
3/20,2454,玉山證券,8840,5,178,-173,2.14,5,sell
3/20,2454,摩根大通,8440,1005,834,171,2.11,6,buy
3/20,2454,富邦-南員林,0039003600310052,1,101,-100,1.23,6,sell
3/20,2454,元大證券,9800,389,221,168,2.07,7,buy
3/20,2454,宏遠證券,1260,3,100,-97,1.2,7,sell
3/20,2454,台灣摩根士丹利,1470,628,483,145,1.79,8,buy
3/20,2454,元富,0039004200300030,1,90,-89,1.1,8,sell
3/20,2454,中國信託,6160,134,10,124,1.53,9,buy
3/20,2454,群益金鼎,9100,44,96,-52,0.64,9,sell
3/20,2454,凱基,9200,223,146,77,0.95,10,buy
3/20,2454,富邦-台北,9623,9,61,-52,0.64,10,sell
3/20,2454,統一-板橋,0035003800350050,50,2,48,0.59,11,buy
3/20,2454,第一金,5380,0,52,-52,0.64,11,sell
3/20,2454,合庫-高雄,1023,25,1,24,0.3,12,buy
3/20,2454,凱基-信義,9216,0,50,-50,0.62,12,sell
3/20,2454,群益金鼎-板橋,0039003100380042,16,0,16,0.2,13,buy
3/20,2454,法銀巴黎,8900,16,65,-49,0.6,13,sell
3/20,2454,臺銀-民權,1043,17,2,15,0.19,14,buy
3/20,2454,中國信託-忠孝,6162,0,49,-49,0.6,14,sell
3/20,2454,永豐金-敦南,0039004100380046,24,13,11,0.14,15,buy
3/20,2454,臺銀,1040,27,75,-48,0.59,15,sell
3/20,2308,美林,1440,3235,158,3077,36.92,1,buy
3/20,2308,摩根大通,8440,286,880,-594,7.13,1,sell
3/20,2308,兆豐證券,7000,300,31,269,3.23,2,buy
3/20,2308,美商高盛,1480,408,960,-552,6.62,2,sell
3/20,2308,港商麥格理,1360,129,60,69,0.83,3,buy
3/20,2308,新加坡商瑞銀,1650,349,779,-430,5.16,3,sell
3/20,2308,凱基-台北,9268,433,366,67,0.8,4,buy
3/20,2308,台灣摩根士丹利,1470,93,423,-330,3.96,4,sell
3/20,2308,永豐金證券,0039004100300030,176,115,61,0.73,5,buy
3/20,2308,大和國泰,8890,3,320,-317,3.8,5,sell
3/20,2308,香港上海匯豐,8960,32,2,30,0.36,6,buy
3/20,2308,富邦證券,9600,54,350,-296,3.55,6,sell
3/20,2308,兆豐-台中,7003,24,3,21,0.25,7,buy
3/20,2308,元大證券,9800,206,483,-277,3.32,7,sell
3/20,2308,永豐金-台南,0039004100390068,24,3,21,0.25,8,buy
3/20,2308,凱基,9200,0,220,-220,2.64,8,sell
3/20,2308,元大-南京,9862,22,6,16,0.19,9,buy
3/20,2308,台新證券,8150,19,145,-126,1.51,9,sell
3/20,2308,德信,6910,15,0,15,0.18,10,buy
3/20,2308,統一,5850,46,156,-110,1.32,10,sell
3/20,2308,元大-北屯,0039003800390064,13,0,13,0.16,11,buy
3/20,2308,國票-敦北法人,0037003700390063,0,89,-89,1.07,11,sell
3/20,2308,富邦-陽明,9604,16,4,12,0.14,12,buy
3/20,2308,元富-台南,0039004200320039,1,60,-59,0.71,12,sell
3/20,2308,元大-斗信,9884,11,1,10,0.12,13,buy
3/20,2308,港商野村,1560,0,58,-58,0.7,13,sell
3/20,2308,元大-中壢,9834,14,4,10,0.12,14,buy
3/20,2308,群益金鼎,9100,17,57,-40,0.48,14,sell
3/20,2308,凱基-中山,9229,12,2,10,0.12,15,buy
3/20,2308,新光-新竹,8563,3,43,-40,0.48,15,sell
3/20,2382,凱基-台北,9268,1054,260,794,5.96,1,buy
3/20,2382,康和,8450,0,1393,-1393,10.45,1,sell
3/20,2382,美商高盛,1480,1406,686,720,5.4,2,buy
3/20,2382,兆豐證券,7000,8,1032,-1024,7.68,2,sell
3/20,2382,花旗環球,1590,772,67,705,5.29,3,buy
3/20,2382,摩根大通,8440,262,1026,-764,5.73,3,sell
3/20,2382,港商麥格理,1360,439,0,439,3.29,4,buy
3/20,2382,富邦證券,9600,105,729,-624,4.68,4,sell
3/20,2382,台灣摩根士丹利,1470,1077,730,347,2.6,5,buy
3/20,2382,群益金鼎,9100,65,609,-544,4.08,5,sell
3/20,2382,永豐金證券,0039004100300030,341,28,313,2.35,6,buy
3/20,2382,新加坡商瑞銀,1650,945,1433,-488,3.66,6,sell
3/20,2382,統一,5850,227,10,217,1.63,7,buy
3/20,2382,美林,1440,628,985,-357,2.68,7,sell
3/20,2382,富邦-陽明,9604,226,13,213,1.6,8,buy
3/20,2382,港商野村,1560,85,402,-317,2.38,8,sell
3/20,2382,玉山證券,8840,214,4,210,1.58,9,buy
3/20,2382,法銀巴黎,8900,11,118,-107,0.8,9,sell
3/20,2382,國泰-高雄,8881,127,44,83,0.62,10,buy
3/20,2382,大展,5050,2,96,-94,0.71,10,sell
3/20,2382,統一-新竹,5857,81,1,80,0.6,11,buy
3/20,2382,宏遠-館前,0031003200360055,5,81,-76,0.57,11,sell
3/20,2382,凱基,9200,387,309,78,0.59,12,buy
3/20,2382,兆豐-忠孝,0037003000300061,2,71,-69,0.52,12,sell
3/20,2382,第一金,5380,78,14,64,0.48,13,buy
3/20,2382,華南永昌,9300,15,80,-65,0.49,13,sell
3/20,2382,新光,8560,79,19,60,0.45,14,buy
3/20,2382,合庫證券,1020,10,60,-50,0.38,14,sell
3/20,2382,元大-北屯,0039003800390064,62,6,56,0.42,15,buy
3/20,2382,元大證券,9800,310,355,-45,0.34,15,sell
3/20,2891,元大證券,9800,8259,921,7338,19.82,1,buy
3/20,2891,凱基,9200,88,4271,-4183,11.3,1,sell
3/20,2891,群益金鼎,9100,4626,113,4513,12.19,2,buy
3/20,2891,國泰證券,8880,27,3001,-2974,8.03,2,sell
3/20,2891,花旗環球,1590,3087,1632,1455,3.93,3,buy
3/20,2891,富邦證券,9600,220,2786,-2566,6.93,3,sell
3/20,2891,美林,1440,2036,1041,995,2.69,4,buy
3/20,2891,摩根大通,8440,1441,3248,-1807,4.88,4,sell
3/20,2891,台灣摩根士丹利,1470,4616,3710,906,2.45,5,buy
3/20,2891,法銀巴黎,8900,71,1031,-960,2.59,5,sell
3/20,2891,新加坡商瑞銀,1650,4664,4048,616,1.66,6,buy
3/20,2891,永豐金-匯立,0039004100380031,0,931,-931,2.51,6,sell
3/20,2891,凱基-台北,9268,2497,1978,519,1.4,7,buy
3/20,2891,港商野村,1560,113,795,-682,1.84,7,sell
3/20,2891,台新-高雄,0038003100350041,512,6,506,1.37,8,buy
3/20,2891,統一,5850,10,625,-615,1.66,8,sell
3/20,2891,香港上海匯豐,8960,219,0,219,0.59,9,buy
3/20,2891,美商高盛,1480,2390,2968,-578,1.56,9,sell
3/20,2891,中國信託,6160,143,22,121,0.33,10,buy
3/20,2891,華南永昌-敦南,9347,51,350,-299,0.81,10,sell
3/20,2891,永豐金證券,0039004100300030,150,49,101,0.27,11,buy
3/20,2891,港商麥格理,1360,50,193,-143,0.39,11,sell
3/20,2891,兆豐證券,7000,96,0,96,0.26,12,buy
3/20,2891,兆豐-北高雄,0037003000300049,0,102,-102,0.28,12,sell
3/20,2891,元大-台南,9896,42,5,37,0.1,13,buy
3/20,2891,元大-中壢,9834,18,104,-86,0.23,13,sell
3/20,2891,華南永昌,9300,32,2,30,0.08,14,buy
3/20,2891,第一金,5380,0,80,-80,0.22,14,sell
3/20,2891,華南永昌-台南,9306,21,1,20,0.05,15,buy
3/20,2891,玉山-新莊,8842,3,75,-72,0.19,15,sell
3/20,2881,群益金鼎,9100,6470,88,6382,18.17,1,buy
3/20,2881,凱基-台北,9268,1295,3508,-2213,6.3,1,sell
3/20,2881,富邦證券,9600,4760,2472,2288,6.51,2,buy
3/20,2881,新加坡商瑞銀,1650,2607,4745,-2138,6.09,2,sell
3/20,2881,美商高盛,1480,1435,723,712,2.03,3,buy
3/20,2881,台灣摩根士丹利,1470,1843,3559,-1716,4.89,3,sell
3/20,2881,富邦-虎尾,9697,422,4,418,1.19,4,buy
3/20,2881,港商野村,1560,200,1678,-1478,4.21,4,sell
3/20,2881,元大證券,9800,1754,1377,377,1.07,5,buy
3/20,2881,港商麥格理,1360,24,1437,-1413,4.02,5,sell
3/20,2881,富邦-建國,9658,311,29,282,0.8,6,buy
3/20,2881,摩根大通,8440,547,1776,-1229,3.5,6,sell
3/20,2881,元富,0039004200300030,573,298,275,0.78,7,buy
3/20,2881,凱基,9200,767,1821,-1054,3.0,7,sell
3/20,2881,永豐金證券,0039004100300030,257,37,220,0.63,8,buy
3/20,2881,國泰證券,8880,27,575,-548,1.56,8,sell
3/20,2881,玉山-新莊,8842,197,3,194,0.55,9,buy
3/20,2881,第一金,5380,3,526,-523,1.49,9,sell
3/20,2881,花旗環球,1590,823,644,179,0.51,10,buy
3/20,2881,永豐金-敦南,0039004100380046,22,396,-374,1.06,10,sell
3/20,2881,國票-敦北法人,0037003700390063,151,0,151,0.43,11,buy
3/20,2881,法銀巴黎,8900,33,385,-352,1.0,11,sell
3/20,2881,土銀,1030,134,17,117,0.33,12,buy
3/20,2881,華南永昌,9300,241,451,-210,0.6,12,sell
3/20,2881,國泰-敦南,8888,296,179,117,0.33,13,buy
3/20,2881,美林,1440,814,1002,-188,0.54,13,sell
3/20,2881,永豐金-新莊,0039004100390048,114,6,108,0.31,14,buy
3/20,2881,元大-雙和,9874,15,171,-156,0.44,14,sell
3/20,2881,元大-文心興安,9854,103,0,103,0.29,15,buy
3/20,2881,元大-中山北路,0039003800300061,3,113,-110,0.31,15,sell
3/20,2882,永豐金證券,0039004100300030,3836,78,3758,15.06,1,buy
3/20,2882,台灣摩根士丹利,1470,2072,4207,-2135,8.56,1,sell
3/20,2882,美林,1440,2021,227,1794,7.19,2,buy
3/20,2882,華南永昌,9300,52,1965,-1913,7.67,2,sell
3/20,2882,群益金鼎,9100,2160,524,1636,6.56,3,buy
3/20,2882,富邦證券,9600,53,1317,-1264,5.07,3,sell
3/20,2882,港商麥格理,1360,1459,0,1459,5.85,4,buy
3/20,2882,美商高盛,1480,1418,2395,-977,3.92,4,sell
3/20,2882,花旗環球,1590,1248,418,830,3.33,5,buy
3/20,2882,中國信託,6160,126,715,-589,2.36,5,sell
3/20,2882,元富,0039004200300030,629,20,609,2.44,6,buy
3/20,2882,國泰證券,8880,15,491,-476,1.91,6,sell
3/20,2882,摩根大通,8440,2198,1655,543,2.18,7,buy
3/20,2882,凱基,9200,689,1090,-401,1.61,7,sell
3/20,2882,新加坡商瑞銀,1650,1735,1416,319,1.28,8,buy
3/20,2882,法銀巴黎,8900,37,411,-374,1.5,8,sell
3/20,2882,元大證券,9800,1883,1727,156,0.63,9,buy
3/20,2882,凱基-台北,9268,669,1040,-371,1.49,9,sell
3/20,2882,土銀,1030,100,4,96,0.38,10,buy
3/20,2882,福邦證券,6480,0,301,-301,1.21,10,sell
3/20,2882,永豐金-新莊,0039004100390048,70,1,69,0.28,11,buy
3/20,2882,元大-內湖民權,9867,1,207,-206,0.83,11,sell
3/20,2882,群益金鼎-中港,9138,70,10,60,0.24,12,buy
3/20,2882,合庫證券,1020,2,176,-174,0.7,12,sell
3/20,2882,永豐金-匯立,0039004100380031,56,0,56,0.22,13,buy
3/20,2882,永豐金-敦南,0039004100380046,0,151,-151,0.61,13,sell
3/20,2882,永豐金-羅東,0039004100390041,53,0,53,0.21,14,buy
3/20,2882,凱基-竹北,9234,0,100,-100,0.4,14,sell
3/20,2882,元大-和平,9863,51,1,50,0.2,15,buy
3/20,2882,康和,8450,0,100,-100,0.4,15,sell
3/20,2303,美林,1440,9534,680,8854,10.9,1,buy
3/20,2303,摩根大通,8440,1798,18565,-16767,20.63,1,sell
3/20,2303,凱基-台北,9268,8591,2949,5642,6.94,2,buy
3/20,2303,國泰證券,8880,27,2954,-2927,3.6,2,sell
3/20,2303,新加坡商瑞銀,1650,8051,5261,2790,3.43,3,buy
3/20,2303,凱基,9200,176,2206,-2030,2.5,3,sell
3/20,2303,美商高盛,1480,5882,3679,2203,2.71,4,buy
3/20,2303,元富-基隆,0039004200320053,8,1945,-1937,2.38,4,sell
3/20,2303,永豐金-敦南,0039004100380046,1019,22,997,1.23,5,buy
3/20,2303,富邦證券,9600,66,1391,-1325,1.63,5,sell
3/20,2303,統一,5850,959,126,833,1.03,6,buy
3/20,2303,台灣摩根士丹利,1470,9124,10196,-1072,1.32,6,sell
3/20,2303,花旗環球,1590,2875,2106,769,0.95,7,buy
3/20,2303,元富,0039004200300030,45,894,-849,1.04,7,sell
3/20,2303,元大證券,9800,5904,5202,702,0.86,8,buy
3/20,2303,群益金鼎,9100,122,949,-827,1.02,8,sell
3/20,2303,第一金,5380,701,6,695,0.86,9,buy
3/20,2303,大昌-新店,6464,35,630,-595,0.73,9,sell
3/20,2303,土銀-和平,1038,601,0,601,0.74,10,buy
3/20,2303,合庫-台中,1021,34,541,-507,0.62,10,sell
3/20,2303,國票-中港,003700370039006d,563,2,561,0.69,11,buy
3/20,2303,法銀巴黎,8900,82,509,-427,0.53,11,sell
3/20,2303,元大-花蓮,9856,378,39,339,0.42,12,buy
3/20,2303,元大-蘆洲,9857,93,485,-392,0.48,12,sell
3/20,2303,華南永昌-竹北,9339,228,3,225,0.28,13,buy
3/20,2303,港商野村,1560,247,566,-319,0.39,13,sell
3/20,2303,港商麥格理,1360,225,0,225,0.28,14,buy
3/20,2303,大和國泰,8890,0,229,-229,0.28,14,sell
3/20,2303,聯邦商銀,8580,228,5,223,0.27,15,buy
3/20,2303,富邦-台北,9623,111,326,-215,0.26,15,sell
3/20,3711,香港上海匯豐,8960,1503,3,1500,6.77,1,buy
3/20,3711,美林,1440,1365,2328,-963,4.35,1,sell
3/20,3711,富邦證券,9600,1721,852,869,3.92,2,buy
3/20,3711,群益金鼎,9100,14,879,-865,3.9,2,sell
3/20,3711,新加坡商瑞銀,1650,5000,4193,807,3.64,3,buy
3/20,3711,港商麥格理,1360,21,809,-788,3.56,3,sell
3/20,3711,摩根大通,8440,1578,1140,438,1.98,4,buy
3/20,3711,美商高盛,1480,969,1741,-772,3.48,4,sell
3/20,3711,國泰證券,8880,542,105,437,1.97,5,buy
3/20,3711,凱基,9200,169,932,-763,3.44,5,sell
3/20,3711,花旗環球,1590,892,673,219,0.99,6,buy
3/20,3711,凱基-台北,9268,744,1401,-657,2.96,6,sell
3/20,3711,兆豐證券,7000,169,1,168,0.76,7,buy
3/20,3711,台灣摩根士丹利,1470,1380,1849,-469,2.12,7,sell
3/20,3711,元富,0039004200300030,183,15,168,0.76,8,buy
3/20,3711,港商野村,1560,95,514,-419,1.89,8,sell
3/20,3711,台新證券,8150,180,17,163,0.74,9,buy
3/20,3711,法銀巴黎,8900,60,223,-163,0.74,9,sell
3/20,3711,華南永昌,9300,188,26,162,0.73,10,buy
3/20,3711,元大-仁愛,003900380033006a,2,97,-95,0.43,10,sell
3/20,3711,中國信託,6160,171,11,160,0.72,11,buy
3/20,3711,元大證券,9800,777,831,-54,0.24,11,sell
3/20,3711,國票-敦北法人,0037003700390063,150,0,150,0.68,12,buy
3/20,3711,元大-萬華,0039003800310071,2,46,-44,0.2,12,sell
3/20,3711,凱基-三重,9205,153,8,145,0.65,13,buy
3/20,3711,華南永昌-基隆,9322,2,30,-28,0.13,13,sell
3/20,3711,群益金鼎-新莊,0039003100380047,123,4,119,0.54,14,buy
3/20,3711,元大-內湖民權,9867,0,26,-26,0.12,14,sell
3/20,3711,永豐金-匯立,0039004100380031,726,636,90,0.41,15,buy
3/20,3711,群益金鼎-永和,003900310038004a,57,82,-25,0.11,15,sell
3/20,2603,台灣摩根士丹利,1470,2036,312,1724,12.32,1,buy
3/20,2603,華南永昌,9300,15,411,-396,2.83,1,sell
3/20,2603,國泰證券,8880,1661,57,1604,11.46,2,buy
3/20,2603,美商高盛,1480,190,535,-345,2.46,2,sell
3/20,2603,摩根大通,8440,1728,362,1366,9.76,3,buy
3/20,2603,新加坡商瑞銀,1650,216,510,-294,2.1,3,sell
3/20,2603,凱基-台北,9268,901,404,497,3.55,4,buy
3/20,2603,康和,8450,0,201,-201,1.44,4,sell
3/20,2603,美林,1440,650,230,420,3.0,5,buy
3/20,2603,富邦-三重,9677,22,177,-155,1.11,5,sell
3/20,2603,花旗環球,1590,269,73,196,1.4,6,buy
3/20,2603,國泰-敦南,8888,178,323,-145,1.04,6,sell
3/20,2603,元大證券,9800,746,554,192,1.37,7,buy
3/20,2603,台新-高雄,0038003100350041,41,173,-132,0.94,7,sell
3/20,2603,永豐金-匯立,0039004100380031,502,350,152,1.09,8,buy
3/20,2603,福邦-新竹,6489,0,100,-100,0.71,8,sell
3/20,2603,富邦-豐原,003900360033004c,100,3,97,0.69,9,buy
3/20,2603,國泰-板橋,003800380038004b,51,147,-96,0.69,9,sell
3/20,2603,永豐金證券,0039004100300030,168,96,72,0.51,10,buy
3/20,2603,臺銀-金山,0031003000340044,10,92,-82,0.59,10,sell
3/20,2603,元富-新莊,0039004200320038,55,2,53,0.38,11,buy
3/20,2603,台新-左楠,8157,4,83,-79,0.56,11,sell
3/20,2603,京城,8490,53,2,51,0.36,12,buy
3/20,2603,富邦-木柵,003900360031004d,3,69,-66,0.47,12,sell
3/20,2603,元大-仁愛,003900380033006a,56,6,50,0.36,13,buy
3/20,2603,富邦-南屯,9666,12,78,-66,0.47,13,sell
3/20,2603,永豐金-板盛,0039004100390059,46,2,44,0.31,14,buy
3/20,2603,元大-竹南,0039003800330056,6,67,-61,0.44,14,sell
3/20,2603,台中銀,6110,52,9,43,0.31,15,buy
3/20,2603,合庫-高雄,1023,2,62,-60,0.43,15,sell
3/20,2609,永豐金-匯立,0039004100380031,25494,0,25494,49.87,1,buy
3/20,2609,台灣摩根士丹利,1470,530,9902,-9372,18.33,1,sell
3/20,2609,富邦證券,9600,1569,735,834,1.63,2,buy
3/20,2609,新加坡商瑞銀,1650,1325,8329,-7004,13.7,2,sell
3/20,2609,凱基-台北,9268,1609,993,616,1.2,3,buy
3/20,2609,美商高盛,1480,244,4327,-4083,7.99,3,sell
3/20,2609,港商野村,1560,473,129,344,0.67,4,buy
3/20,2609,美林,1440,2283,5787,-3504,6.85,4,sell
3/20,2609,元大-仁愛,003900380033006a,250,1,249,0.49,5,buy
3/20,2609,花旗環球,1590,402,3087,-2685,5.25,5,sell
3/20,2609,國票-北高雄,003700370039004a,322,144,178,0.35,6,buy
3/20,2609,摩根大通,8440,214,2234,-2020,3.95,6,sell
3/20,2609,新光-台中,8561,363,217,146,0.29,7,buy
3/20,2609,港商麥格理,1360,5,494,-489,0.96,7,sell
3/20,2609,群益金鼎-高盛,9105,121,0,121,0.24,8,buy
3/20,2609,新光,8560,352,806,-454,0.89,8,sell
3/20,2609,元大-路竹,0039003800310043,110,2,108,0.21,9,buy
3/20,2609,國票-敦北法人,0037003700390063,3,350,-347,0.68,9,sell
3/20,2609,國泰-敦南,8888,597,494,103,0.2,10,buy
3/20,2609,元大-大里,0039003800310067,34,280,-246,0.48,10,sell
3/20,2609,大昌,6460,111,8,103,0.2,11,buy
3/20,2609,統一,5850,57,252,-195,0.38,11,sell
3/20,2609,富邦-南京,0039003600310043,139,38,101,0.2,12,buy
3/20,2609,富邦-三重,9677,70,254,-184,0.36,12,sell
3/20,2609,群益金鼎-西松,9136,89,8,81,0.16,13,buy
3/20,2609,永豐金證券,0039004100300030,82,239,-157,0.31,13,sell
3/20,2609,元大-福營,0039003800310046,91,11,80,0.16,14,buy
3/20,2609,華南永昌-虎尾,9377,3,155,-152,0.3,14,sell
3/20,2609,元大-南投,0039003800310044,88,9,79,0.15,15,buy
3/20,2609,凱基-城中,9227,4,155,-151,0.3,15,sell
3/20,2615,台灣摩根士丹利,1470,20245,436,19809,48.61,1,buy
3/20,2615,元大證券,9800,274,26890,-26616,65.32,1,sell
3/20,2615,美商高盛,1480,7400,231,7169,17.59,2,buy
3/20,2615,永豐金證券,0039004100300030,24,6614,-6590,16.17,2,sell
3/20,2615,凱基-台北,9268,1997,272,1725,4.23,3,buy
3/20,2615,元大-桃興,9894,19,159,-140,0.34,3,sell
3/20,2615,摩根大通,8440,1690,352,1338,3.28,4,buy
3/20,2615,元富-吉利,0039004200320057,0,133,-133,0.33,4,sell
3/20,2615,新加坡商瑞銀,1650,1314,22,1292,3.17,5,buy
3/20,2615,第一金-頭份,0035003300380049,4,111,-107,0.26,5,sell
3/20,2615,富邦證券,9600,1267,21,1246,3.06,6,buy
3/20,2615,富邦-二林,0039003600320042,1,90,-89,0.22,6,sell
3/20,2615,美林,1440,1021,445,576,1.41,7,buy
3/20,2615,國泰-敦南,8888,68,134,-66,0.16,7,sell
3/20,2615,港商野村,1560,583,32,551,1.35,8,buy
3/20,2615,中國信託,6160,18,80,-62,0.15,8,sell
3/20,2615,元富,0039004200300030,395,2,393,0.96,9,buy
3/20,2615,華南永昌-虎尾,9377,0,55,-55,0.13,9,sell
3/20,2615,港商麥格理,1360,293,0,293,0.72,10,buy
3/20,2615,富邦-基隆,9614,0,52,-52,0.13,10,sell
3/20,2615,花旗環球,1590,283,10,273,0.67,11,buy
3/20,2615,第一金-台南,5384,2,50,-48,0.12,11,sell
3/20,2615,群益金鼎,9100,247,44,203,0.5,12,buy
3/20,2615,國票-九鼎,0037003700390050,5,51,-46,0.11,12,sell
3/20,2615,中國信託-三重,6161,172,0,172,0.42,13,buy
3/20,2615,合庫-桃園,0031003000320045,3,44,-41,0.1,13,sell
3/20,2615,群益金鼎-高盛,9105,117,0,117,0.29,14,buy
3/20,2615,元大-發財,0039003800310045,1,41,-40,0.1,14,sell
3/20,2615,法銀巴黎,8900,136,40,96,0.24,15,buy
3/20,2615,元大-內湖,003900380039004e,1,39,-38,0.09,15,sell
3/20,2618,永豐金證券,0039004100300030,3833,264,3569,10.12,1,buy
3/20,2618,台新證券,8150,52,11761,-11709,33.21,1,sell
3/20,2618,新加坡商瑞銀,1650,3801,1084,2717,7.71,2,buy
3/20,2618,港商野村,1560,0,607,-607,1.72,2,sell
3/20,2618,美林,1440,3421,1303,2118,6.01,3,buy
3/20,2618,花旗環球,1590,1050,1426,-376,1.07,3,sell
3/20,2618,摩根大通,8440,3123,1531,1592,4.51,4,buy
3/20,2618,凱基,9200,0,311,-311,0.88,4,sell
3/20,2618,港商麥格理,1360,1282,0,1282,3.64,5,buy
3/20,2618,富邦-敦南,9663,1,303,-302,0.86,5,sell
3/20,2618,台灣摩根士丹利,1470,3338,2132,1206,3.42,6,buy
3/20,2618,元大證券,9800,1654,1918,-264,0.75,6,sell
3/20,2618,美商高盛,1480,5004,4384,620,1.76,7,buy
3/20,2618,台新-高雄,0038003100350041,24,238,-214,0.61,7,sell
3/20,2618,中國信託,6160,590,30,560,1.59,8,buy
3/20,2618,永豐金-鳳山,0039004100360031,10,218,-208,0.59,8,sell
3/20,2618,富邦-建國,9658,186,3,183,0.52,9,buy
3/20,2618,元大-松山,0039003800310070,0,202,-202,0.57,9,sell
3/20,2618,元大-苑裡,0039003800390061,160,0,160,0.45,10,buy
3/20,2618,玉山-景美,8849,19,206,-187,0.53,10,sell
3/20,2618,(牛牛牛)亞-網路,6012,151,0,151,0.43,11,buy
3/20,2618,華南永昌-豐原,9366,2,165,-163,0.46,11,sell
