date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/05,2454,凱基,9200,401,2031,-1630,10.03,1,sell
2/05,2454,新加坡商瑞銀,1650,1352,669,683,4.2,2,buy
2/05,2454,美林,1440,564,1502,-938,5.77,2,sell
2/05,2454,港商麥格理,1360,836,232,604,3.72,3,buy
2/05,2454,凱基-台北,9268,778,1093,-315,1.94,3,sell
2/05,2454,台灣摩根士丹利,1470,955,399,556,3.42,4,buy
2/05,2454,台新證券,8150,271,581,-310,1.91,4,sell
2/05,2454,元大證券,9800,1511,1114,397,2.44,5,buy
2/05,2454,美商高盛,1480,916,1082,-166,1.02,5,sell
2/05,2454,中國信託,6160,367,59,308,1.9,6,buy
2/05,2454,凱基-市府,0039003200300044,0,146,-146,0.9,6,sell
2/05,2454,摩根大通,8440,521,240,281,1.73,7,buy
2/05,2454,元大-頭份,0039003800330055,0,102,-102,0.63,7,sell
2/05,2454,統一,5850,286,38,248,1.53,8,buy
2/05,2454,玉山證券,8840,12,103,-91,0.56,8,sell
2/05,2454,香港上海匯豐,8960,248,13,235,1.45,9,buy
2/05,2454,華南永昌-台中,9302,3,83,-80,0.49,9,sell
2/05,2454,永豐金證券,0039004100300030,468,246,222,1.37,10,buy
2/05,2454,兆豐-新竹,0037003000300056,33,105,-72,0.44,10,sell
2/05,2454,元富,0039004200300030,225,38,187,1.15,11,buy
2/05,2454,元大-土城,9897,3,67,-64,0.39,11,sell
2/05,2454,花旗環球,1590,488,325,163,1.0,12,buy
2/05,2454,永豐金-內湖,0039004100390067,3,65,-62,0.38,12,sell
2/05,2454,大和國泰,8890,154,0,154,0.95,13,buy
2/05,2454,永豐金-匯立,0039004100380031,69,123,-54,0.33,13,sell
2/05,2454,兆豐證券,7000,145,12,133,0.82,14,buy
2/05,2454,富邦-桃園,9665,8,58,-50,0.31,14,sell
2/05,2454,國票-敦北法人,0037003700390063,81,4,77,0.47,15,buy
2/05,2454,彰銀,1230,14,62,-48,0.3,15,sell
2/05,2308,新加坡商瑞銀,1650,893,147,746,10.18,1,buy
2/05,2308,凱基,9200,86,738,-652,8.9,1,sell
2/05,2308,港商麥格理,1360,358,13,345,4.71,2,buy
2/05,2308,台新證券,8150,11,582,-571,7.79,2,sell
2/05,2308,永豐金-豐原,0039004100390051,235,3,232,3.17,3,buy
2/05,2308,凱基-台北,9268,329,603,-274,3.74,3,sell
2/05,2308,摩根大通,8440,851,623,228,3.11,4,buy
2/05,2308,台灣摩根士丹利,1470,240,431,-191,2.61,4,sell
2/05,2308,美商高盛,1480,725,554,171,2.33,5,buy
2/05,2308,國泰證券,8880,26,194,-168,2.29,5,sell
2/05,2308,康和,8450,128,2,126,1.72,6,buy
2/05,2308,中國信託,6160,36,179,-143,1.95,6,sell
2/05,2308,美林,1440,465,345,120,1.64,7,buy
2/05,2308,凱基-文心,9297,0,94,-94,1.28,7,sell
2/05,2308,群益金鼎,9100,103,7,96,1.31,8,buy
2/05,2308,第一金,5380,1,80,-79,1.08,8,sell
2/05,2308,國票-敦北法人,0037003700390063,61,1,60,0.82,9,buy
2/05,2308,永豐金證券,0039004100300030,68,134,-66,0.9,9,sell
2/05,2308,花旗環球,1590,95,38,57,0.78,10,buy
2/05,2308,玉山證券,8840,8,58,-50,0.68,10,sell
2/05,2308,永豐金-匯立,0039004100380031,67,12,55,0.75,11,buy
2/05,2308,元大證券,9800,323,367,-44,0.6,11,sell
2/05,2308,玉山-高雄,8843,53,3,50,0.68,12,buy
2/05,2308,元大-和平,9863,1,35,-34,0.46,12,sell
2/05,2308,港商野村,1560,45,0,45,0.61,13,buy
2/05,2308,富邦證券,9600,266,297,-31,0.42,13,sell
2/05,2308,法銀巴黎,8900,33,3,30,0.41,14,buy
2/05,2308,國泰-台南,8884,3,33,-30,0.41,14,sell
2/05,2308,華南永昌-高雄,9303,26,1,25,0.34,15,buy
2/05,2308,兆豐-板橋,0037003000300042,0,22,-22,0.3,15,sell
2/05,2382,花旗環球,1590,1481,279,1202,10.38,1,buy
2/05,2382,凱基-台北,9268,315,2103,-1788,15.44,1,sell
2/05,2382,摩根大通,8440,546,152,394,3.4,2,buy
2/05,2382,美商高盛,1480,685,2025,-1340,11.57,2,sell
2/05,2382,新加坡商瑞銀,1650,729,437,292,2.52,3,buy
2/05,2382,元大證券,9800,416,786,-370,3.19,3,sell
2/05,2382,永豐金-匯立,0039004100380031,224,0,224,1.93,4,buy
2/05,2382,台灣摩根士丹利,1470,727,1052,-325,2.81,4,sell
2/05,2382,元大-和平,9863,174,0,174,1.5,5,buy
2/05,2382,法銀巴黎,8900,0,205,-205,1.77,5,sell
2/05,2382,中國信託-忠孝,6162,157,3,154,1.33,6,buy
2/05,2382,群益金鼎,9100,20,210,-190,1.64,6,sell
2/05,2382,中國信託,6160,122,13,109,0.94,7,buy
2/05,2382,台新證券,8150,66,250,-184,1.59,7,sell
2/05,2382,亞東-台南,2185,109,15,94,0.81,8,buy
2/05,2382,港商野村,1560,26,156,-130,1.12,8,sell
2/05,2382,元大-忠孝,9871,84,5,79,0.68,9,buy
2/05,2382,富邦證券,9600,35,135,-100,0.86,9,sell
2/05,2382,凱基,9200,84,18,66,0.57,10,buy
2/05,2382,港商麥格理,1360,96,194,-98,0.85,10,sell
2/05,2382,國泰-高雄,8881,115,57,58,0.5,11,buy
2/05,2382,美林,1440,152,234,-82,0.71,11,sell
2/05,2382,中國信託-高雄,003600310036004b,55,5,50,0.43,12,buy
2/05,2382,國票-敦北法人,0037003700390063,12,74,-62,0.54,12,sell
2/05,2382,富邦-台北,9623,143,95,48,0.41,13,buy
2/05,2382,第一金,5380,1,40,-39,0.34,13,sell
2/05,2382,富邦-板橋,9655,55,12,43,0.37,14,buy
2/05,2382,統一-三多,0035003800350051,2,34,-32,0.28,14,sell
2/05,2382,新光,8560,111,69,42,0.36,15,buy
2/05,2382,永豐金-敦北,0039004100380039,9,37,-28,0.24,15,sell
2/05,2891,台灣摩根士丹利,1470,6739,4268,2471,9.3,1,buy
2/05,2891,法銀巴黎,8900,20,1450,-1430,5.38,1,sell
2/05,2891,港商麥格理,1360,2209,272,1937,7.29,2,buy
2/05,2891,華南永昌,9300,823,1817,-994,3.74,2,sell
2/05,2891,摩根大通,8440,2482,963,1519,5.71,3,buy
2/05,2891,玉山證券,8840,5,889,-884,3.33,3,sell
2/05,2891,新加坡商瑞銀,1650,3120,2319,801,3.01,4,buy
2/05,2891,元大證券,9800,838,1624,-786,2.96,4,sell
2/05,2891,港商野村,1560,1143,468,675,2.54,5,buy
2/05,2891,群益金鼎,9100,12,581,-569,2.14,5,sell
2/05,2891,富邦證券,9600,1237,633,604,2.27,6,buy
2/05,2891,凱基-台北,9268,1071,1534,-463,1.74,6,sell
2/05,2891,香港上海匯豐,8960,310,51,259,0.97,7,buy
2/05,2891,第一金,5380,5,422,-417,1.57,7,sell
2/05,2891,元大-南投,0039003800310044,241,9,232,0.87,8,buy
2/05,2891,中國信託-新竹,6165,1,212,-211,0.79,8,sell
2/05,2891,國泰證券,8880,354,152,202,0.76,9,buy
2/05,2891,臺銀,1040,4,211,-207,0.78,9,sell
2/05,2891,美商高盛,1480,2038,1842,196,0.74,10,buy
2/05,2891,花旗環球,1590,163,346,-183,0.69,10,sell
2/05,2891,永豐金-匯立,0039004100380031,190,0,190,0.71,11,buy
2/05,2891,國泰-敦南,8888,25,172,-147,0.55,11,sell
2/05,2891,凱基,9200,168,45,123,0.46,12,buy
2/05,2891,統一-中壢,5853,1,85,-84,0.32,12,sell
2/05,2891,凱基-彰化,0039003200300047,70,1,69,0.26,13,buy
2/05,2891,國泰-桃園,8885,2,85,-83,0.31,13,sell
2/05,2891,元大-東港,0039003800390066,35,4,31,0.12,14,buy
2/05,2891,富邦-台北,9623,5,86,-81,0.3,14,sell
2/05,2891,元大-蘆洲,9857,35,6,29,0.11,15,buy
2/05,2891,富邦-新店,9661,2,82,-80,0.3,15,sell
2/05,2881,美商高盛,1480,3179,1262,1917,10.75,1,buy
2/05,2881,港商麥格理,1360,83,2228,-2145,12.03,1,sell
2/05,2881,新加坡商瑞銀,1650,2750,966,1784,10.01,2,buy
2/05,2881,兆豐證券,7000,3,1120,-1117,6.27,2,sell
2/05,2881,凱基,9200,985,21,964,5.41,3,buy
2/05,2881,國票-敦北法人,0037003700390063,1,648,-647,3.63,3,sell
2/05,2881,美林,1440,1169,458,711,3.99,4,buy
2/05,2881,第一金,5380,11,567,-556,3.12,4,sell
2/05,2881,港商野村,1560,691,0,691,3.88,5,buy
2/05,2881,凱基-台北,9268,503,998,-495,2.78,5,sell
2/05,2881,康和,8450,350,0,350,1.96,6,buy
2/05,2881,臺銀,1040,4,374,-370,2.08,6,sell
2/05,2881,永豐金-匯立,0039004100380031,113,0,113,0.63,7,buy
2/05,2881,富邦證券,9600,68,344,-276,1.55,7,sell
2/05,2881,富邦-陽明,9604,150,39,111,0.62,8,buy
2/05,2881,宏遠證券,1260,2,240,-238,1.34,8,sell
2/05,2881,元大-松江,9801,108,1,107,0.6,9,buy
2/05,2881,花旗環球,1590,501,673,-172,0.96,9,sell
2/05,2881,元大證券,9800,310,238,72,0.4,10,buy
2/05,2881,摩根大通,8440,856,1028,-172,0.96,10,sell
2/05,2881,康和-永和,0038003400350042,104,39,65,0.36,11,buy
2/05,2881,永興,5600,0,110,-110,0.62,11,sell
2/05,2881,永豐金-板盛,0039004100390059,51,0,51,0.29,12,buy
2/05,2881,元大-彰化,0039003800310047,1,110,-109,0.61,12,sell
2/05,2881,新光,8560,140,93,47,0.26,13,buy
2/05,2881,統一,5850,3,106,-103,0.58,13,sell
2/05,2881,華南永昌-台南,9306,88,41,47,0.26,14,buy
2/05,2881,元大-和平,9863,0,102,-102,0.57,14,sell
2/05,2881,元大-林森,0039003800330042,41,1,40,0.22,15,buy
2/05,2881,元大-斗六,0039003800300043,105,206,-101,0.57,15,sell
2/05,2882,美林,1440,2059,493,1566,13.88,1,buy
2/05,2882,元大-館前,003900380034004b,0,2043,-2043,18.11,1,sell
2/05,2882,港商野村,1560,976,6,970,8.6,2,buy
2/05,2882,群益金鼎,9100,9,904,-895,7.93,2,sell
2/05,2882,台灣摩根士丹利,1470,947,286,661,5.86,3,buy
2/05,2882,法銀巴黎,8900,0,520,-520,4.61,3,sell
2/05,2882,凱基-台北,9268,795,181,614,5.44,4,buy
2/05,2882,新加坡商瑞銀,1650,702,1027,-325,2.88,4,sell
2/05,2882,凱基,9200,452,14,438,3.88,5,buy
2/05,2882,美商高盛,1480,812,1132,-320,2.84,5,sell
2/05,2882,臺銀,1040,401,1,400,3.55,6,buy
2/05,2882,花旗環球,1590,254,564,-310,2.75,6,sell
2/05,2882,元大證券,9800,582,411,171,1.52,7,buy
2/05,2882,摩根大通,8440,756,976,-220,1.95,7,sell
2/05,2882,永豐金-匯立,0039004100380031,166,0,166,1.47,8,buy
2/05,2882,富邦證券,9600,57,257,-200,1.77,8,sell
2/05,2882,中國信託,6160,118,15,103,0.91,9,buy
2/05,2882,玉山-台南,8847,4,203,-199,1.76,9,sell
2/05,2882,永豐金證券,0039004100300030,130,56,74,0.66,10,buy
2/05,2882,群益金鼎-大甲,0039003100380067,0,150,-150,1.33,10,sell
2/05,2882,永豐金-古亭,0039004100390064,59,2,57,0.51,11,buy
2/05,2882,元富-城東,0039004200320072,1,101,-100,0.89,11,sell
2/05,2882,國泰證券,8880,259,202,57,0.51,12,buy
2/05,2882,第一金,5380,5,80,-75,0.66,12,sell
2/05,2882,群益金鼎-板橋,0039003100380042,47,0,47,0.42,13,buy
2/05,2882,玉山-大里,003800380034004a,0,65,-65,0.58,13,sell
2/05,2882,康和-永和,0038003400350042,45,0,45,0.4,14,buy
2/05,2882,第一金-忠孝,0035003300380044,0,48,-48,0.43,14,sell
2/05,2882,港商麥格理,1360,231,186,45,0.4,15,buy
2/05,2882,台新-高雄,0038003100350041,2,35,-33,0.29,15,sell
2/05,2303,美商高盛,1480,12719,4330,8389,9.05,1,buy
2/05,2303,港商野村,1560,3127,7535,-4408,4.76,1,sell
2/05,2303,元大證券,9800,12764,6332,6432,6.94,2,buy
2/05,2303,摩根大通,8440,1272,5471,-4199,4.53,2,sell
2/05,2303,永豐金-匯立,0039004100380031,2010,48,1962,2.12,3,buy
2/05,2303,國泰證券,8880,41,4170,-4129,4.46,3,sell
2/05,2303,統一,5850,2092,297,1795,1.94,4,buy
2/05,2303,台灣摩根士丹利,1470,779,3233,-2454,2.65,4,sell
2/05,2303,港商麥格理,1360,1028,52,976,1.05,5,buy
2/05,2303,凱基-台北,9268,5414,7729,-2315,2.5,5,sell
2/05,2303,國票-敦北法人,0037003700390063,908,14,894,0.96,6,buy
2/05,2303,富邦證券,9600,433,1883,-1450,1.56,6,sell
2/05,2303,美林,1440,1632,1224,408,0.44,7,buy
2/05,2303,群益金鼎,9100,449,1247,-798,0.86,7,sell
2/05,2303,元大-向上,9824,875,508,367,0.4,8,buy
2/05,2303,法銀巴黎,8900,0,734,-734,0.79,8,sell
2/05,2303,群益金鼎-新莊,0039003100380047,390,80,310,0.33,9,buy
2/05,2303,土銀,1030,50,559,-509,0.55,9,sell
2/05,2303,大昌-新店,6464,375,81,294,0.32,10,buy
2/05,2303,元大-敦化,9833,14,518,-504,0.54,10,sell
2/05,2303,華南永昌-中正,9359,502,211,291,0.31,11,buy
2/05,2303,國泰-板橋,003800380038004b,178,501,-323,0.35,11,sell
2/05,2303,凱基,9200,380,106,274,0.3,12,buy
2/05,2303,富邦-新竹,9647,184,448,-264,0.28,12,sell
2/05,2303,香港上海匯豐,8960,324,54,270,0.29,13,buy
2/05,2303,玉山證券,8840,134,397,-263,0.28,13,sell
2/05,2303,中國信託,6160,506,263,243,0.26,14,buy
2/05,2303,宏遠證券,1260,120,358,-238,0.26,14,sell
2/05,2303,富邦-頭份,0039003600320050,251,18,233,0.25,15,buy
2/05,2303,元富-城東,0039004200320072,145,359,-214,0.23,15,sell
2/05,3711,港商野村,1560,2313,265,2048,5.15,1,buy
2/05,3711,台灣摩根士丹利,1470,1560,8583,-7023,17.67,1,sell
2/05,3711,美商高盛,1480,2780,1285,1495,3.76,2,buy
2/05,3711,凱基-台北,9268,1311,4010,-2699,6.79,2,sell
2/05,3711,摩根大通,8440,3092,1877,1215,3.06,3,buy
2/05,3711,中國信託,6160,650,3096,-2446,6.16,3,sell
2/05,3711,香港上海匯豐,8960,892,11,881,2.22,4,buy
2/05,3711,永豐金-匯立,0039004100380031,70,1960,-1890,4.76,4,sell
2/05,3711,美林,1440,1259,577,682,1.72,5,buy
2/05,3711,法銀巴黎,8900,24,1105,-1081,2.72,5,sell
2/05,3711,永豐金證券,0039004100300030,582,173,409,1.03,6,buy
2/05,3711,富邦證券,9600,109,875,-766,1.93,6,sell
2/05,3711,新加坡商瑞銀,1650,3331,2995,336,0.85,7,buy
2/05,3711,花旗環球,1590,409,1150,-741,1.86,7,sell
2/05,3711,國泰-敦南,8888,463,128,335,0.84,8,buy
2/05,3711,大和國泰,8890,22,576,-554,1.39,8,sell
2/05,3711,富邦-仁愛,9676,248,9,239,0.6,9,buy
2/05,3711,港商麥格理,1360,448,874,-426,1.07,9,sell
2/05,3711,土銀,1030,190,4,186,0.47,10,buy
2/05,3711,元大證券,9800,3451,3827,-376,0.95,10,sell
2/05,3711,凱基,9200,399,237,162,0.41,11,buy
2/05,3711,第一金,5380,7,287,-280,0.7,11,sell
2/05,3711,元富-城中,0039004200320045,164,5,159,0.4,12,buy
2/05,3711,合庫證券,1020,42,195,-153,0.39,12,sell
2/05,3711,群益金鼎,9100,285,131,154,0.39,13,buy
2/05,3711,彰銀-台中,1233,24,152,-128,0.32,13,sell
2/05,3711,元大-左營,0039003800390044,144,7,137,0.34,14,buy
2/05,3711,華南永昌-大甲,9315,4,117,-113,0.28,14,sell
2/05,3711,元大-四維,9831,130,5,125,0.31,15,buy
2/05,3711,元大-和平,9863,10,120,-110,0.28,15,sell
2/05,2603,新加坡商瑞銀,1650,614,60,554,11.92,1,buy
2/05,2603,群益金鼎,9100,1,481,-480,10.33,1,sell
2/05,2603,港商野村,1560,492,11,481,10.35,2,buy
2/05,2603,臺銀-臺南,1042,5,403,-398,8.57,2,sell
2/05,2603,凱基-台北,9268,415,109,306,6.59,3,buy
2/05,2603,花旗環球,1590,380,512,-132,2.84,3,sell
2/05,2603,美林,1440,227,37,190,4.09,4,buy
2/05,2603,中國信託,6160,6,117,-111,2.39,4,sell
2/05,2603,摩根大通,8440,294,114,180,3.87,5,buy
2/05,2603,富邦-彰化,0039003600350055,0,88,-88,1.89,5,sell
2/05,2603,美商高盛,1480,552,385,167,3.59,6,buy
2/05,2603,法銀巴黎,8900,4,65,-61,1.31,6,sell
2/05,2603,港商麥格理,1360,91,0,91,1.96,7,buy
2/05,2603,元大-善化,0039003800310079,0,61,-61,1.31,7,sell
2/05,2603,元大證券,9800,131,92,39,0.84,8,buy
2/05,2603,台灣企銀-台南,1112,0,50,-50,1.08,8,sell
2/05,2603,第一金-路竹,0035003300380050,26,0,26,0.56,9,buy
2/05,2603,玉山證券,8840,2,47,-45,0.97,9,sell
2/05,2603,康和-嘉義,8459,21,0,21,0.45,10,buy
2/05,2603,凱基-彰化,0039003200300047,0,34,-34,0.73,10,sell
2/05,2603,第一金-嘉義,003500330038004d,20,0,20,0.43,11,buy
2/05,2603,統一-三重,003500380035004a,7,41,-34,0.73,11,sell
2/05,2603,永豐金-天母,0039004100390047,20,0,20,0.43,12,buy
2/05,2603,彰銀-台中,1233,0,32,-32,0.69,12,sell
2/05,2603,第一金-頭份,0035003300380049,18,0,18,0.39,13,buy
2/05,2603,統一,5850,4,36,-32,0.69,13,sell
2/05,2603,凱基-基隆,0039003200300048,20,2,18,0.39,14,buy
2/05,2603,永豐金-板新,003900410039004a,1,28,-27,0.58,14,sell
2/05,2603,臺銀-臺中,0031003000340041,16,3,13,0.28,15,buy
2/05,2603,國泰-敦南,8888,24,50,-26,0.56,15,sell
2/05,2609,港商野村,1560,1049,39,1010,14.34,1,buy
2/05,2609,永豐金-匯立,0039004100380031,1,540,-539,7.65,1,sell
2/05,2609,新加坡商瑞銀,1650,750,158,592,8.4,2,buy
2/05,2609,凱基-土城,003900320031004a,9,309,-300,4.26,2,sell
2/05,2609,美商高盛,1480,1135,647,488,6.93,3,buy
2/05,2609,凱基-新莊,0039003200310053,0,140,-140,1.99,3,sell
2/05,2609,美林,1440,671,371,300,4.26,4,buy
2/05,2609,法銀巴黎,8900,0,133,-133,1.89,4,sell
2/05,2609,花旗環球,1590,259,93,166,2.36,5,buy
2/05,2609,(牛牛牛)亞證券,6010,0,100,-100,1.42,5,sell
2/05,2609,群益金鼎,9100,77,3,74,1.05,6,buy
2/05,2609,元大-永和,9891,0,97,-97,1.38,6,sell
2/05,2609,摩根大通,8440,319,252,67,0.95,7,buy
2/05,2609,合庫-自強,0031003000320043,2,91,-89,1.26,7,sell
2/05,2609,元富-同大,0039004200320050,60,0,60,0.85,8,buy
2/05,2609,台灣摩根士丹利,1470,58,123,-65,0.92,8,sell
2/05,2609,元富-信義,0039004200320048,49,3,46,0.65,9,buy
2/05,2609,兆豐-南京,0037003000300050,0,64,-64,0.91,9,sell
2/05,2609,亞東,2180,40,1,39,0.55,10,buy
2/05,2609,富邦-八德,0039003600330041,7,63,-56,0.79,10,sell
2/05,2609,富邦-桃園,9665,45,12,33,0.47,11,buy
2/05,2609,統一-三重,003500380035004a,0,53,-53,0.75,11,sell
2/05,2609,新光-高雄,8562,36,9,27,0.38,12,buy
2/05,2609,元大證券,9800,105,153,-48,0.68,12,sell
2/05,2609,元大-府城,0039003800300075,27,0,27,0.38,13,buy
2/05,2609,凱基-台北,9268,302,348,-46,0.65,13,sell
2/05,2609,新光,8560,80,53,27,0.38,14,buy
2/05,2609,第一金-豐原,003500330038004e,0,44,-44,0.62,14,sell
2/05,2609,大昌-安康,6462,27,2,25,0.35,15,buy
2/05,2609,永豐金證券,0039004100300030,10,46,-36,0.51,15,sell
2/05,2615,永豐金-匯立,0039004100380031,411,0,411,12.43,1,buy
2/05,2615,安泰,8380,0,128,-128,3.87,1,sell
2/05,2615,美商高盛,1480,380,228,152,4.6,2,buy
2/05,2615,玉山-大里,003800380034004a,2,89,-87,2.63,2,sell
2/05,2615,港商野村,1560,160,26,134,4.05,3,buy
2/05,2615,法銀巴黎,8900,50,119,-69,2.09,3,sell
2/05,2615,國票-敦北法人,0037003700390063,105,0,105,3.18,4,buy
2/05,2615,元大-大同,0039003800390047,0,52,-52,1.57,4,sell
2/05,2615,中國信託,6160,109,4,105,3.18,5,buy
2/05,2615,新光,8560,18,55,-37,1.12,5,sell
2/05,2615,美林,1440,181,134,47,1.42,6,buy
2/05,2615,元大-文心興安,9854,1,34,-33,1.0,6,sell
2/05,2615,摩根大通,8440,93,53,40,1.21,7,buy
2/05,2615,富邦-竹北,9624,0,32,-32,0.97,7,sell
2/05,2615,永豐金-中正,0039004100390055,41,2,39,1.18,8,buy
2/05,2615,永豐金證券,0039004100300030,7,38,-31,0.94,8,sell
2/05,2615,元大-大統,003900380031007a,32,0,32,0.97,9,buy
2/05,2615,元大-館前,003900380034004b,0,24,-24,0.73,9,sell
2/05,2615,元大-楊梅,0039003800370041,30,1,29,0.88,10,buy
2/05,2615,宏遠-光隆,0031003200360069,1,24,-23,0.7,10,sell
2/05,2615,第一金-中山,5389,25,0,25,0.76,11,buy
2/05,2615,臺銀-臺南,1042,0,20,-20,0.6,11,sell
2/05,2615,凱基-台北,9268,197,175,22,0.67,12,buy
2/05,2615,凱基-站前,0039003200300046,0,20,-20,0.6,12,sell
2/05,2615,凱基-內埔,9225,20,1,19,0.57,13,buy
2/05,2615,元大-新莊,9898,1,21,-20,0.6,13,sell
2/05,2615,富邦-台中,003900360035004b,17,0,17,0.51,14,buy
2/05,2615,國泰-台中,8882,11,30,-19,0.57,14,sell
2/05,2615,群益金鼎,9100,19,3,16,0.48,15,buy
2/05,2615,玉山-高雄,8843,6,25,-19,0.57,15,sell
2/05,2618,美商高盛,1480,4442,133,4309,16.57,1,buy
2/05,2618,摩根大通,8440,1643,5102,-3459,13.3,1,sell
2/05,2618,台灣摩根士丹利,1470,3793,32,3761,14.46,2,buy
2/05,2618,富邦證券,9600,113,1118,-1005,3.87,2,sell
2/05,2618,新加坡商瑞銀,1650,3029,359,2670,10.27,3,buy
2/05,2618,亞東,2180,13,1007,-994,3.82,3,sell
2/05,2618,港商野村,1560,1910,61,1849,7.11,4,buy
2/05,2618,元大證券,9800,467,1312,-845,3.25,4,sell
2/05,2618,美林,1440,1905,95,1810,6.96,5,buy
2/05,2618,彰銀-台中,1233,5,634,-629,2.42,5,sell
2/05,2618,群益金鼎-中港,9138,511,0,511,1.97,6,buy
2/05,2618,第一金-嘉義,003500330038004d,2,367,-365,1.4,6,sell
2/05,2618,凱基-站前,0039003200300046,303,57,246,0.95,7,buy
2/05,2618,元富-城東,0039004200320072,1,290,-289,1.11,7,sell
2/05,2618,富邦-七賢,003900360031004b,207,14,193,0.74,8,buy
2/05,2618,國泰-敦南,8888,102,357,-255,0.98,8,sell
2/05,2618,永豐金-彰化,0039004100390073,117,13,104,0.4,9,buy
2/05,2618,法銀巴黎,8900,7,200,-193,0.74,9,sell
2/05,2618,元大-景美,0039003800340048,103,2,101,0.39,10,buy
2/05,2618,富邦-板橋,9655,31,188,-157,0.6,10,sell
2/05,2618,群益金鼎-板橋,0039003100380042,100,11,89,0.34,11,buy
