date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/27,2317,台灣摩根士丹利,1470,866,4500,-3634,9.27,1,sell
1/27,2317,摩根大通,8440,3233,704,2529,6.45,2,buy
1/27,2317,凱基-站前,0039003200300046,52,2531,-2479,6.32,2,sell
1/27,2317,美林,1440,4359,2486,1873,4.78,3,buy
1/27,2317,台新證券,8150,426,1490,-1064,2.71,3,sell
1/27,2317,港商麥格理,1360,1067,27,1040,2.65,4,buy
1/27,2317,港商野村,1560,566,1045,-479,1.22,4,sell
1/27,2317,元大-成功,003900380039004c,165,29,136,0.35,5,buy
1/27,2317,花旗環球,1590,951,1407,-456,1.16,5,sell
1/27,2317,台新-三民,8156,148,30,118,0.3,6,buy
1/27,2317,宏遠證券,1260,5,326,-321,0.82,6,sell
1/27,2317,合庫-台南,1022,132,15,117,0.3,7,buy
1/27,2317,元富,5920,68,386,-318,0.81,7,sell
1/27,2317,元富-嘉義,0035003900320049,120,15,105,0.27,8,buy
1/27,2317,凱基-台北,9268,1331,1620,-289,0.74,8,sell
1/27,2317,國泰-台南,8884,134,33,101,0.26,9,buy
1/27,2317,元大證券,9800,1820,2106,-286,0.73,9,sell
1/27,2317,聯邦-大業,8586,96,5,91,0.23,10,buy
1/27,2317,永豐金證券,0039004100300030,264,500,-236,0.6,10,sell
1/27,2317,第一金-員林,5381,92,19,73,0.19,11,buy
1/27,2317,新加坡商瑞銀,1650,864,1088,-224,0.57,11,sell
1/27,2317,元大-南投,0039003800310044,78,8,70,0.18,12,buy
1/27,2317,富邦證券,9600,94,314,-220,0.56,12,sell
1/27,2317,京城-嘉義,8492,88,24,64,0.16,13,buy
1/27,2317,第一金,5380,4,215,-211,0.54,13,sell
1/27,2317,凱基,9200,113,50,63,0.16,14,buy
1/27,2317,華南永昌,9300,66,246,-180,0.46,14,sell
1/27,2317,群益金鼎-館前,0039003100330059,74,11,63,0.16,15,buy
1/27,2317,國泰-台中,8882,105,216,-111,0.28,15,sell
1/27,2454,美林,1440,2160,1017,1143,4.62,1,buy
1/27,2454,凱基-台北,9268,1041,2096,-1055,4.27,1,sell
1/27,2454,群益金鼎-大安,0039003100380065,600,0,600,2.43,2,buy
1/27,2454,法銀巴黎,8900,14,309,-295,1.19,2,sell
1/27,2454,港商野村,1560,813,259,554,2.24,3,buy
1/27,2454,臺銀,1040,14,260,-246,0.99,3,sell
1/27,2454,富邦證券,9600,1150,610,540,2.18,4,buy
1/27,2454,元大-士林,003900380031006a,13,227,-214,0.87,4,sell
1/27,2454,元大證券,9800,1576,1160,416,1.68,5,buy
1/27,2454,國泰證券,8880,492,694,-202,0.82,5,sell
1/27,2454,新加坡商瑞銀,1650,2589,2190,399,1.61,6,buy
1/27,2454,兆豐-桃鶯,0037003000300055,1,202,-201,0.81,6,sell
1/27,2454,美商高盛,1480,2314,2020,294,1.19,7,buy
1/27,2454,元大-土城永寧,9875,8,207,-199,0.8,7,sell
1/27,2454,永豐金-匯立,0039004100380031,363,74,289,1.17,8,buy
1/27,2454,中國信託,6160,40,233,-193,0.78,8,sell
1/27,2454,華南永昌,9300,310,65,245,0.99,9,buy
1/27,2454,凱基-信義,9216,17,210,-193,0.78,9,sell
1/27,2454,摩根大通,8440,1502,1349,153,0.62,10,buy
1/27,2454,宏遠證券,1260,94,280,-186,0.75,10,sell
1/27,2454,國票-敦北法人,0037003700390063,199,61,138,0.56,11,buy
1/27,2454,台灣企銀,1110,2,156,-154,0.62,11,sell
1/27,2454,港商麥格理,1360,387,256,131,0.53,12,buy
1/27,2454,花旗環球,1590,187,325,-138,0.56,12,sell
1/27,2454,永豐金證券,0039004100300030,290,160,130,0.53,13,buy
1/27,2454,凱基-城中,9227,5,129,-124,0.5,13,sell
1/27,2454,香港上海匯豐,8960,178,56,122,0.49,14,buy
1/27,2454,玉山證券,8840,40,149,-109,0.44,14,sell
1/27,2454,元富,5920,195,91,104,0.42,15,buy
1/27,2454,統一,5850,331,424,-93,0.38,15,sell
1/27,2308,凱基,9200,627,31,596,4.69,1,buy
1/27,2308,美林,1440,653,1524,-871,6.86,1,sell
1/27,2308,凱基-台北,9268,1020,658,362,2.85,2,buy
1/27,2308,台灣摩根士丹利,1470,169,953,-784,6.17,2,sell
1/27,2308,國泰證券,8880,351,28,323,2.54,3,buy
1/27,2308,新加坡商瑞銀,1650,684,1194,-510,4.01,3,sell
1/27,2308,花旗環球,1590,151,15,136,1.07,4,buy
1/27,2308,美商高盛,1480,1098,1542,-444,3.49,4,sell
1/27,2308,港商麥格理,1360,140,7,133,1.05,5,buy
1/27,2308,摩根大通,8440,418,812,-394,3.1,5,sell
1/27,2308,中國信託,6160,178,51,127,1.0,6,buy
1/27,2308,元大證券,9800,582,908,-326,2.57,6,sell
1/27,2308,國泰-敦南,8888,201,82,119,0.94,7,buy
1/27,2308,元富,5920,49,359,-310,2.44,7,sell
1/27,2308,香港上海匯豐,8960,119,6,113,0.89,8,buy
1/27,2308,港商野村,1560,51,248,-197,1.55,8,sell
1/27,2308,華南永昌-高雄,9303,112,3,109,0.86,9,buy
1/27,2308,永豐金-匯立,0039004100380031,31,219,-188,1.48,9,sell
1/27,2308,兆豐-桃鶯,0037003000300055,55,3,52,0.41,10,buy
1/27,2308,群益金鼎,9100,39,183,-144,1.13,10,sell
1/27,2308,新光,8560,98,55,43,0.34,11,buy
1/27,2308,富邦-仁愛,9676,41,165,-124,0.98,11,sell
1/27,2308,元大-花蓮,9856,47,6,41,0.32,12,buy
1/27,2308,統一,5850,62,184,-122,0.96,12,sell
1/27,2308,台灣企銀-埔墘,0031003100310047,31,0,31,0.24,13,buy
1/27,2308,宏遠證券,1260,22,115,-93,0.73,13,sell
1/27,2308,元大-館前,003900380034004b,38,8,30,0.24,14,buy
1/27,2308,永豐金證券,0039004100300030,85,163,-78,0.61,14,sell
1/27,2308,永豐金-敦南,0039004100380046,37,10,27,0.21,15,buy
1/27,2308,台新證券,8150,93,161,-68,0.54,15,sell
1/27,2382,新加坡商瑞銀,1650,3795,423,3372,17.87,1,buy
1/27,2382,元大-敦南,0039003800390050,5,531,-526,2.79,1,sell
1/27,2382,永豐金-匯立,0039004100380031,1945,249,1696,8.99,2,buy
1/27,2382,元大-館前,003900380034004b,1,505,-504,2.67,2,sell
1/27,2382,摩根大通,8440,1852,178,1674,8.87,3,buy
1/27,2382,元大證券,9800,670,1174,-504,2.67,3,sell
1/27,2382,凱基-台北,9268,1933,804,1129,5.98,4,buy
1/27,2382,富邦證券,9600,8,455,-447,2.37,4,sell
1/27,2382,法銀巴黎,8900,1064,74,990,5.25,5,buy
1/27,2382,華南永昌,9300,2,408,-406,2.15,5,sell
1/27,2382,美商高盛,1480,2047,1252,795,4.21,6,buy
1/27,2382,國泰-敦南,8888,66,383,-317,1.68,6,sell
1/27,2382,台灣摩根士丹利,1470,715,270,445,2.36,7,buy
1/27,2382,港商野村,1560,29,280,-251,1.33,7,sell
1/27,2382,港商麥格理,1360,423,20,403,2.14,8,buy
1/27,2382,新光,8560,42,281,-239,1.27,8,sell
1/27,2382,永豐金證券,0039004100300030,486,139,347,1.84,9,buy
1/27,2382,臺銀,1040,11,232,-221,1.17,9,sell
1/27,2382,永豐金-北高雄,0039004100390072,335,4,331,1.75,10,buy
1/27,2382,元大-復北,9872,6,227,-221,1.17,10,sell
1/27,2382,凱基-中山,9229,154,14,140,0.74,11,buy
1/27,2382,第一金,5380,0,203,-203,1.08,11,sell
1/27,2382,花旗環球,1590,463,337,126,0.67,12,buy
1/27,2382,群益金鼎,9100,31,234,-203,1.08,12,sell
1/27,2382,台新-左楠,8157,133,15,118,0.63,13,buy
1/27,2382,康和,8450,10,210,-200,1.06,13,sell
1/27,2382,美林,1440,107,34,73,0.39,14,buy
1/27,2382,統一,5850,4,120,-116,0.61,14,sell
1/27,2382,兆豐-台南,7006,71,5,66,0.35,15,buy
1/27,2382,國泰-台中,8882,15,129,-114,0.6,15,sell
1/27,2891,美商高盛,1480,5420,268,5152,19.25,1,buy
1/27,2891,富邦證券,9600,205,2355,-2150,8.03,1,sell
1/27,2891,美林,1440,2438,97,2341,8.75,2,buy
1/27,2891,華南永昌-中正,9359,11,2100,-2089,7.81,2,sell
1/27,2891,永豐金證券,0039004100300030,1920,317,1603,5.99,3,buy
1/27,2891,港商野村,1560,31,2005,-1974,7.38,3,sell
1/27,2891,港商麥格理,1360,1018,0,1018,3.8,4,buy
1/27,2891,台新證券,8150,68,1068,-1000,3.74,4,sell
1/27,2891,群益金鼎,9100,1515,549,966,3.61,5,buy
1/27,2891,玉山證券,8840,25,836,-811,3.03,5,sell
1/27,2891,台灣摩根士丹利,1470,1366,419,947,3.54,6,buy
1/27,2891,新加坡商瑞銀,1650,3472,4135,-663,2.48,6,sell
1/27,2891,凱基-台北,9268,1353,536,817,3.05,7,buy
1/27,2891,華南永昌,9300,16,538,-522,1.95,7,sell
1/27,2891,花旗環球,1590,1281,660,621,2.32,8,buy
1/27,2891,摩根大通,8440,1543,1881,-338,1.26,8,sell
1/27,2891,元富,5920,551,6,545,2.04,9,buy
1/27,2891,元大證券,9800,2344,2667,-323,1.21,9,sell
1/27,2891,臺銀,1040,97,23,74,0.28,10,buy
1/27,2891,國票-敦北法人,0037003700390063,6,254,-248,0.93,10,sell
1/27,2891,國泰證券,8880,70,1,69,0.26,11,buy
1/27,2891,永豐金-新竹,0039004100390037,100,308,-208,0.78,11,sell
1/27,2891,香港上海匯豐,8960,60,0,60,0.22,12,buy
1/27,2891,中國信託,6160,32,239,-207,0.77,12,sell
1/27,2891,永豐金-敦南,0039004100380046,65,12,53,0.2,13,buy
1/27,2891,亞東,2180,6,201,-195,0.73,13,sell
1/27,2891,宏遠-桃園,1262,26,0,26,0.1,14,buy
1/27,2891,兆豐證券,7000,6,200,-194,0.72,14,sell
1/27,2891,永全證券,6450,37,14,23,0.09,15,buy
1/27,2891,永豐金-大園,0039004100390038,0,174,-174,0.65,15,sell
1/27,2881,港商麥格理,1360,1231,0,1231,8.67,1,buy
1/27,2881,永豐金證券,0039004100300030,436,1750,-1314,9.26,1,sell
1/27,2881,美林,1440,1092,41,1051,7.4,2,buy
1/27,2881,元大證券,9800,113,1200,-1087,7.66,2,sell
1/27,2881,摩根大通,8440,856,112,744,5.24,3,buy
1/27,2881,中國信託,6160,6,837,-831,5.85,3,sell
1/27,2881,新加坡商瑞銀,1650,684,147,537,3.78,4,buy
1/27,2881,凱基-台北,9268,938,1672,-734,5.17,4,sell
1/27,2881,花旗環球,1590,788,276,512,3.61,5,buy
1/27,2881,元富,5920,26,501,-475,3.35,5,sell
1/27,2881,富邦-宜蘭,9686,204,3,201,1.42,6,buy
1/27,2881,國泰證券,8880,30,493,-463,3.26,6,sell
1/27,2881,港商野村,1560,193,0,193,1.36,7,buy
1/27,2881,台灣摩根士丹利,1470,586,882,-296,2.08,7,sell
1/27,2881,永豐金-萬盛,0039004100390032,116,0,116,0.82,8,buy
1/27,2881,群益金鼎,9100,248,528,-280,1.97,8,sell
1/27,2881,富邦-建國,9658,112,11,101,0.71,9,buy
1/27,2881,凱基,9200,4,176,-172,1.21,9,sell
1/27,2881,第一金,5380,100,0,100,0.7,10,buy
1/27,2881,國泰-高雄,8881,7,108,-101,0.71,10,sell
1/27,2881,康和-永和,0038003400350042,100,0,100,0.7,11,buy
1/27,2881,第一金-台南,5384,66,155,-89,0.63,11,sell
1/27,2881,康和-新竹,8456,100,0,100,0.7,12,buy
1/27,2881,元大-南屯,9853,0,78,-78,0.55,12,sell
1/27,2881,凱基-台中,9204,90,0,90,0.63,13,buy
1/27,2881,富邦證券,9600,95,168,-73,0.51,13,sell
1/27,2881,永豐金-匯立,0039004100380031,74,0,74,0.52,14,buy
1/27,2881,群益金鼎-中壢,0039003100380041,10,80,-70,0.49,14,sell
1/27,2881,新光-台中,8561,67,6,61,0.43,15,buy
1/27,2881,美商高盛,1480,2399,2456,-57,0.4,15,sell
1/27,2882,美商高盛,1480,4061,621,3440,18.4,1,buy
1/27,2882,元富,5920,0,2349,-2349,12.56,1,sell
1/27,2882,花旗環球,1590,3179,190,2989,15.99,2,buy
1/27,2882,第一金,5380,0,1000,-1000,5.35,2,sell
1/27,2882,法銀巴黎,8900,1412,30,1382,7.39,3,buy
1/27,2882,新加坡商瑞銀,1650,830,1443,-613,3.28,3,sell
1/27,2882,台灣摩根士丹利,1470,1741,398,1343,7.18,4,buy
1/27,2882,凱基-台北,9268,1289,1534,-245,1.31,4,sell
1/27,2882,港商麥格理,1360,903,0,903,4.83,5,buy
1/27,2882,元大-中山北路,0039003800300061,0,240,-240,1.28,5,sell
1/27,2882,美林,1440,651,65,586,3.13,6,buy
1/27,2882,富邦-南京,0039003600310043,0,226,-226,1.21,6,sell
1/27,2882,香港上海匯豐,8960,150,0,150,0.8,7,buy
1/27,2882,永豐金證券,0039004100300030,33,233,-200,1.07,7,sell
1/27,2882,元大證券,9800,1774,1672,102,0.55,8,buy
1/27,2882,富邦證券,9600,27,209,-182,0.97,8,sell
1/27,2882,永豐金-匯立,0039004100380031,69,0,69,0.37,9,buy
1/27,2882,中國信託,6160,25,198,-173,0.93,9,sell
1/27,2882,元大-萬華,0039003800310071,40,10,30,0.16,10,buy
1/27,2882,國泰-敦南,8888,69,217,-148,0.79,10,sell
1/27,2882,港商野村,1560,43,20,23,0.12,11,buy
1/27,2882,摩根大通,8440,1238,1382,-144,0.77,11,sell
1/27,2882,國泰證券,8880,32,12,20,0.11,12,buy
1/27,2882,新光,8560,7,142,-135,0.72,12,sell
1/27,2882,華南永昌-彰化,9363,17,2,15,0.08,13,buy
1/27,2882,富邦-高雄,9659,1,125,-124,0.66,13,sell
1/27,2882,台灣企銀-屏東,1116,22,7,15,0.08,14,buy
1/27,2882,元大-大同,0039003800390047,29,142,-113,0.6,14,sell
1/27,2882,合庫-彰化,1028,25,11,14,0.07,15,buy
1/27,2882,富邦-三重,9677,12,122,-110,0.59,15,sell
1/27,2303,美商高盛,1480,18964,6814,12150,5.42,1,buy
1/27,2303,群益金鼎-大安,0039003100380065,2592,6436,-3844,1.71,1,sell
1/27,2303,摩根大通,8440,15251,5453,9798,4.37,2,buy
1/27,2303,福邦證券,6480,38,3133,-3095,1.38,2,sell
1/27,2303,台灣摩根士丹利,1470,12441,4248,8193,3.65,3,buy
1/27,2303,元大-復北,9872,47,3001,-2954,1.32,3,sell
1/27,2303,港商麥格理,1360,3687,687,3000,1.34,4,buy
1/27,2303,永豐金證券,0039004100300030,2309,5153,-2844,1.27,4,sell
1/27,2303,凱基,9200,5772,3418,2354,1.05,5,buy
1/27,2303,新加坡商瑞銀,1650,5200,8014,-2814,1.25,5,sell
1/27,2303,統一,5850,3022,732,2290,1.02,6,buy
1/27,2303,台新證券,8150,2350,4379,-2029,0.9,6,sell
1/27,2303,美林,1440,3545,1302,2243,1.0,7,buy
1/27,2303,土銀,1030,57,1770,-1713,0.76,7,sell
1/27,2303,凱基-站前,0039003200300046,2203,781,1422,0.63,8,buy
1/27,2303,台灣企銀,1110,73,1654,-1581,0.71,8,sell
1/27,2303,凱基-台北,9268,15594,14209,1385,0.62,9,buy
1/27,2303,國泰證券,8880,1339,2504,-1165,0.52,9,sell
1/27,2303,元富-大裕,003500390032006c,1592,220,1372,0.61,10,buy
1/27,2303,合庫-高雄,1023,232,1240,-1008,0.45,10,sell
1/27,2303,港商野村,1560,2730,1869,861,0.38,11,buy
1/27,2303,花旗環球,1590,3350,4234,-884,0.39,11,sell
1/27,2303,中國信託,6160,1892,1038,854,0.38,12,buy
1/27,2303,國票-敦北法人,0037003700390063,270,1080,-810,0.36,12,sell
1/27,2303,元富-台南,5929,762,103,659,0.29,13,buy
1/27,2303,宏遠證券,1260,729,1526,-797,0.36,13,sell
1/27,2303,富邦-南屯,9666,797,206,591,0.26,14,buy
1/27,2303,元大-北投,0039003800390041,104,690,-586,0.26,14,sell
1/27,2303,元大-新竹經國,9859,720,195,525,0.23,15,buy
1/27,2303,國泰-板橋,003800380038004b,519,993,-474,0.21,15,sell
1/27,3711,美商高盛,1480,3896,1559,2337,14.92,1,buy
1/27,3711,新加坡商瑞銀,1650,484,1489,-1005,6.42,1,sell
1/27,3711,富邦證券,9600,1318,203,1115,7.12,2,buy
1/27,3711,凱基-台北,9268,324,1184,-860,5.49,2,sell
1/27,3711,美林,1440,1331,409,922,5.89,3,buy
1/27,3711,台灣摩根士丹利,1470,158,997,-839,5.36,3,sell
1/27,3711,港商野村,1560,673,129,544,3.47,4,buy
1/27,3711,摩根大通,8440,348,1128,-780,4.98,4,sell
1/27,3711,國泰證券,8880,589,72,517,3.3,5,buy
1/27,3711,宏遠證券,1260,1,591,-590,3.77,5,sell
1/27,3711,港商麥格理,1360,455,0,455,2.9,6,buy
1/27,3711,臺銀,1040,10,506,-496,3.17,6,sell
1/27,3711,永豐金證券,0039004100300030,586,192,394,2.52,7,buy
1/27,3711,大和國泰,8890,0,400,-400,2.55,7,sell
1/27,3711,群益金鼎,9100,275,49,226,1.44,8,buy
1/27,3711,凱基,9200,310,602,-292,1.86,8,sell
1/27,3711,福邦證券,6480,190,0,190,1.21,9,buy
1/27,3711,元富-安南,003500390032005a,0,280,-280,1.79,9,sell
1/27,3711,兆豐-北高雄,0037003000300049,166,32,134,0.86,10,buy
1/27,3711,元大證券,9800,879,1114,-235,1.5,10,sell
1/27,3711,永豐金-匯立,0039004100380031,100,11,89,0.57,11,buy
1/27,3711,凱基-高美館,9215,2,226,-224,1.43,11,sell
1/27,3711,國票-中港,003700370039006d,86,2,84,0.54,12,buy
1/27,3711,台新證券,8150,27,226,-199,1.27,12,sell
1/27,3711,玉山證券,8840,56,6,50,0.32,13,buy
1/27,3711,彰銀-台中,1233,1,124,-123,0.79,13,sell
1/27,3711,永全證券,6450,41,0,41,0.26,14,buy
1/27,3711,富邦-岡山,9616,0,101,-101,0.64,14,sell
1/27,3711,合庫-高雄,1023,30,3,27,0.17,15,buy
1/27,3711,國票-敦北法人,0037003700390063,0,101,-101,0.64,15,sell
1/27,2603,港商野村,1560,828,16,812,8.76,1,buy
1/27,2603,元大證券,9800,245,1138,-893,9.63,1,sell
1/27,2603,港商麥格理,1360,216,0,216,2.33,2,buy
1/27,2603,摩根大通,8440,244,884,-640,6.9,2,sell
1/27,2603,國泰證券,8880,222,6,216,2.33,3,buy
1/27,2603,台灣摩根士丹利,1470,169,806,-637,6.87,3,sell
1/27,2603,永豐金-匯立,0039004100380031,114,0,114,1.23,4,buy
1/27,2603,新加坡商瑞銀,1650,690,1252,-562,6.06,4,sell
1/27,2603,台新-三民,8156,108,5,103,1.11,5,buy
1/27,2603,花旗環球,1590,74,558,-484,5.22,5,sell
1/27,2603,宏遠-桃園,1262,100,0,100,1.08,6,buy
1/27,2603,美商高盛,1480,265,579,-314,3.39,6,sell
1/27,2603,大昌-新店,6464,100,2,98,1.06,7,buy
1/27,2603,凱基-台北,9268,224,418,-194,2.09,7,sell
1/27,2603,國泰-敦南,8888,155,80,75,0.81,8,buy
1/27,2603,統一,5850,9,127,-118,1.27,8,sell
1/27,2603,統一-新竹,5857,121,53,68,0.73,9,buy
1/27,2603,凱基,9200,140,238,-98,1.06,9,sell
1/27,2603,台中銀-豐原,0036003100310041,58,0,58,0.63,10,buy
1/27,2603,國票-新莊,0037003700390047,4,71,-67,0.72,10,sell
1/27,2603,亞東-新竹,2184,57,4,53,0.57,11,buy
1/27,2603,安泰,8380,20,49,-29,0.31,11,sell
1/27,2603,群益金鼎-板橋,0039003100380042,52,6,46,0.5,12,buy
1/27,2603,元大-北屯,0039003800390064,2,30,-28,0.3,12,sell
1/27,2603,台新-台中,0038003100350042,46,3,43,0.46,13,buy
1/27,2603,台新-建北,8151,1,27,-26,0.28,13,sell
1/27,2603,華南永昌-小港,9323,41,1,40,0.43,14,buy
1/27,2603,美好-市政,003500320036004d,2,26,-24,0.26,14,sell
1/27,2603,元富-永和,0035003900320042,37,0,37,0.4,15,buy
1/27,2603,群益金鼎-中壢,0039003100380041,0,24,-24,0.26,15,sell
1/27,2609,花旗環球,1590,753,52,701,6.73,1,buy
1/27,2609,美商高盛,1480,521,1254,-733,7.04,1,sell
1/27,2609,永豐金-匯立,0039004100380031,408,0,408,3.92,2,buy
1/27,2609,合庫-台中,1021,15,250,-235,2.26,2,sell
1/27,2609,港商麥格理,1360,404,23,381,3.66,3,buy
1/27,2609,元大證券,9800,168,360,-192,1.84,3,sell
1/27,2609,新加坡商瑞銀,1650,646,415,231,2.22,4,buy
1/27,2609,元大-福營,0039003800310046,2,160,-158,1.52,4,sell
1/27,2609,(牛牛牛)亞-網路,6012,203,3,200,1.92,5,buy
1/27,2609,元大-台南,9896,3,150,-147,1.41,5,sell
1/27,2609,凱基-民權,0039003200310043,198,4,194,1.86,6,buy
1/27,2609,合庫-西台中,0031003000320046,7,125,-118,1.13,6,sell
1/27,2609,元大-仁愛,003900380033006a,131,0,131,1.26,7,buy
1/27,2609,合庫-彰化,1028,1,110,-109,1.05,7,sell
1/27,2609,群益金鼎-板橋,0039003100380042,105,4,101,0.97,8,buy
1/27,2609,元大-桃興,9894,7,113,-106,1.02,8,sell
1/27,2609,群益金鼎-竹南,0039003100380069,105,25,80,0.77,9,buy
1/27,2609,統一-嘉義,5858,1,100,-99,0.95,9,sell
1/27,2609,華南永昌-岡山,9324,78,8,70,0.67,10,buy
1/27,2609,富邦-嘉義,9692,10,104,-94,0.9,10,sell
1/27,2609,台灣摩根士丹利,1470,464,407,57,0.55,11,buy
1/27,2609,元大-彰化民生,003900380039004a,2,93,-91,0.87,11,sell
1/27,2609,摩根大通,8440,453,399,54,0.52,12,buy
1/27,2609,凱基-信義,9216,1,90,-89,0.86,12,sell
1/27,2609,台中銀-台北,6115,51,1,50,0.48,13,buy
1/27,2609,元大-新莊,9898,32,121,-89,0.86,13,sell
1/27,2609,元大-台中,9812,38,4,34,0.33,14,buy
1/27,2609,台灣企銀-嘉義,1114,9,91,-82,0.79,14,sell
1/27,2609,元大-楊梅,0039003800370041,36,3,33,0.32,15,buy
1/27,2609,(牛牛牛)亞-鑫豐,0036003000310064,5,81,-76,0.73,15,sell
1/27,2615,港商麥格理,1360,450,0,450,7.02,1,buy
1/27,2615,美商高盛,1480,146,748,-602,9.39,1,sell
1/27,2615,群益金鼎-屏東,0039003100330048,114,0,114,1.78,2,buy
1/27,2615,台灣摩根士丹利,1470,65,470,-405,6.31,2,sell
1/27,2615,群益金鼎-板橋,0039003100380042,100,0,100,1.56,3,buy
1/27,2615,新加坡商瑞銀,1650,110,301,-191,2.98,3,sell
1/27,2615,凱基-台北,9268,835,738,97,1.51,4,buy
1/27,2615,摩根大通,8440,151,333,-182,2.84,4,sell
1/27,2615,富邦-台北,9623,59,3,56,0.87,5,buy
1/27,2615,群益金鼎,9100,101,280,-179,2.79,5,sell
1/27,2615,國泰-敦南,8888,142,93,49,0.76,6,buy
1/27,2615,美林,1440,107,271,-164,2.56,6,sell
1/27,2615,富邦-仁愛,9676,42,4,38,0.59,7,buy
1/27,2615,統一,5850,27,162,-135,2.1,7,sell
1/27,2615,臺銀-金山,0031003000340044,42,4,38,0.59,8,buy
1/27,2615,法銀巴黎,8900,0,95,-95,1.48,8,sell
1/27,2615,元大-大同,0039003800390047,37,0,37,0.58,9,buy
1/27,2615,亞東-新竹,2184,4,82,-78,1.22,9,sell
1/27,2615,玉山-大里,003800380034004a,36,3,33,0.51,10,buy
1/27,2615,第一金-自由,0035003300380045,2,80,-78,1.22,10,sell
1/27,2615,花旗環球,1590,35,5,30,0.47,11,buy
1/27,2615,元大-敦南,0039003800390050,3,79,-76,1.18,11,sell
1/27,2615,臺銀-民權,1043,30,1,29,0.45,12,buy
1/27,2615,兆豐-西螺,0037003000300044,1,74,-73,1.14,12,sell
1/27,2615,國泰-台中,8882,32,3,29,0.45,13,buy
1/27,2615,元大-新莊,9898,9,80,-71,1.11,13,sell
1/27,2615,元富-城東,0035003900320072,30,2,28,0.44,14,buy
1/27,2615,臺銀,1040,7,56,-49,0.76,14,sell
1/27,2615,台新-高雄,0038003100350041,32,4,28,0.44,15,buy
1/27,2615,元大證券,9800,122,166,-44,0.69,15,sell
1/27,2618,台灣摩根士丹利,1470,3357,3,3354,13.66,1,buy
1/27,2618,群益金鼎-民權,9131,2,2052,-2050,8.35,1,sell
1/27,2618,永豐金-匯立,0039004100380031,2168,0,2168,8.83,2,buy
1/27,2618,元大證券,9800,384,2190,-1806,7.35,2,sell
1/27,2618,合庫證券,1020,2060,24,2036,8.29,3,buy
1/27,2618,摩根大通,8440,923,2598,-1675,6.82,3,sell
1/27,2618,港商麥格理,1360,683,0,683,2.78,4,buy
1/27,2618,新加坡商瑞銀,1650,55,1270,-1215,4.95,4,sell
1/27,2618,美商高盛,1480,1676,1329,347,1.41,5,buy
1/27,2618,凱基-台北,9268,1460,2197,-737,3.0,5,sell
1/27,2618,玉山證券,8840,232,32,200,0.81,6,buy
1/27,2618,凱基,9200,2,688,-686,2.79,6,sell
1/27,2618,永豐金-鳳山,0039004100360031,181,5,176,0.72,7,buy
1/27,2618,國票-南京,003700370039006e,10,380,-370,1.51,7,sell
1/27,2618,群益金鼎,9100,258,93,165,0.67,8,buy
1/27,2618,華南永昌-虎尾,9377,9,275,-266,1.08,8,sell
1/27,2618,花旗環球,1590,162,0,162,0.66,9,buy
1/27,2618,第一金-自由,0035003300380045,4,203,-199,0.81,9,sell
1/27,2618,永豐金-新竹,0039004100390037,166,9,157,0.64,10,buy
